Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kekri,Jowar(Sorghum),1600,3521,3201,06-11-2024
2,Kekri,Jowar(Sorghum),2100,3050,2510,21-09-2024
3,Kekri,Jowar(Sorghum),2201,2551,2525,26-09-2024
4,Kekri,Jowar(Sorghum),2321,4215,3536,06-07-2024
5,Kekri,Jowar(Sorghum),2336,3227,2825,05-10-2024
6,Kekri,Jowar(Sorghum),2345,3025,2775,31-05-2024
7,Kekri,Jowar(Sorghum),2441,3360,2541,30-09-2024
8,Kekri,Jowar(Sorghum),2444,3352,2715,23-09-2024
9,Kekri,Jowar(Sorghum),2447,3216,2651,24-09-2024
10,Kekri,Jowar(Sorghum),2451,4001,3100,23-03-2024
11,Kekri,Jowar(Sorghum),2485,3025,2700,02-10-2024
12,Kekri,Jowar(Sorghum),2668,3201,2816,25-09-2024
13,Kekri,Jowar(Sorghum),1600,3020,2565,09-10-2024
14,Kekri,Jowar(Sorghum),1600,4191,2511,06-02-2024
15,Kekri,Jowar(Sorghum),1700,3436,2755,01-05-2024
16,Kekri,Jowar(Sorghum),1751,3444,2677,21-11-2024
17,Kekri,Jowar(Sorghum),1800,2600,2380,23-05-2024
18,Kekri,Jowar(Sorghum),1800,3221,2525,17-10-2024
19,Kekri,Jowar(Sorghum),1800,3351,2612,29-08-2024
20,Kekri,Jowar(Sorghum),1800,3522,2511,16-10-2024
21,Kekri,Jowar(Sorghum),1825,3280,3250,10-08-2024
22,Kekri,Jowar(Sorghum),1825,3691,2701,07-11-2024
23,Kekri,Jowar(Sorghum),1831,2630,2363,10-05-2024
24,Kekri,Jowar(Sorghum),1854,4311,2351,11-11-2024
25,Kekri,Jowar(Sorghum),1875,3421,2525,18-10-2024
26,Kekri,Jowar(Sorghum),1900,4150,3345,22-02-2024
27,Kekri,Jowar(Sorghum),1925,3601,2801,20-11-2024
28,Kekri,Jowar(Sorghum),1950,3201,2616,24-10-2024
29,Kekri,Jowar(Sorghum),1950,3601,2514,22-11-2024
30,Kekri,Jowar(Sorghum),1950,3836,3000,08-05-2024
31,Kekri,Jowar(Sorghum),1951,3842,3000,06-04-2024
32,Kekri,Jowar(Sorghum),1951,4125,3212,20-03-2024
33,Kekri,Jowar(Sorghum),1951,4600,3000,13-06-2024
34,Kekri,Jowar(Sorghum),1955,4001,3031,21-03-2024
35,Kekri,Jowar(Sorghum),1958,3501,2155,12-11-2024
36,Kekri,Jowar(Sorghum),1968,3021,2455,15-10-2024
37,Kekri,Jowar(Sorghum),1975,4100,3000,05-03-2024
38,Kekri,Jowar(Sorghum),1985,3211,2561,19-11-2024
39,Kekri,Jowar(Sorghum),1991,3131,2500,25-10-2024
40,Kekri,Jowar(Sorghum),2000,2199,2050,16-09-2024
41,Kekri,Jowar(Sorghum),2000,2400,2110,08-02-2024
42,Kekri,Jowar(Sorghum),2000,3011,2600,14-10-2024
43,Kekri,Jowar(Sorghum),2000,3621,2501,02-12-2024
44,Kekri,Jowar(Sorghum),2000,3655,2888,22-05-2024
45,Kekri,Jowar(Sorghum),2000,3925,2599,11-12-2024
46,Kekri,Jowar(Sorghum),2000,4001,2976,09-07-2024
47,Kekri,Jowar(Sorghum),2000,4021,2722,11-04-2024
48,Kekri,Jowar(Sorghum),2000,4100,3476,26-02-2024
49,Kekri,Jowar(Sorghum),2000,4200,3476,23-02-2024
50,Kekri,Jowar(Sorghum),2000,4311,3500,27-02-2024
51,Kekri,Jowar(Sorghum),2000,4421,2340,02-02-2024
52,Kekri,Jowar(Sorghum),2001,3999,2776,12-12-2024
53,Kekri,Jowar(Sorghum),2006,4011,3001,13-12-2024
54,Kekri,Jowar(Sorghum),2011,3615,2815,16-12-2024
55,Kekri,Jowar(Sorghum),2011,4001,3031,07-12-2024
56,Kekri,Jowar(Sorghum),2011,4100,3031,30-11-2024
57,Kekri,Jowar(Sorghum),2014,4011,2854,09-12-2024
58,Kekri,Jowar(Sorghum),2015,3800,2800,02-03-2024
59,Kekri,Jowar(Sorghum),2021,4101,3126,08-07-2024
60,Kekri,Jowar(Sorghum),2022,3022,2715,28-11-2024
61,Kekri,Jowar(Sorghum),2023,2410,2100,07-02-2024
62,Kekri,Jowar(Sorghum),2050,3075,2600,07-08-2024
63,Kekri,Jowar(Sorghum),2050,3800,2965,09-04-2024
64,Kekri,Jowar(Sorghum),2051,3522,2590,14-11-2024
65,Kekri,Jowar(Sorghum),2055,4001,3100,08-04-2024
66,Kekri,Jowar(Sorghum),2055,4010,2351,14-12-2024
67,Kekri,Jowar(Sorghum),2058,4026,3131,17-12-2024
68,Kekri,Jowar(Sorghum),2081,5884,2665,30-07-2024
69,Kekri,Jowar(Sorghum),2100,3350,2600,07-09-2024
70,Kekri,Jowar(Sorghum),2100,4112,3131,31-12-2024
71,Kekri,Jowar(Sorghum),2100,4300,3636,16-02-2024
72,Kekri,Jowar(Sorghum),2112,3022,2626,08-10-2024
73,Kekri,Jowar(Sorghum),2112,3401,2900,13-04-2024
74,Kekri,Jowar(Sorghum),2115,3223,2850,29-07-2024
75,Kekri,Jowar(Sorghum),2121,3625,3251,20-12-2024
76,Kekri,Jowar(Sorghum),2122,3854,2821,26-12-2024
77,Kekri,Jowar(Sorghum),2131,4251,4200,13-02-2024
78,Kekri,Jowar(Sorghum),2133,4100,3500,05-12-2024
79,Kekri,Jowar(Sorghum),2141,3222,2815,18-12-2024
80,Kekri,Jowar(Sorghum),2144,4001,2655,24-12-2024
81,Kekri,Jowar(Sorghum),2144,4001,3000,19-12-2024
82,Kekri,Jowar(Sorghum),2146,4241,2491,05-07-2024
83,Kekri,Jowar(Sorghum),2150,3191,2200,06-08-2024
84,Kekri,Jowar(Sorghum),2150,3352,2650,28-08-2024
85,Kekri,Jowar(Sorghum),2151,3326,2800,16-08-2024
86,Kekri,Jowar(Sorghum),2156,4201,3000,29-11-2024
87,Kekri,Jowar(Sorghum),2171,4512,3000,10-01-2024
88,Kekri,Jowar(Sorghum),2181,3275,2611,23-08-2024
89,Kekri,Jowar(Sorghum),2200,3300,2685,02-09-2024
90,Kekri,Jowar(Sorghum),2200,3400,2840,11-09-2024
91,Kekri,Jowar(Sorghum),2200,3881,3131,12-04-2024
92,Kekri,Jowar(Sorghum),2200,3901,2215,18-04-2024
93,Kekri,Jowar(Sorghum),2200,3985,3136,14-05-2024
94,Kekri,Jowar(Sorghum),2200,4000,3050,18-11-2024
95,Kekri,Jowar(Sorghum),2213,3664,2884,05-08-2024
96,Kekri,Jowar(Sorghum),2215,3331,2301,09-11-2024
97,Kekri,Jowar(Sorghum),2222,3671,2890,04-05-2024
98,Kekri,Jowar(Sorghum),2222,3850,2931,03-05-2024
99,Kekri,Jowar(Sorghum),2224,3062,2335,10-12-2024
100,Kekri,Jowar(Sorghum),2225,3300,2676,12-08-2024
101,Kekri,Jowar(Sorghum),2238,2847,2450,17-09-2024
102,Kekri,Jowar(Sorghum),2241,3512,2940,14-09-2024
103,Kekri,Jowar(Sorghum),2241,3821,3000,17-04-2024
104,Kekri,Jowar(Sorghum),2245,3544,2875,27-07-2024
105,Kekri,Jowar(Sorghum),2245,3886,2741,11-07-2024
106,Kekri,Jowar(Sorghum),2246,3896,2968,24-07-2024
107,Kekri,Jowar(Sorghum),2250,3341,2695,30-08-2024
108,Kekri,Jowar(Sorghum),2250,4100,3375,31-01-2024
109,Kekri,Jowar(Sorghum),2254,3414,2677,13-08-2024
110,Kekri,Jowar(Sorghum),2280,3125,2677,22-08-2024
111,Kekri,Jowar(Sorghum),2280,3700,2851,15-04-2024
112,Kekri,Jowar(Sorghum),2281,3800,3000,23-12-2024
113,Kekri,Jowar(Sorghum),2284,4550,3544,26-06-2024
114,Kekri,Jowar(Sorghum),2300,2800,2500,19-09-2024
115,Kekri,Jowar(Sorghum),2300,2931,2554,24-05-2024
116,Kekri,Jowar(Sorghum),2300,3400,3051,07-10-2024
117,Kekri,Jowar(Sorghum),2300,3975,3100,25-05-2024
118,Kekri,Jowar(Sorghum),2300,4000,3900,15-07-2024
119,Kekri,Jowar(Sorghum),2300,4225,3176,02-07-2024
120,Kekri,Jowar(Sorghum),2301,3485,2831,05-09-2024
121,Kekri,Jowar(Sorghum),2310,2988,2800,16-03-2024
122,Kekri,Jowar(Sorghum),2314,4241,3676,20-02-2024
123,Kekri,Jowar(Sorghum),2318,4215,3426,03-07-2024
124,Kekri,Jowar(Sorghum),2322,4226,3500,21-02-2024
125,Kekri,Jowar(Sorghum),2323,3255,2800,19-04-2024
126,Kekri,Jowar(Sorghum),2323,3825,2440,06-12-2024
127,Kekri,Jowar(Sorghum),2323,4515,3740,25-12-2024
128,Kekri,Jowar(Sorghum),2324,3715,2916,17-07-2024
129,Kekri,Jowar(Sorghum),2325,4015,4000,18-03-2024
130,Kekri,Jowar(Sorghum),2327,3200,2716,09-09-2024
131,Kekri,Jowar(Sorghum),2332,3568,3560,08-06-2024
132,Kekri,Jowar(Sorghum),2335,3400,2595,03-09-2024
133,Kekri,Jowar(Sorghum),2335,4212,3115,16-07-2024
134,Kekri,Jowar(Sorghum),2341,3020,2600,05-06-2024
135,Kekri,Jowar(Sorghum),2344,3201,2831,30-05-2024
136,Kekri,Jowar(Sorghum),2344,4301,3176,24-06-2024
137,Kekri,Jowar(Sorghum),2346,3745,3000,15-03-2024
138,Kekri,Jowar(Sorghum),2350,3200,2900,10-09-2024
