Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Gautam Budh Nagar,Masur Dal,8000,8500,8250,22-12-2024
2,Gautam Budh Nagar,Masur Dal,8000,8500,8250,27-12-2024
3,Gautam Budh Nagar,Masur Dal,8100,8550,8300,16-12-2024
4,Gautam Budh Nagar,Masur Dal,8100,8850,8500,14-05-2024
5,Gautam Budh Nagar,Masur Dal,8150,8600,8380,16-11-2024
6,Gautam Budh Nagar,Masur Dal,8150,8700,8480,18-05-2024
7,Gautam Budh Nagar,Masur Dal,8150,8750,8450,24-10-2024
8,Gautam Budh Nagar,Masur Dal,8200,8600,8400,18-11-2024
9,Gautam Budh Nagar,Masur Dal,8200,8600,8400,31-10-2024
10,Gautam Budh Nagar,Masur Dal,8200,8650,8400,28-11-2024
11,Gautam Budh Nagar,Masur Dal,8200,8650,8450,05-11-2024
12,Gautam Budh Nagar,Masur Dal,8200,8700,8480,17-05-2024
13,Gautam Budh Nagar,Masur Dal,8200,8700,8500,23-08-2024
14,Gautam Budh Nagar,Masur Dal,8200,8750,8500,25-07-2024
15,Gautam Budh Nagar,Masur Dal,8200,8800,8500,22-08-2024
16,Gautam Budh Nagar,Masur Dal,8200,8800,8550,10-05-2024
17,Gautam Budh Nagar,Masur Dal,8200,8800,8580,30-05-2024
18,Gautam Budh Nagar,Masur Dal,8200,8850,8500,06-05-2024
19,Gautam Budh Nagar,Masur Dal,8200,8850,8500,13-05-2024
20,Gautam Budh Nagar,Masur Dal,8200,8850,8500,19-05-2024
21,Gautam Budh Nagar,Masur Dal,8200,8880,8500,20-05-2024
22,Gautam Budh Nagar,Masur Dal,8200,8880,8500,21-05-2024
23,Gautam Budh Nagar,Masur Dal,8200,8900,8500,16-05-2024
24,Gautam Budh Nagar,Masur Dal,8250,8800,8550,26-05-2024
25,Gautam Budh Nagar,Masur Dal,8250,8800,8550,28-05-2024
26,Gautam Budh Nagar,Masur Dal,8300,8650,8420,09-11-2024
