Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Dharwad,Onion,100,1500,820,11-03-2024
2,Dharwad,Onion,100,1600,750,12-03-2024
3,Dharwad,Onion,100,1850,1050,02-03-2024
4,Dharwad,Onion,150,1500,720,09-05-2024
5,Dharwad,Onion,150,1530,720,30-04-2024
6,Dharwad,Onion,150,1650,820,13-03-2024
7,Dharwad,Onion,150,1800,920,01-04-2024
8,Dharwad,Onion,200,900,550,07-03-2024
9,Dharwad,Onion,200,1000,500,19-02-2024
10,Dharwad,Onion,200,1100,550,26-03-2024
11,Dharwad,Onion,200,1100,700,08-03-2024
12,Dharwad,Onion,200,1150,560,19-03-2024
13,Dharwad,Onion,200,1200,600,14-02-2024
14,Dharwad,Onion,200,1200,600,14-05-2024
15,Dharwad,Onion,200,1200,600,19-04-2024
16,Dharwad,Onion,200,1200,600,21-03-2024
17,Dharwad,Onion,200,1200,620,17-04-2024
18,Dharwad,Onion,200,1250,600,25-04-2024
19,Dharwad,Onion,200,1250,650,23-03-2024
20,Dharwad,Onion,200,1300,650,20-04-2024
21,Dharwad,Onion,200,1300,680,16-04-2024
22,Dharwad,Onion,200,1300,750,13-04-2024
23,Dharwad,Onion,200,1350,680,18-03-2024
24,Dharwad,Onion,200,1350,720,18-04-2024
25,Dharwad,Onion,200,1370,690,20-03-2024
26,Dharwad,Onion,200,1450,710,02-05-2024
27,Dharwad,Onion,200,1480,650,13-02-2024
28,Dharwad,Onion,200,1500,650,17-02-2024
29,Dharwad,Onion,200,1500,700,01-03-2024
30,Dharwad,Onion,200,1500,700,02-02-2024
31,Dharwad,Onion,200,1500,700,03-02-2024
32,Dharwad,Onion,200,1500,700,04-04-2024
33,Dharwad,Onion,200,1500,700,16-02-2024
34,Dharwad,Onion,200,1500,730,12-02-2024
35,Dharwad,Onion,200,1500,750,24-04-2024
36,Dharwad,Onion,200,1510,720,17-05-2024
37,Dharwad,Onion,200,1510,730,03-05-2024
38,Dharwad,Onion,200,1550,720,06-04-2024
39,Dharwad,Onion,200,1560,720,15-02-2024
40,Dharwad,Onion,200,1600,730,22-04-2024
41,Dharwad,Onion,200,1600,730,27-03-2024
42,Dharwad,Onion,200,1600,730,29-02-2024
43,Dharwad,Onion,200,1600,740,08-02-2024
44,Dharwad,Onion,200,1600,750,15-04-2024
45,Dharwad,Onion,200,1600,750,16-03-2024
46,Dharwad,Onion,200,1600,800,25-01-2024
47,Dharwad,Onion,200,1600,830,09-03-2024
48,Dharwad,Onion,200,1600,840,28-03-2024
49,Dharwad,Onion,200,1650,740,10-02-2024
50,Dharwad,Onion,200,1650,750,23-04-2024
51,Dharwad,Onion,200,1650,750,24-01-2024
52,Dharwad,Onion,200,1650,850,07-02-2024
53,Dharwad,Onion,200,1650,850,23-01-2024
54,Dharwad,Onion,200,1700,820,05-02-2024
55,Dharwad,Onion,200,1700,820,06-03-2024
56,Dharwad,Onion,200,1700,830,15-03-2024
57,Dharwad,Onion,200,1700,900,22-01-2024
58,Dharwad,Onion,200,1800,800,21-02-2024
59,Dharwad,Onion,200,1800,880,12-01-2024
60,Dharwad,Onion,200,1800,900,20-01-2024
61,Dharwad,Onion,200,1800,900,30-03-2024
62,Dharwad,Onion,200,1800,1000,06-02-2024
63,Dharwad,Onion,200,2100,980,24-02-2024
64,Dharwad,Onion,200,2200,1150,16-01-2024
65,Dharwad,Onion,200,2900,1800,23-12-2024
66,Dharwad,Onion,200,3300,1500,19-12-2024
67,Dharwad,Onion,200,3500,1600,18-12-2024
68,Dharwad,Onion,200,4000,1600,29-10-2024
69,Dharwad,Onion,200,4000,1600,30-10-2024
70,Dharwad,Onion,200,4100,1800,28-10-2024
71,Dharwad,Onion,250,1400,700,02-04-2024
72,Dharwad,Onion,250,1500,720,18-05-2024
73,Dharwad,Onion,250,1500,820,16-05-2024
74,Dharwad,Onion,250,1700,880,05-04-2024
75,Dharwad,Onion,250,1800,880,22-05-2024
76,Dharwad,Onion,250,1800,900,20-02-2024
77,Dharwad,Onion,250,1950,900,23-02-2024
78,Dharwad,Onion,250,2000,1050,04-03-2024
79,Dharwad,Onion,250,2000,1200,24-05-2024
80,Dharwad,Onion,250,2160,1050,23-05-2024
81,Dharwad,Onion,300,1300,630,29-04-2024
82,Dharwad,Onion,300,1400,700,22-02-2024
83,Dharwad,Onion,300,1500,730,27-04-2024
84,Dharwad,Onion,300,1500,850,27-02-2024
85,Dharwad,Onion,300,1550,700,14-03-2024
86,Dharwad,Onion,300,1750,1020,28-05-2024
87,Dharwad,Onion,300,1790,890,10-05-2024
88,Dharwad,Onion,300,1800,850,01-01-2025
89,Dharwad,Onion,300,1800,860,13-05-2024
90,Dharwad,Onion,300,1900,850,28-02-2024
91,Dharwad,Onion,300,1900,870,27-05-2024
92,Dharwad,Onion,300,1920,800,05-03-2024
93,Dharwad,Onion,300,2000,880,21-05-2024
94,Dharwad,Onion,300,2000,1000,19-01-2024
95,Dharwad,Onion,300,2100,900,06-05-2024
