Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,1200,12850,12489,05-10-2024
2,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,4000,12000,11217,12-11-2024
3,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,5000,7600,7370,20-12-2024
4,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,5500,12800,12455,02-10-2024
5,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,6000,7700,6977,21-10-2024
6,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,6500,8100,7648,23-12-2024
7,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,6600,7800,7513,18-12-2024
8,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,6800,8000,7523,24-12-2024
9,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8000,7684,21-12-2024
10,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8100,7880,27-12-2024
11,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8450,8239,17-12-2024
12,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8500,7994,29-11-2024
13,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8600,7287,30-11-2024
14,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,8700,7938,30-12-2024
15,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7000,12250,12139,07-12-2024
16,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7100,8600,7998,25-10-2024
17,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7200,8800,8003,22-10-2024
18,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7300,12400,9327,05-11-2024
19,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7500,8600,8001,23-10-2024
20,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7600,9000,8310,22-08-2024
21,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7600,9300,9197,31-12-2024
22,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7700,8300,8116,17-08-2024
23,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7700,8700,8000,24-10-2024
24,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7800,8900,8665,26-12-2024
25,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,7800,9000,8687,28-12-2024
26,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8000,8800,8225,21-08-2024
27,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8000,8800,8359,16-08-2024
28,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8000,9800,9133,02-08-2024
29,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8100,8800,8482,19-08-2024
30,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8200,9200,8812,13-08-2024
31,Vashim,N N Mundhada Agriculture Market Produce ,Turmeric,8400,9500,9180,05-08-2024
