Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Indore,Mhow(F&V),Tomato,1200,1400,1300,01-01-2025
2,Indore,Mhow(F&V),Tomato,1500,1700,1600,31-12-2024
3,Indore,Mhow(F&V),Tomato,1900,2500,2200,24-12-2024
4,Indore,Mhow(F&V),Tomato,2000,2400,2200,29-12-2024
5,Indore,Mhow(F&V),Tomato,2000,2900,2400,21-12-2024
6,Indore,Mhow(F&V),Tomato,2000,3000,2500,05-12-2024
7,Indore,Mhow(F&V),Tomato,2100,2500,2300,30-12-2024
8,Indore,Mhow(F&V),Tomato,2100,2700,2400,07-12-2024
9,Indore,Mhow(F&V),Tomato,2100,2800,2400,26-11-2024
10,Indore,Mhow(F&V),Tomato,2100,2850,2450,13-11-2024
11,Indore,Mhow(F&V),Tomato,2100,2900,2500,01-12-2024
12,Indore,Mhow(F&V),Tomato,2100,2900,2500,14-12-2024
13,Indore,Mhow(F&V),Tomato,2100,2900,2500,16-12-2024
14,Indore,Mhow(F&V),Tomato,2100,2900,2500,25-11-2024
15,Indore,Mhow(F&V),Tomato,2100,3000,2500,03-12-2024
16,Indore,Mhow(F&V),Tomato,2100,3200,2600,04-12-2024
17,Indore,Mhow(F&V),Tomato,2200,2600,2400,07-11-2024
18,Indore,Mhow(F&V),Tomato,2200,2600,2400,28-12-2024
19,Indore,Mhow(F&V),Tomato,2200,2800,2500,12-12-2024
20,Indore,Mhow(F&V),Tomato,2200,2900,2500,27-11-2024
21,Indore,Mhow(F&V),Tomato,2250,2650,2450,08-11-2024
22,Indore,Mhow(F&V),Tomato,2300,2700,2500,12-11-2024
23,Indore,Mhow(F&V),Tomato,2300,2700,2500,15-11-2024
24,Indore,Mhow(F&V),Tomato,2300,2700,2500,22-12-2024
25,Indore,Mhow(F&V),Tomato,2300,2700,2500,25-12-2024
26,Indore,Mhow(F&V),Tomato,2300,2700,2500,27-12-2024
27,Indore,Mhow(F&V),Tomato,2300,2800,2500,20-12-2024
28,Indore,Mhow(F&V),Tomato,2300,3200,2700,09-12-2024
29,Indore,Mhow(F&V),Tomato,2350,3150,2750,28-11-2024
30,Indore,Mhow(F&V),Tomato,2400,2600,2500,16-11-2024
31,Indore,Mhow(F&V),Tomato,2400,3200,2800,10-12-2024
32,Indore,Mhow(F&V),Tomato,2400,3200,2800,24-11-2024
33,Indore,Mhow(F&V),Tomato,2500,2900,2700,26-12-2024
34,Indore,Mhow(F&V),Tomato,2550,2950,2750,19-12-2024
35,Indore,Mhow(F&V),Tomato,2600,3000,2800,19-11-2024
36,Indore,Mhow(F&V),Tomato,2600,3000,2800,21-11-2024
37,Indore,Mhow(F&V),Tomato,2600,3000,2800,23-12-2024
38,Indore,Mhow(F&V),Tomato,2600,3400,3000,18-11-2024
39,Indore,Mhow(F&V),Tomato,2600,3400,3000,30-11-2024
40,Indore,Mhow(F&V),Tomato,2700,3400,3000,02-12-2024
41,Indore,Mhow(F&V),Tomato,2700,3400,3000,17-12-2024
42,Indore,Mhow(F&V),Tomato,2700,3400,3000,22-11-2024
43,Indore,Mhow(F&V),Tomato,2800,3000,2900,11-12-2024
44,Indore,Mhow(F&V),Tomato,2800,3200,3000,06-11-2024
45,Indore,Mhow(F&V),Tomato,2800,3200,3000,09-11-2024
46,Indore,Mhow(F&V),Tomato,2800,3200,3000,10-11-2024
47,Indore,Mhow(F&V),Tomato,2800,3200,3000,17-11-2024
48,Indore,Mhow(F&V),Tomato,2800,3200,3000,20-11-2024
49,Indore,Mhow(F&V),Tomato,2800,3200,3000,29-11-2024
50,Indore,Mhow(F&V),Tomato,2800,3600,3200,08-12-2024
51,Indore,Mhow(F&V),Tomato,2900,3900,3400,15-10-2024
52,Indore,Mhow(F&V),Tomato,3200,3600,3400,28-10-2024
53,Indore,Mhow(F&V),Tomato,3200,3800,3500,03-11-2024
54,Indore,Mhow(F&V),Tomato,3200,4000,3600,15-12-2024
55,Indore,Mhow(F&V),Tomato,3300,3700,3500,06-12-2024
56,Indore,Mhow(F&V),Tomato,3300,3700,3500,18-12-2024
57,Indore,Mhow(F&V),Tomato,3300,3700,3500,27-10-2024
58,Indore,Mhow(F&V),Tomato,3500,3900,3700,01-11-2024
59,Indore,Mhow(F&V),Tomato,3500,4600,4000,05-11-2024
60,Indore,Mhow(F&V),Tomato,3800,4200,4000,30-10-2024
61,Indore,Mhow(F&V),Tomato,3800,4500,4100,09-10-2024
62,Indore,Mhow(F&V),Tomato,4100,4900,4500,10-10-2024
63,Indore,Mhow(F&V),Tomato,4200,4800,4500,24-10-2024
64,Indore,Mhow(F&V),Tomato,4200,4900,4500,08-10-2024
65,Indore,Mhow(F&V),Tomato,4400,5200,4800,21-10-2024
66,Indore,Mhow(F&V),Tomato,4500,5500,5000,17-10-2024
67,Indore,Mhow(F&V),Tomato,4600,5300,5000,22-10-2024
68,Indore,Mhow(F&V),Tomato,4600,5400,5000,18-10-2024
69,Indore,Mhow(F&V),Tomato,4600,5400,5000,20-10-2024
70,Indore,Mhow(F&V),Tomato,4600,5500,5100,19-10-2024
71,Indore,Mhow(F&V),Tomato,4700,5400,5000,16-10-2024
72,Indore,Mhow(F&V),Tomato,4800,5200,5000,12-10-2024
73,Indore,Mhow(F&V),Tomato,4800,5200,5000,14-10-2024
74,Indore,Mhow(F&V),Tomato,4800,5200,5000,26-10-2024
75,Indore,Mhow(F&V),Tomato,5000,5700,5300,11-10-2024
76,Indore,Mhow(F&V),Tomato,5300,5700,5500,13-10-2024
