Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bharuch,Ankleshwar,Tomato,400,800,500,13-05-2024
2,Bharuch,Ankleshwar,Tomato,400,800,700,06-05-2024
3,Bharuch,Ankleshwar,Tomato,400,1000,500,30-03-2024
4,Bharuch,Ankleshwar,Tomato,500,700,600,15-04-2024
5,Bharuch,Ankleshwar,Tomato,500,900,700,12-04-2024
6,Bharuch,Ankleshwar,Tomato,500,1000,600,16-04-2024
7,Bharuch,Ankleshwar,Tomato,500,1000,700,14-05-2024
8,Bharuch,Ankleshwar,Tomato,500,1000,800,26-03-2024
9,Bharuch,Ankleshwar,Tomato,500,1200,800,04-04-2024
10,Bharuch,Ankleshwar,Tomato,500,1200,800,23-05-2024
11,Bharuch,Ankleshwar,Tomato,600,900,700,18-04-2024
12,Bharuch,Ankleshwar,Tomato,600,900,800,19-04-2024
13,Bharuch,Ankleshwar,Tomato,600,1200,800,05-04-2024
14,Bharuch,Ankleshwar,Tomato,600,1200,1000,28-04-2024
15,Bharuch,Ankleshwar,Tomato,600,1500,1200,15-03-2024
16,Bharuch,Ankleshwar,Tomato,600,1500,1200,16-03-2024
17,Bharuch,Ankleshwar,Tomato,700,900,800,04-05-2024
18,Bharuch,Ankleshwar,Tomato,700,900,800,09-04-2024
19,Bharuch,Ankleshwar,Tomato,700,900,800,10-05-2024
20,Bharuch,Ankleshwar,Tomato,700,900,800,11-05-2024
21,Bharuch,Ankleshwar,Tomato,700,1000,900,22-04-2024
22,Bharuch,Ankleshwar,Tomato,700,1100,800,22-03-2024
23,Bharuch,Ankleshwar,Tomato,700,1400,1000,01-02-2024
24,Bharuch,Ankleshwar,Tomato,800,1000,900,02-05-2024
25,Bharuch,Ankleshwar,Tomato,800,1000,900,03-05-2024
26,Bharuch,Ankleshwar,Tomato,800,1000,900,05-05-2024
27,Bharuch,Ankleshwar,Tomato,800,1000,900,06-04-2024
28,Bharuch,Ankleshwar,Tomato,800,1000,900,08-04-2024
29,Bharuch,Ankleshwar,Tomato,800,1000,900,08-05-2024
30,Bharuch,Ankleshwar,Tomato,800,1000,900,09-05-2024
31,Bharuch,Ankleshwar,Tomato,800,1000,900,16-05-2024
32,Bharuch,Ankleshwar,Tomato,800,1000,900,17-05-2024
33,Bharuch,Ankleshwar,Tomato,800,1000,900,19-05-2024
34,Bharuch,Ankleshwar,Tomato,800,1100,900,24-05-2024
35,Bharuch,Ankleshwar,Tomato,800,1100,900,27-04-2024
36,Bharuch,Ankleshwar,Tomato,800,1100,1000,23-04-2024
37,Bharuch,Ankleshwar,Tomato,800,1200,900,20-04-2024
38,Bharuch,Ankleshwar,Tomato,800,1200,900,20-03-2024
39,Bharuch,Ankleshwar,Tomato,800,1200,900,20-05-2024
40,Bharuch,Ankleshwar,Tomato,800,1200,900,25-04-2024
41,Bharuch,Ankleshwar,Tomato,800,1200,900,25-05-2024
42,Bharuch,Ankleshwar,Tomato,800,1200,900,26-04-2024
43,Bharuch,Ankleshwar,Tomato,800,1200,1000,03-04-2024
44,Bharuch,Ankleshwar,Tomato,800,1200,1100,29-04-2024
45,Bharuch,Ankleshwar,Tomato,800,1300,1000,24-01-2024
46,Bharuch,Ankleshwar,Tomato,800,1400,1100,10-01-2024
47,Bharuch,Ankleshwar,Tomato,800,1400,1200,21-05-2024
48,Bharuch,Ankleshwar,Tomato,800,1500,1000,09-01-2024
49,Bharuch,Ankleshwar,Tomato,800,1500,1000,13-03-2024
50,Bharuch,Ankleshwar,Tomato,800,1500,1000,27-03-2024
51,Bharuch,Ankleshwar,Tomato,800,1500,1100,02-01-2024
