Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bemetara,Wheat,2500,2500,2500,10-Dec-24
2,Bemetara,Wheat,1200,1200,1200,24-Jul-24
3,Bemetara,Wheat,1815,2400,2200,16-Mar-24
4,Bemetara,Wheat,1850,1910,1870,31-Jul-24
5,Bemetara,Wheat,1900,1900,1900,19-Apr-24
6,Bemetara,Wheat,1905,2200,2200,04-May-24
7,Bemetara,Wheat,1945,1950,1950,06-Apr-24
8,Bemetara,Wheat,1950,2000,2000,09-Apr-24
9,Bemetara,Wheat,1950,2050,2050,11-Apr-24
10,Bemetara,Wheat,1970,2200,2150,03-Apr-24
11,Bemetara,Wheat,2000,2000,2000,04-Jun-24
12,Bemetara,Wheat,2000,2000,2000,05-Jul-24
13,Bemetara,Wheat,2000,2000,2000,10-Jun-24
14,Bemetara,Wheat,2000,2000,2000,12-Apr-24
15,Bemetara,Wheat,2000,2000,2000,14-May-24
16,Bemetara,Wheat,2000,2000,2000,20-May-24
17,Bemetara,Wheat,2000,2000,2000,24-Jun-24
18,Bemetara,Wheat,2000,2000,2000,26-Jun-24
19,Bemetara,Wheat,2000,2000,2000,26-May-24
20,Bemetara,Wheat,2000,2000,2000,29-Jul-24
21,Bemetara,Wheat,2000,2000,2000,29-May-24
22,Bemetara,Wheat,2000,2050,2050,05-May-24
23,Bemetara,Wheat,2000,2100,2100,31-May-24
24,Bemetara,Wheat,2000,2110,2000,07-May-24
25,Bemetara,Wheat,2000,2150,2150,02-Apr-24
26,Bemetara,Wheat,2000,2150,2150,04-Apr-24
27,Bemetara,Wheat,2000,2170,2125,21-May-24
28,Bemetara,Wheat,2000,2200,2000,06-Jun-24
29,Bemetara,Wheat,2000,2200,2000,16-Apr-24
30,Bemetara,Wheat,2000,2200,2100,12-Jul-24
31,Bemetara,Wheat,2000,2200,2100,22-Apr-24
32,Bemetara,Wheat,2000,2200,2200,18-Jun-24
33,Bemetara,Wheat,2000,2300,2150,29-Mar-24
34,Bemetara,Wheat,2010,2050,2010,27-Mar-24
35,Bemetara,Wheat,2050,2050,2050,13-May-24
36,Bemetara,Wheat,2050,2050,2050,21-Apr-24
37,Bemetara,Wheat,2050,2050,2050,24-May-24
38,Bemetara,Wheat,2050,2050,2050,26-Apr-24
39,Bemetara,Wheat,2050,2050,2050,27-Jun-24
40,Bemetara,Wheat,2050,2100,2100,07-Apr-24
41,Bemetara,Wheat,2050,2100,2100,18-Apr-24
42,Bemetara,Wheat,2050,2150,2050,28-Apr-24
43,Bemetara,Wheat,2050,2150,2100,03-Jun-24
44,Bemetara,Wheat,2050,2200,2200,20-Apr-24
45,Bemetara,Wheat,2050,2350,2200,24-Apr-24
46,Bemetara,Wheat,2100,2100,2100,02-Jul-24
47,Bemetara,Wheat,2100,2100,2100,09-Jun-24
48,Bemetara,Wheat,2100,2100,2100,13-Jun-24
49,Bemetara,Wheat,2100,2100,2100,17-Jun-24
50,Bemetara,Wheat,2100,2100,2100,22-Jul-24
51,Bemetara,Wheat,2100,2100,2100,22-Jun-24
52,Bemetara,Wheat,2100,2100,2100,28-Jun-24
53,Bemetara,Wheat,2100,2105,2105,15-May-24
54,Bemetara,Wheat,2100,2120,2110,17-Feb-24
55,Bemetara,Wheat,2100,2200,2150,27-Apr-24
56,Bemetara,Wheat,2100,2200,2200,08-Jun-24
57,Bemetara,Wheat,2100,2200,2200,20-Jun-24
58,Bemetara,Wheat,2125,2125,2125,15-Apr-24
59,Bemetara,Wheat,2190,2210,2200,28-Feb-24
60,Bemetara,Wheat,2200,2200,2200,02-May-24
61,Bemetara,Wheat,2200,2200,2200,05-Apr-24
62,Bemetara,Wheat,2200,2200,2200,13-Apr-24
63,Bemetara,Wheat,2200,2200,2200,21-Jun-24
64,Bemetara,Wheat,2200,2200,2200,23-May-24
65,Bemetara,Wheat,2200,2200,2200,25-Jun-24
66,Bemetara,Wheat,2200,2200,2200,25-May-24
67,Bemetara,Wheat,2200,2200,2200,30-Mar-24
68,Bemetara,Wheat,2200,2250,2200,22-Mar-24
69,Bemetara,Wheat,2200,2300,2200,21-Mar-24
70,Bemetara,Wheat,2200,2300,2250,18-Mar-24
71,Bemetara,Wheat,2200,2300,2250,19-Mar-24
72,Bemetara,Wheat,2200,2400,2200,15-Mar-24
73,Bemetara,Wheat,2205,2225,2210,08-Jul-24
74,Bemetara,Wheat,2235,2300,2300,20-Mar-24
75,Bemetara,Wheat,2250,2300,2250,17-Mar-24
76,Bemetara,Wheat,2250,2400,2300,12-Mar-24
77,Bemetara,Wheat,2275,2275,2275,01-Mar-24
78,Bemetara,Wheat,2275,2275,2275,02-Mar-24
79,Bemetara,Wheat,2400,2400,2400,11-Mar-24
