Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Guntur,Duggirala,Turmeric,8000,10150,10000,22-01-2024
2,Guntur,Duggirala,Turmeric,8000,11225,11225,29-01-2024
3,Guntur,Duggirala,Turmeric,8300,10200,10100,17-01-2024
4,Guntur,Duggirala,Turmeric,8350,10000,10000,07-11-2024
5,Guntur,Duggirala,Turmeric,8500,10300,9850,19-01-2024
6,Guntur,Duggirala,Turmeric,8600,9750,9200,09-01-2024
7,Guntur,Duggirala,Turmeric,8600,10600,10600,06-02-2024
8,Guntur,Duggirala,Turmeric,9000,11400,11400,24-10-2024
9,Guntur,Duggirala,Turmeric,9000,11511,11100,28-10-2024
10,Guntur,Duggirala,Turmeric,9000,11975,11400,16-02-2024
11,Guntur,Duggirala,Turmeric,9100,11230,9500,30-01-2024
12,Guntur,Duggirala,Turmeric,9100,11300,10675,23-12-2024
13,Guntur,Duggirala,Turmeric,9100,11350,10600,20-11-2024
14,Guntur,Duggirala,Turmeric,9200,9200,9200,15-02-2024
15,Guntur,Duggirala,Turmeric,9225,10400,10400,20-12-2024
16,Guntur,Duggirala,Turmeric,9250,12000,12000,29-10-2024
17,Guntur,Duggirala,Turmeric,9300,9300,9300,02-02-2024
18,Guntur,Duggirala,Turmeric,9300,11125,10900,25-01-2024
19,Guntur,Duggirala,Turmeric,9400,9400,9400,23-01-2024
20,Guntur,Duggirala,Turmeric,9400,11500,11500,06-12-2024
21,Guntur,Duggirala,Turmeric,9451,10600,9451,06-11-2024
22,Guntur,Duggirala,Turmeric,9550,11300,11000,27-12-2024
23,Guntur,Duggirala,Turmeric,9550,11550,11125,04-12-2024
24,Guntur,Duggirala,Turmeric,9600,9600,9600,17-12-2024
25,Guntur,Duggirala,Turmeric,9700,12500,11511,16-10-2024
26,Guntur,Duggirala,Turmeric,9800,11700,11000,19-02-2024
27,Guntur,Duggirala,Turmeric,10000,10000,10000,19-12-2024
28,Guntur,Duggirala,Turmeric,10000,11400,11400,04-11-2024
29,Guntur,Duggirala,Turmeric,10000,11800,10800,13-02-2024
30,Guntur,Duggirala,Turmeric,10000,11850,11650,08-10-2024
31,Guntur,Duggirala,Turmeric,10000,12400,12400,19-09-2024
32,Guntur,Duggirala,Turmeric,10000,12800,12500,19-08-2024
33,Guntur,Duggirala,Turmeric,10000,13300,13000,01-08-2024
34,Guntur,Duggirala,Turmeric,10000,14500,13700,19-03-2024
35,Guntur,Duggirala,Turmeric,10100,12000,11450,30-12-2024
36,Guntur,Duggirala,Turmeric,10100,12600,12600,18-09-2024
37,Guntur,Duggirala,Turmeric,10100,12611,12500,28-08-2024
38,Guntur,Duggirala,Turmeric,10111,11525,11425,13-11-2024
39,Guntur,Duggirala,Turmeric,10114,14000,13200,03-04-2024
40,Guntur,Duggirala,Turmeric,10200,10400,10200,24-01-2024
41,Guntur,Duggirala,Turmeric,10200,13000,12300,14-08-2024
42,Guntur,Duggirala,Turmeric,10200,14400,14250,11-06-2024
43,Guntur,Duggirala,Turmeric,10200,14811,14400,23-05-2024
44,Guntur,Duggirala,Turmeric,10300,13100,12700,19-07-2024
45,Guntur,Duggirala,Turmeric,10311,12350,11800,04-10-2024
46,Guntur,Duggirala,Turmeric,10350,11311,11311,12-12-2024
47,Guntur,Duggirala,Turmeric,10400,11550,10450,11-12-2024
48,Guntur,Duggirala,Turmeric,10400,11900,11000,25-10-2024
49,Guntur,Duggirala,Turmeric,10450,15400,15311,14-03-2024
50,Guntur,Duggirala,Turmeric,10500,11525,11500,09-02-2024
51,Guntur,Duggirala,Turmeric,10500,11550,11209,18-11-2024
52,Guntur,Duggirala,Turmeric,10500,13775,13300,18-04-2024
53,Guntur,Duggirala,Turmeric,10550,11550,10800,01-02-2024
54,Guntur,Duggirala,Turmeric,10550,11550,11550,16-12-2024
55,Guntur,Duggirala,Turmeric,10600,11200,11200,18-12-2024
56,Guntur,Duggirala,Turmeric,10600,12501,12100,27-08-2024
57,Guntur,Duggirala,Turmeric,10700,11500,10700,20-02-2024
58,Guntur,Duggirala,Turmeric,10750,11650,11650,02-12-2024
59,Guntur,Duggirala,Turmeric,10800,11200,11000,31-01-2024
60,Guntur,Duggirala,Turmeric,10800,12800,12200,23-08-2024
61,Guntur,Duggirala,Turmeric,10800,12900,12000,22-08-2024
62,Guntur,Duggirala,Turmeric,10800,12900,12600,30-09-2024
63,Guntur,Duggirala,Turmeric,10800,13825,13600,20-05-2024
64,Guntur,Duggirala,Turmeric,10900,12900,12200,12-08-2024
65,Guntur,Duggirala,Turmeric,10990,12825,12725,01-03-2024
66,Guntur,Duggirala,Turmeric,11000,11000,11000,07-02-2024
67,Guntur,Duggirala,Turmeric,11000,11375,11000,10-12-2024
68,Guntur,Duggirala,Turmeric,11000,11400,11000,24-12-2024
69,Guntur,Duggirala,Turmeric,11000,11700,11530,22-10-2024
70,Guntur,Duggirala,Turmeric,11000,12000,11350,29-08-2024
71,Guntur,Duggirala,Turmeric,11000,12500,12500,23-09-2024
72,Guntur,Duggirala,Turmeric,11000,13000,12750,02-07-2024
