Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hassan,Ragi (Finger Millet),2000,2500,2500,02-02-2024
2,Hassan,Ragi (Finger Millet),2000,3000,2980,19-04-2024
3,Hassan,Ragi (Finger Millet),2100,2100,2100,01-02-2024
4,Hassan,Ragi (Finger Millet),2100,2100,2100,05-02-2024
5,Hassan,Ragi (Finger Millet),2100,2100,2100,12-02-2024
6,Hassan,Ragi (Finger Millet),2100,2100,2100,30-01-2024
7,Hassan,Ragi (Finger Millet),2100,2660,2100,02-03-2024
8,Hassan,Ragi (Finger Millet),2100,2800,2500,31-01-2024
9,Hassan,Ragi (Finger Millet),2100,3200,3200,30-12-2024
10,Hassan,Ragi (Finger Millet),2200,2200,2200,10-01-2024
11,Hassan,Ragi (Finger Millet),2200,2200,2200,10-06-2024
12,Hassan,Ragi (Finger Millet),2500,2500,2500,05-01-2024
13,Hassan,Ragi (Finger Millet),2500,2500,2500,06-02-2024
14,Hassan,Ragi (Finger Millet),2500,2700,2550,08-02-2024
15,Hassan,Ragi (Finger Millet),2500,2800,2500,07-02-2024
16,Hassan,Ragi (Finger Millet),2500,2800,2700,20-04-2024
17,Hassan,Ragi (Finger Millet),2600,2600,2600,05-03-2024
18,Hassan,Ragi (Finger Millet),2600,2600,2600,18-05-2024
19,Hassan,Ragi (Finger Millet),2600,2600,2600,21-09-2024
20,Hassan,Ragi (Finger Millet),2600,2600,2600,23-09-2024
21,Hassan,Ragi (Finger Millet),2600,2600,2600,27-02-2024
22,Hassan,Ragi (Finger Millet),2680,2680,2680,26-02-2024
23,Hassan,Ragi (Finger Millet),2700,2700,2700,03-05-2024
24,Hassan,Ragi (Finger Millet),2700,2700,2700,04-04-2024
25,Hassan,Ragi (Finger Millet),2700,2700,2700,04-05-2024
26,Hassan,Ragi (Finger Millet),2700,2700,2700,07-12-2024
27,Hassan,Ragi (Finger Millet),2700,2700,2700,15-04-2024
28,Hassan,Ragi (Finger Millet),2700,2700,2700,17-04-2024
29,Hassan,Ragi (Finger Millet),2700,2700,2700,17-05-2024
30,Hassan,Ragi (Finger Millet),2700,2700,2700,18-04-2024
31,Hassan,Ragi (Finger Millet),2700,2700,2700,22-04-2024
32,Hassan,Ragi (Finger Millet),2700,2700,2700,29-04-2024
33,Hassan,Ragi (Finger Millet),2700,2750,2700,16-04-2024
34,Hassan,Ragi (Finger Millet),2700,2800,2700,22-10-2024
35,Hassan,Ragi (Finger Millet),2700,2800,2800,09-05-2024
36,Hassan,Ragi (Finger Millet),2700,2820,2700,02-05-2024
37,Hassan,Ragi (Finger Millet),2700,2820,2700,06-05-2024
38,Hassan,Ragi (Finger Millet),2700,2850,2700,25-04-2024
39,Hassan,Ragi (Finger Millet),2700,2900,2700,24-04-2024
40,Hassan,Ragi (Finger Millet),2700,3060,2900,23-04-2024
41,Hassan,Ragi (Finger Millet),2715,2715,2715,31-08-2024
42,Hassan,Ragi (Finger Millet),2720,2900,2800,05-04-2024
43,Hassan,Ragi (Finger Millet),2740,2740,2740,21-03-2024
44,Hassan,Ragi (Finger Millet),2753,2753,2753,27-11-2024
45,Hassan,Ragi (Finger Millet),2755,2755,2755,05-12-2024
46,Hassan,Ragi (Finger Millet),2760,2850,2850,30-03-2024
47,Hassan,Ragi (Finger Millet),2780,2780,2780,02-04-2024
48,Hassan,Ragi (Finger Millet),2780,2780,2780,28-03-2024
49,Hassan,Ragi (Finger Millet),2800,2800,2800,01-04-2024
50,Hassan,Ragi (Finger Millet),2800,2800,2800,02-07-2024
51,Hassan,Ragi (Finger Millet),2800,2800,2800,03-10-2024
52,Hassan,Ragi (Finger Millet),2800,2800,2800,04-10-2024
53,Hassan,Ragi (Finger Millet),2800,2800,2800,06-04-2024
54,Hassan,Ragi (Finger Millet),2800,2800,2800,07-06-2024
55,Hassan,Ragi (Finger Millet),2800,2800,2800,07-05-2024
56,Hassan,Ragi (Finger Millet),2800,2800,2800,08-04-2024
57,Hassan,Ragi (Finger Millet),2800,2800,2800,11-06-2024
58,Hassan,Ragi (Finger Millet),2800,2800,2800,11-11-2024
59,Hassan,Ragi (Finger Millet),2800,2800,2800,13-05-2024
60,Hassan,Ragi (Finger Millet),2800,2800,2800,16-01-2024
61,Hassan,Ragi (Finger Millet),2800,2800,2800,17-01-2024
62,Hassan,Ragi (Finger Millet),2800,2800,2800,19-10-2024
63,Hassan,Ragi (Finger Millet),2800,2800,2800,20-06-2024
64,Hassan,Ragi (Finger Millet),2800,2800,2800,24-06-2024
65,Hassan,Ragi (Finger Millet),2800,2800,2800,26-01-2024
66,Hassan,Ragi (Finger Millet),2800,2800,2800,27-01-2024
67,Hassan,Ragi (Finger Millet),2800,2850,2800,04-06-2024
68,Hassan,Ragi (Finger Millet),2800,2900,2800,25-03-2024
69,Hassan,Ragi (Finger Millet),2800,2960,2800,27-05-2024
70,Hassan,Ragi (Finger Millet),2800,3000,2800,05-09-2024
71,Hassan,Ragi (Finger Millet),2800,3000,3000,12-06-2024
72,Hassan,Ragi (Finger Millet),2800,3100,3100,19-09-2024
73,Hassan,Ragi (Finger Millet),2800,3140,3140,20-11-2024
74,Hassan,Ragi (Finger Millet),2850,2850,2850,03-06-2024
75,Hassan,Ragi (Finger Millet),2850,2850,2850,27-06-2024
76,Hassan,Ragi (Finger Millet),2850,2900,2850,18-12-2024
77,Hassan,Ragi (Finger Millet),2860,2860,2860,12-03-2024
78,Hassan,Ragi (Finger Millet),2878,2878,2878,12-12-2024
79,Hassan,Ragi (Finger Millet),2889,2889,2889,20-07-2024
80,Hassan,Ragi (Finger Millet),2900,2900,2900,31-05-2024
81,Hassan,Ragi (Finger Millet),2900,2980,2900,07-11-2024
82,Hassan,Ragi (Finger Millet),2900,2980,2980,13-11-2024
83,Hassan,Ragi (Finger Millet),2900,3050,2900,19-06-2024
84,Hassan,Ragi (Finger Millet),2900,3160,3160,05-06-2024
85,Hassan,Ragi (Finger Millet),2928,2928,2928,03-08-2024
86,Hassan,Ragi (Finger Millet),2940,2940,2940,25-10-2024
87,Hassan,Ragi (Finger Millet),2950,2950,2950,23-10-2024
88,Hassan,Ragi (Finger Millet),2960,3100,2960,02-09-2024
89,Hassan,Ragi (Finger Millet),2970,3070,2980,29-10-2024
90,Hassan,Ragi (Finger Millet),3000,3000,3000,05-08-2024
91,Hassan,Ragi (Finger Millet),3000,3000,3000,06-12-2024
92,Hassan,Ragi (Finger Millet),3000,3000,3000,09-07-2024
93,Hassan,Ragi (Finger Millet),3000,3000,3000,13-12-2024
94,Hassan,Ragi (Finger Millet),3000,3000,3000,15-07-2024
95,Hassan,Ragi (Finger Millet),3000,3000,3000,16-12-2024
96,Hassan,Ragi (Finger Millet),3000,3000,3000,16-11-2024
97,Hassan,Ragi (Finger Millet),3000,3000,3000,18-09-2024
98,Hassan,Ragi (Finger Millet),3000,3000,3000,20-12-2024
99,Hassan,Ragi (Finger Millet),3000,3000,3000,22-05-2024
100,Hassan,Ragi (Finger Millet),3000,3000,3000,24-07-2024
101,Hassan,Ragi (Finger Millet),3000,3000,3000,24-09-2024
102,Hassan,Ragi (Finger Millet),3000,3000,3000,28-11-2024
103,Hassan,Ragi (Finger Millet),3000,3000,3000,29-07-2024
104,Hassan,Ragi (Finger Millet),3000,3000,3000,29-05-2024
105,Hassan,Ragi (Finger Millet),3000,3100,3000,05-07-2024
106,Hassan,Ragi (Finger Millet),3000,3230,3230,03-09-2024
107,Hassan,Ragi (Finger Millet),3000,3240,3135,23-08-2024
108,Hassan,Ragi (Finger Millet),3010,3010,3010,14-05-2024
109,Hassan,Ragi (Finger Millet),3010,3010,3010,16-05-2024
110,Hassan,Ragi (Finger Millet),3020,3060,3060,23-05-2024
111,Hassan,Ragi (Finger Millet),3030,3030,3030,20-02-2024
112,Hassan,Ragi (Finger Millet),3030,3030,3030,24-01-2024
113,Hassan,Ragi (Finger Millet),3040,3040,3040,22-02-2024
114,Hassan,Ragi (Finger Millet),3040,3040,3040,23-01-2024
115,Hassan,Ragi (Finger Millet),3040,3040,3040,26-07-2024
116,Hassan,Ragi (Finger Millet),3050,3050,3050,30-08-2024
117,Hassan,Ragi (Finger Millet),3050,3160,3050,13-06-2024
118,Hassan,Ragi (Finger Millet),3060,3060,3060,01-08-2024
119,Hassan,Ragi (Finger Millet),3060,3200,3100,08-08-2024
120,Hassan,Ragi (Finger Millet),3080,3080,3080,08-10-2024
121,Hassan,Ragi (Finger Millet),3100,3100,3100,20-08-2024
122,Hassan,Ragi (Finger Millet),3100,3100,3100,25-07-2024
123,Hassan,Ragi (Finger Millet),3100,3230,3230,14-08-2024
124,Hassan,Ragi (Finger Millet),3100,3245,3245,30-07-2024
125,Hassan,Ragi (Finger Millet),3200,3200,3200,11-09-2024
126,Hassan,Ragi (Finger Millet),3200,3200,3200,31-07-2024
127,Hassan,Ragi (Finger Millet),3230,3230,3230,10-07-2024
128,Hassan,Ragi (Finger Millet),3240,3244,3240,22-07-2024
129,Hassan,Ragi (Finger Millet),3245,3310,3245,07-08-2024
