Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Aligarh,Gur(Jaggery),4200,4350,4270,07-06-2024
2,Aligarh,Gur(Jaggery),4450,4600,4520,14-08-2024
3,Aligarh,Gur(Jaggery),4400,4550,4470,06-08-2024
4,Aligarh,Gur(Jaggery),4250,4350,4300,25-06-2024
5,Aligarh,Gur(Jaggery),3550,3650,3600,12-01-2024
6,Aligarh,Gur(Jaggery),4600,4750,4660,21-12-2024
7,Aligarh,Gur(Jaggery),4000,4100,4050,19-04-2024
8,Aligarh,Gur(Jaggery),4550,4650,4600,25-09-2024
9,Aligarh,Gur(Jaggery),3900,4000,3950,28-03-2024
10,Aligarh,Gur(Jaggery),4400,4550,4500,27-08-2024
11,Aligarh,Gur(Jaggery),3600,3700,3640,20-01-2024
12,Aligarh,Gur(Jaggery),4400,4600,4500,22-11-2024
13,Aligarh,Gur(Jaggery),4560,4650,4620,10-12-2024
14,Aligarh,Gur(Jaggery),4200,4350,4270,20-06-2024
15,Aligarh,Gur(Jaggery),3850,3950,3900,27-03-2024
16,Aligarh,Gur(Jaggery),4600,4750,4680,26-10-2024
17,Aligarh,Gur(Jaggery),3750,3850,3800,21-02-2024
18,Aligarh,Gur(Jaggery),4200,4300,4240,31-05-2024
19,Aligarh,Gur(Jaggery),4300,4380,4340,08-07-2024
20,Aligarh,Gur(Jaggery),4600,4700,4650,20-09-2024
21,Aligarh,Gur(Jaggery),3750,3850,3800,09-03-2024
22,Aligarh,Gur(Jaggery),3800,3900,3840,24-02-2024
23,Aligarh,Gur(Jaggery),4200,4340,4270,25-05-2024
24,Aligarh,Gur(Jaggery),4200,4300,4260,08-06-2024
25,Aligarh,Gur(Jaggery),4550,4700,4610,05-10-2024
26,Aligarh,Gur(Jaggery),4530,4630,4580,24-09-2024
27,Aligarh,Gur(Jaggery),4600,4700,4660,24-12-2024
28,Aligarh,Gur(Jaggery),4200,4300,4250,17-06-2024
29,Aligarh,Gur(Jaggery),3950,4050,4000,13-04-2024
30,Aligarh,Gur(Jaggery),3800,3900,3850,01-03-2024
31,Aligarh,Gur(Jaggery),4300,4400,4340,05-07-2024
32,Aligarh,Gur(Jaggery),4500,4650,4570,29-11-2024
33,Aligarh,Gur(Jaggery),3800,3900,3840,11-03-2024
34,Aligarh,Gur(Jaggery),4550,4650,4600,16-09-2024
35,Aligarh,Gur(Jaggery),4600,4750,4670,23-12-2024
36,Aligarh,Gur(Jaggery),4200,4300,4240,05-06-2024
37,Aligarh,Gur(Jaggery),3900,4000,3950,03-04-2024
38,Aligarh,Gur(Jaggery),4200,4300,4250,13-06-2024
39,Aligarh,Gur(Jaggery),4300,4400,4340,18-07-2024
40,Aligarh,Gur(Jaggery),4550,4650,4600,11-12-2024
41,Aligarh,Gur(Jaggery),4200,4350,4270,01-07-2024
42,Aligarh,Gur(Jaggery),3800,3900,3850,04-03-2024
43,Aligarh,Gur(Jaggery),4500,4650,4560,21-11-2024
44,Aligarh,Gur(Jaggery),4050,4150,4100,30-04-2024
45,Aligarh,Gur(Jaggery),4600,4700,4660,19-12-2024
46,Aligarh,Gur(Jaggery),3750,3850,3800,20-02-2024
47,Aligarh,Gur(Jaggery),3950,4050,4000,10-04-2024
48,Aligarh,Gur(Jaggery),4500,4700,4620,07-11-2024
49,Aligarh,Gur(Jaggery),4550,4650,4600,19-10-2024
50,Aligarh,Gur(Jaggery),3600,3700,3650,03-01-2024
51,Aligarh,Gur(Jaggery),3750,3850,3800,02-02-2024
52,Aligarh,Gur(Jaggery),3750,3850,3800,14-03-2024
53,Aligarh,Gur(Jaggery),4000,4200,4100,29-04-2024
54,Aligarh,Gur(Jaggery),4500,4600,4540,13-09-2024
55,Aligarh,Gur(Jaggery),4600,4700,4660,29-12-2024
56,Aligarh,Gur(Jaggery),3600,3700,3650,19-01-2024
57,Aligarh,Gur(Jaggery),4500,4600,4540,16-10-2024
58,Aligarh,Gur(Jaggery),4500,4600,4560,20-11-2024
59,Aligarh,Gur(Jaggery),4200,4350,4280,29-06-2024
60,Aligarh,Gur(Jaggery),3750,3850,3800,05-03-2024
61,Aligarh,Gur(Jaggery),4200,4300,4260,12-06-2024
62,Aligarh,Gur(Jaggery),4200,4300,4240,03-06-2024
63,Aligarh,Gur(Jaggery),3950,4050,4000,08-04-2024
64,Aligarh,Gur(Jaggery),4550,4600,4580,30-11-2024
65,Aligarh,Gur(Jaggery),4620,4720,4670,27-10-2024
66,Aligarh,Gur(Jaggery),3800,3900,3850,28-02-2024
67,Aligarh,Gur(Jaggery),4570,4670,4620,28-09-2024
68,Aligarh,Gur(Jaggery),4500,4600,4550,27-11-2024
69,Aligarh,Gur(Jaggery),4600,4750,4660,26-12-2024
70,Aligarh,Gur(Jaggery),3700,3850,3780,31-01-2024
71,Aligarh,Gur(Jaggery),4300,4500,4400,20-07-2024
72,Aligarh,Gur(Jaggery),4200,4350,4270,22-06-2024
73,Aligarh,Gur(Jaggery),4250,4350,4300,02-07-2024
74,Aligarh,Gur(Jaggery),4500,4650,4580,10-09-2024
