Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kolar,Chintamani,Coriander(Leaves),4300,9121,5250,04-03-2024
2,Kolar,Chintamani,Coriander(Leaves),4500,5500,5000,22-01-2024
3,Kolar,Chintamani,Coriander(Leaves),4600,6800,5231,06-02-2024
4,Kolar,Chintamani,Coriander(Leaves),4680,6800,5262,17-01-2024
5,Kolar,Chintamani,Coriander(Leaves),4700,8000,6000,07-03-2024
6,Kolar,Chintamani,Coriander(Leaves),4800,8000,5500,08-01-2024
7,Kolar,Chintamani,Coriander(Leaves),5000,5611,5300,26-02-2024
8,Kolar,Chintamani,Coriander(Leaves),5000,7500,6200,12-04-2024
9,Kolar,Chintamani,Coriander(Leaves),5180,6850,6310,09-02-2024
10,Kolar,Chintamani,Coriander(Leaves),5200,6800,5772,07-02-2024
11,Kolar,Chintamani,Coriander(Leaves),5200,7900,6000,24-10-2024
12,Kolar,Chintamani,Coriander(Leaves),5200,10100,9890,25-01-2024
13,Kolar,Chintamani,Coriander(Leaves),5300,7000,5730,11-07-2024
14,Kolar,Chintamani,Coriander(Leaves),5400,5700,5550,27-03-2024
15,Kolar,Chintamani,Coriander(Leaves),5500,5735,5600,29-03-2024
16,Kolar,Chintamani,Coriander(Leaves),5500,5900,5700,29-02-2024
17,Kolar,Chintamani,Coriander(Leaves),5600,7020,6100,31-01-2024
18,Kolar,Chintamani,Coriander(Leaves),5600,8000,6700,16-03-2024
19,Kolar,Chintamani,Coriander(Leaves),5600,8600,7473,14-03-2024
20,Kolar,Chintamani,Coriander(Leaves),5650,8500,6255,29-06-2024
21,Kolar,Chintamani,Coriander(Leaves),5700,5900,5800,05-06-2024
22,Kolar,Chintamani,Coriander(Leaves),5700,6000,5850,28-03-2024
23,Kolar,Chintamani,Coriander(Leaves),6500,9200,7199,04-01-2024
24,Kolar,Malur,Coriander(Leaves),9000,11000,10416,16-07-2024
25,Kolar,Malur,Coriander(Leaves),9500,11000,10000,21-06-2024
26,Kolar,Malur,Coriander(Leaves),9500,12000,10000,11-06-2024
27,Kolar,Malur,Coriander(Leaves),11000,13000,11904,19-07-2024
