Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Salem,Potato,5000,7500,7500,11-08-2024
2,Salem,Potato,5000,5500,5500,27-09-2024
3,Salem,Potato,5000,5600,5600,31-10-2024
4,Salem,Potato,5000,6000,6000,16-11-2024
5,Salem,Potato,5000,7000,7000,08-09-2024
6,Salem,Potato,4600,5000,5000,23-10-2024
7,Salem,Potato,4800,5000,5000,26-07-2024
8,Salem,Potato,4800,5000,5000,01-08-2024
9,Salem,Potato,4500,5500,5500,27-12-2024
10,Salem,Potato,5000,7000,7000,04-09-2024
11,Salem,Potato,4800,7000,7000,03-12-2024
12,Salem,Potato,4800,5000,5000,29-07-2024
13,Salem,Potato,5000,5600,5600,22-10-2024
14,Salem,Potato,5000,6000,6000,09-09-2024
15,Salem,Potato,4500,6000,6000,23-09-2024
16,Salem,Potato,4600,6000,6000,26-12-2024
17,Salem,Potato,5000,5500,5500,27-10-2024
18,Salem,Potato,5000,6500,6500,13-12-2024
19,Salem,Potato,5000,7200,7200,03-09-2024
20,Salem,Potato,5000,7000,7000,26-11-2024
21,Salem,Potato,5000,7500,7500,22-08-2024
22,Salem,Potato,5000,7000,7000,10-12-2024
23,Salem,Potato,5000,6500,6500,20-12-2024
24,Salem,Potato,4500,5000,5000,28-09-2024
25,Salem,Potato,4500,5500,5500,28-12-2024
26,Salem,Potato,5000,6000,6000,08-11-2024
27,Salem,Potato,4500,6000,6000,05-10-2024
28,Salem,Potato,5000,6000,6000,03-11-2024
29,Salem,Potato,4500,6000,6000,17-09-2024
30,Salem,Potato,4500,5500,5500,29-12-2024
31,Salem,Potato,4600,5000,5000,19-07-2024
32,Salem,Potato,4500,5000,5000,03-10-2024
33,Salem,Potato,5000,5600,5600,28-10-2024
34,Salem,Potato,5000,6000,6000,22-12-2024
35,Salem,Potato,4600,4800,4800,31-08-2024
36,Salem,Potato,5000,6000,6000,14-11-2024
37,Salem,Potato,5000,6000,6000,14-10-2024
38,Salem,Potato,5000,7000,7000,11-12-2024
39,Salem,Potato,4500,5000,5000,29-08-2024
40,Salem,Potato,4000,5500,5500,30-12-2024
41,Salem,Potato,5000,6000,6000,12-09-2024
42,Salem,Potato,5000,6000,6000,05-11-2024
43,Salem,Potato,5000,6000,6000,13-11-2024
44,Salem,Potato,4800,5000,5000,23-08-2024
45,Salem,Potato,5000,7000,7000,04-12-2024
46,Salem,Potato,5000,6000,6000,09-10-2024
47,Salem,Potato,5000,6000,6000,10-09-2024
48,Salem,Potato,4800,5000,5000,30-08-2024
49,Salem,Potato,4000,5000,5000,24-07-2024
50,Salem,Potato,5000,6000,6000,17-10-2024
51,Salem,Potato,5000,6000,6000,11-11-2024
52,Salem,Potato,5000,8500,8500,09-08-2024
53,Salem,Potato,5000,6000,6000,07-09-2024
54,Salem,Potato,5000,6000,6000,21-12-2024
55,Salem,Potato,4500,5000,5000,30-07-2024
56,Salem,Potato,5000,6000,6000,08-10-2024
57,Salem,Potato,4500,6000,6000,13-09-2024
58,Salem,Potato,5000,7000,7000,22-11-2024
59,Salem,Potato,5000,7000,7000,17-08-2024
60,Salem,Potato,4500,5000,5000,16-07-2024
61,Salem,Potato,4500,6000,6000,15-09-2024
62,Salem,Potato,4600,5000,5000,30-09-2024
63,Salem,Potato,4500,6000,6000,14-09-2024
64,Salem,Potato,5000,7000,7000,23-11-2024
65,Salem,Potato,5000,7000,7000,05-09-2024
66,Salem,Potato,4500,4800,4800,05-08-2024
67,Salem,Potato,4800,5000,5000,04-08-2024
68,Salem,Potato,4500,5000,5000,15-08-2024
69,Salem,Potato,5000,6500,6500,14-12-2024
70,Salem,Potato,4800,5000,5000,20-08-2024
71,Salem,Potato,5000,6000,6000,16-10-2024
72,Salem,Potato,4000,5000,5000,20-07-2024
73,Salem,Potato,5000,7000,7000,26-08-2024
74,Salem,Potato,4800,5000,5000,02-08-2024
75,Salem,Potato,5000,5600,5600,20-10-2024
76,Salem,Potato,5000,6500,6500,18-12-2024
77,Salem,Potato,4800,8500,8500,08-08-2024
78,Salem,Potato,5000,6000,6000,04-11-2024
79,Salem,Potato,5000,7000,7000,19-11-2024
80,Salem,Potato,5000,6000,6000,15-10-2024
81,Salem,Potato,4500,5000,5000,02-10-2024
82,Salem,Potato,4500,5000,5000,07-12-2024
83,Salem,Potato,4800,5000,5000,06-08-2024
84,Salem,Potato,4500,5000,5000,31-07-2024
85,Salem,Potato,4800,5000,5000,13-08-2024
86,Salem,Potato,4600,5000,5000,18-07-2024
87,Salem,Potato,4800,5000,5000,28-07-2024
88,Salem,Potato,4500,6500,6500,20-09-2024
89,Salem,Potato,4600,6800,6800,19-09-2024
90,Salem,Potato,4600,5000,5000,25-07-2024
91,Salem,Potato,5000,6800,6800,05-12-2024
92,Salem,Potato,5000,6000,6000,06-09-2024
93,Salem,Potato,4500,5000,5000,23-07-2024
94,Salem,Potato,5000,7000,7000,08-12-2024
95,Salem,Potato,5000,6000,6000,13-10-2024
96,Salem,Potato,5000,7000,7000,24-11-2024
97,Salem,Potato,4500,5000,5000,26-10-2024
98,Salem,Potato,5000,6000,6000,24-10-2024
99,Salem,Potato,5000,6000,6000,29-10-2024
100,Salem,Potato,4600,4800,4800,27-07-2024
101,Salem,Potato,4500,6000,6000,06-10-2024
102,Salem,Potato,5000,6800,6800,12-12-2024
103,Salem,Potato,4800,5000,5000,03-08-2024
104,Salem,Potato,5000,8000,8000,24-08-2024
105,Salem,Potato,5000,5600,5600,11-10-2024
106,Salem,Potato,5000,5600,5600,18-10-2024
107,Salem,Potato,4800,5000,5000,14-08-2024
108,Salem,Potato,5000,6500,6500,29-11-2024
109,Salem,Potato,5000,7000,7000,15-11-2024
110,Salem,Potato,5000,7000,7000,21-11-2024
111,Salem,Potato,5000,7000,7000,09-12-2024
112,Salem,Potato,4800,5000,5000,27-08-2024
113,Salem,Potato,4800,5000,5000,12-08-2024
114,Salem,Potato,4800,5000,5000,16-08-2024
115,Salem,Potato,5000,5600,5600,30-10-2024
116,Salem,Potato,4000,5000,5000,17-07-2024
117,Salem,Potato,4800,5000,5000,19-08-2024
118,Salem,Potato,4500,5500,5500,25-09-2024
119,Salem,Potato,4800,5500,5500,10-08-2024
120,Salem,Potato,4800,5000,5000,01-09-2024
121,Salem,Potato,4500,6000,6000,21-09-2024
122,Salem,Potato,5000,6000,6000,25-12-2024
123,Salem,Potato,4500,6000,6000,22-09-2024
124,Salem,Potato,5000,6500,6500,16-12-2024
125,Salem,Potato,5000,6800,6800,06-12-2024
126,Salem,Potato,4600,5000,5000,21-07-2024
127,Salem,Potato,4000,5000,5000,22-07-2024
128,Salem,Potato,4500,6000,6000,16-09-2024
129,Salem,Potato,5000,6500,6500,28-11-2024
130,Salem,Potato,5000,7000,7000,02-12-2024
131,Salem,Potato,5000,6000,6000,07-10-2024
132,Salem,Potato,5000,6000,6000,23-12-2024
133,Salem,Potato,5000,5600,5600,10-10-2024
134,Salem,Potato,5000,6000,6000,12-11-2024
135,Salem,Potato,4500,5000,5000,26-09-2024
136,Salem,Potato,4500,5000,5000,25-10-2024
137,Salem,Potato,5000,6000,6000,24-12-2024
138,Salem,Potato,4500,5000,5000,21-08-2024
139,Salem,Potato,4000,5500,5500,01-01-2025
140,Salem,Potato,4500,5000,5000,01-10-2024
141,Salem,Potato,5000,6000,6000,17-11-2024
142,Salem,Potato,5000,7000,7000,25-11-2024
143,Salem,Potato,4500,6000,6000,24-09-2024
144,Salem,Potato,5000,6500,6500,15-12-2024
145,Salem,Potato,4500,4800,4800,07-08-2024
146,Salem,Potato,5000,6500,6500,19-12-2024
147,Salem,Potato,5000,7000,7000,11-09-2024
148,Salem,Potato,5000,7000,7000,18-08-2024
149,Salem,Potato,5000,5600,5600,12-10-2024
150,Salem,Potato,5000,7000,7000,27-11-2024
151,Salem,Potato,4500,5000,5000,28-08-2024
152,Salem,Potato,4500,5500,5500,31-12-2024
