Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Akola,Maize,1765,1765,1765,06-05-2024
2,Akola,Maize,1780,2055,1920,07-05-2024
3,Akola,Maize,1800,1800,1800,22-06-2024
4,Akola,Maize,1905,1905,1905,08-05-2024
5,Akola,Maize,1905,2165,2000,13-05-2024
6,Akola,Maize,1950,1950,1950,21-05-2024
7,Akola,Maize,1950,1950,1950,23-08-2024
8,Akola,Maize,1970,2055,2015,14-05-2024
9,Akola,Maize,1975,2000,1987,08-06-2024
10,Akola,Maize,2005,2005,2005,10-07-2024
11,Akola,Maize,2010,2010,2010,13-12-2024
12,Akola,Maize,2010,2010,2010,17-05-2024
13,Akola,Maize,2055,2055,2055,20-08-2024
14,Akola,Maize,2075,2075,2075,16-12-2024
15,Akola,Maize,2085,2135,2110,20-12-2024
16,Akola,Maize,2100,2100,2100,07-06-2024
17,Akola,Maize,2100,2100,2100,12-06-2024
18,Akola,Maize,2100,2100,2100,18-06-2024
19,Akola,Maize,2100,2100,2100,21-06-2024
20,Akola,Maize,2100,2100,2100,26-12-2024
21,Akola,Maize,2150,2150,2150,18-07-2024
22,Akola,Maize,2175,2175,2175,09-05-2024
23,Akola,Maize,2180,2180,2180,05-04-2024
24,Akola,Maize,2200,2200,2200,09-12-2024
25,Akola,Maize,2225,2225,2225,09-10-2024
26,Akola,Maize,2250,2250,2250,15-04-2024
27,Akola,Maize,2250,2250,2250,22-02-2024
28,Akola,Maize,2250,2250,2250,22-11-2024
29,Akola,Maize,2250,2300,2275,25-11-2024
30,Akola,Maize,2270,2270,2270,06-06-2024
31,Akola,Maize,2300,2300,2300,04-07-2024
32,Akola,Maize,2300,2300,2300,18-09-2024
33,Akola,Maize,2300,2300,2300,31-12-2024
34,Akola,Maize,2310,2310,2310,12-12-2024
35,Akola,Maize,2380,2380,2380,03-10-2024
36,Akola,Maize,2400,2440,2420,12-11-2024
37,Akola,Maize,2450,2450,2450,21-10-2024
38,Akola,Maize,2490,2590,2540,28-09-2024
39,Akola,Maize,2500,2500,2500,06-11-2024
40,Akola,Maize,2525,2530,2527,07-09-2024
41,Akola,Maize,2560,2560,2560,01-10-2024
42,Akola,Maize,2600,2600,2600,05-09-2024
43,Akola,Maize,3000,3000,3000,09-01-2024
44,Akola,Maize,1650,2060,2000,27-05-2024
45,Akola,Maize,1650,2060,2000,28-05-2024
46,Akola,Maize,1655,1655,1655,14-10-2024
47,Akola,Maize,1695,1695,1695,20-06-2024
48,Akola,Maize,1740,1740,1740,18-03-2024
49,Akola,Maize,1830,1830,1830,07-11-2024
50,Akola,Maize,1840,1840,1840,04-05-2024
51,Akola,Maize,1905,1905,1905,04-06-2024
52,Akola,Maize,2550,2550,2550,24-08-2024
