Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Chamrajnagar,Chamaraj Nagar,Turmeric,1355,1355,1355,02-12-2024
2,Chamrajnagar,Chamaraj Nagar,Turmeric,5413,13514,12260,31-08-2024
3,Chamrajnagar,Chamaraj Nagar,Turmeric,6000,6000,6000,09-11-2024
4,Chamrajnagar,Chamaraj Nagar,Turmeric,6000,6000,6000,19-11-2024
5,Chamrajnagar,Chamaraj Nagar,Turmeric,6000,13849,12977,08-08-2024
6,Chamrajnagar,Chamaraj Nagar,Turmeric,6000,14319,13336,27-06-2024
7,Chamrajnagar,Chamaraj Nagar,Turmeric,6000,15209,14319,28-03-2024
8,Chamrajnagar,Chamaraj Nagar,Turmeric,6014,15500,14637,18-04-2024
9,Chamrajnagar,Chamaraj Nagar,Turmeric,7000,7000,7000,10-12-2024
10,Chamrajnagar,Chamaraj Nagar,Turmeric,7000,14019,13117,11-07-2024
11,Chamrajnagar,Chamaraj Nagar,Turmeric,7000,14360,13349,04-07-2024
12,Chamrajnagar,Chamaraj Nagar,Turmeric,7114,14800,13629,20-06-2024
13,Chamrajnagar,Chamaraj Nagar,Turmeric,7119,15310,14601,16-05-2024
14,Chamrajnagar,Chamaraj Nagar,Turmeric,7153,7153,7153,09-09-2024
15,Chamrajnagar,Chamaraj Nagar,Turmeric,7169,14001,12831,18-07-2024
16,Chamrajnagar,Chamaraj Nagar,Turmeric,7201,15259,14457,04-04-2024
17,Chamrajnagar,Chamaraj Nagar,Turmeric,7213,13250,12551,01-08-2024
18,Chamrajnagar,Chamaraj Nagar,Turmeric,8000,12000,10000,05-12-2024
19,Chamrajnagar,Chamaraj Nagar,Turmeric,8069,15850,14355,23-05-2024
20,Chamrajnagar,Chamaraj Nagar,Turmeric,9000,13274,9000,27-07-2024
21,Chamrajnagar,Chamaraj Nagar,Turmeric,9000,15309,14400,30-05-2024
22,Chamrajnagar,Chamaraj Nagar,Turmeric,9149,15269,14235,21-03-2024
23,Chamrajnagar,Chamaraj Nagar,Turmeric,9150,14200,11200,21-10-2024
24,Chamrajnagar,Chamaraj Nagar,Turmeric,9219,15850,14797,09-05-2024
25,Chamrajnagar,Chamaraj Nagar,Turmeric,9914,9914,9914,12-09-2024
26,Chamrajnagar,Chamaraj Nagar,Turmeric,10000,10000,10000,10-09-2024
27,Chamrajnagar,Chamaraj Nagar,Turmeric,10000,12160,11500,13-09-2024
28,Chamrajnagar,Chamaraj Nagar,Turmeric,10210,14839,13848,06-06-2024
29,Chamrajnagar,Chamaraj Nagar,Turmeric,10769,16339,15201,25-04-2024
30,Chamrajnagar,Chamaraj Nagar,Turmeric,10809,15009,14225,13-06-2024
31,Chamrajnagar,Chamaraj Nagar,Turmeric,10950,13000,13000,02-09-2024
32,Chamrajnagar,Chamaraj Nagar,Turmeric,11000,11000,11000,28-08-2024
33,Chamrajnagar,Chamaraj Nagar,Turmeric,11200,13500,12700,31-07-2024
34,Chamrajnagar,Chamaraj Nagar,Turmeric,11500,11500,11500,26-06-2024
35,Chamrajnagar,Chamaraj Nagar,Turmeric,11625,13314,13314,23-07-2024
36,Chamrajnagar,Chamaraj Nagar,Turmeric,11760,11760,11760,30-08-2024
37,Chamrajnagar,Chamaraj Nagar,Turmeric,11998,13057,12560,30-07-2024
38,Chamrajnagar,Chamaraj Nagar,Turmeric,12000,12000,12000,07-10-2024
39,Chamrajnagar,Chamaraj Nagar,Turmeric,12000,12000,12000,12-12-2024
40,Chamrajnagar,Chamaraj Nagar,Turmeric,12000,12000,12000,19-12-2024
41,Chamrajnagar,Chamaraj Nagar,Turmeric,12000,12000,12000,28-11-2024
42,Chamrajnagar,Chamaraj Nagar,Turmeric,12036,14250,13518,29-02-2024
43,Chamrajnagar,Chamaraj Nagar,Turmeric,12160,12160,12160,13-11-2024
44,Chamrajnagar,Chamaraj Nagar,Turmeric,12164,12164,12164,23-09-2024
45,Chamrajnagar,Chamaraj Nagar,Turmeric,12800,12800,12800,14-11-2024
46,Chamrajnagar,Chamaraj Nagar,Turmeric,12829,16679,15851,02-05-2024
47,Chamrajnagar,Chamaraj Nagar,Turmeric,12900,12900,12900,17-09-2024
48,Chamrajnagar,Chamaraj Nagar,Turmeric,13200,13500,13350,07-08-2024
49,Chamrajnagar,Chamaraj Nagar,Turmeric,13270,13290,13280,27-08-2024
50,Chamrajnagar,Chamaraj Nagar,Turmeric,13390,14400,14000,24-08-2024
51,Chamrajnagar,Chamaraj Nagar,Turmeric,13400,13400,13400,17-12-2024
52,Chamrajnagar,Chamaraj Nagar,Turmeric,13500,13500,13500,02-08-2024
53,Chamrajnagar,Chamaraj Nagar,Turmeric,13879,18001,17407,14-03-2024
54,Chamrajnagar,Gundlupet,Turmeric,7200,10000,9800,04-11-2024
55,Chamrajnagar,Gundlupet,Turmeric,7500,7500,7500,08-11-2024
56,Chamrajnagar,Gundlupet,Turmeric,7500,7500,7500,26-09-2024
57,Chamrajnagar,Gundlupet,Turmeric,8000,8000,8000,10-10-2024
58,Chamrajnagar,Gundlupet,Turmeric,8000,8000,8000,21-06-2024
59,Chamrajnagar,Gundlupet,Turmeric,8330,10000,9000,19-04-2024
60,Chamrajnagar,Gundlupet,Turmeric,9800,9800,9800,31-05-2024
61,Chamrajnagar,Gundlupet,Turmeric,10000,13300,12000,20-08-2024
62,Chamrajnagar,Gundlupet,Turmeric,10000,14200,13900,26-12-2024
63,Chamrajnagar,Gundlupet,Turmeric,10500,13600,12500,29-10-2024
64,Chamrajnagar,Gundlupet,Turmeric,11000,11000,11000,04-10-2024
