Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Udaipur,Sugar,3700,4100,3900,11-07-2024
2,Udaipur,Sugar,3700,4100,3900,12-07-2024
3,Udaipur,Sugar,3700,4100,3900,13-07-2024
4,Udaipur,Sugar,3700,4100,3900,16-07-2024
5,Udaipur,Sugar,3700,4100,3900,18-07-2024
6,Udaipur,Sugar,3800,4200,4000,01-08-2024
7,Udaipur,Sugar,3800,4200,4000,01-11-2024
8,Udaipur,Sugar,3800,4200,4000,02-12-2024
9,Udaipur,Sugar,3800,4200,4000,02-11-2024
10,Udaipur,Sugar,3800,4200,4000,02-10-2024
11,Udaipur,Sugar,3800,4200,4000,02-09-2024
12,Udaipur,Sugar,3800,4200,4000,03-08-2024
13,Udaipur,Sugar,3800,4200,4000,03-12-2024
14,Udaipur,Sugar,3800,4200,4000,03-07-2024
15,Udaipur,Sugar,3800,4200,4000,03-09-2024
16,Udaipur,Sugar,3800,4200,4000,04-12-2024
17,Udaipur,Sugar,3800,4200,4000,04-11-2024
18,Udaipur,Sugar,3800,4200,4000,04-09-2024
19,Udaipur,Sugar,3800,4200,4000,05-08-2024
20,Udaipur,Sugar,3800,4200,4000,05-07-2024
21,Udaipur,Sugar,3800,4200,4000,05-09-2024
22,Udaipur,Sugar,3800,4200,4000,06-12-2024
23,Udaipur,Sugar,3800,4200,4000,06-09-2024
24,Udaipur,Sugar,3800,4200,4000,07-12-2024
25,Udaipur,Sugar,3800,4200,4000,07-11-2024
26,Udaipur,Sugar,3800,4200,4000,07-10-2024
27,Udaipur,Sugar,3800,4200,4000,07-09-2024
28,Udaipur,Sugar,3800,4200,4000,08-08-2024
29,Udaipur,Sugar,3800,4200,4000,08-11-2024
30,Udaipur,Sugar,3800,4200,4000,09-12-2024
31,Udaipur,Sugar,3800,4200,4000,09-10-2024
32,Udaipur,Sugar,3800,4200,4000,09-09-2024
33,Udaipur,Sugar,3800,4200,4000,10-08-2024
34,Udaipur,Sugar,3800,4200,4000,10-12-2024
35,Udaipur,Sugar,3800,4200,4000,10-10-2024
36,Udaipur,Sugar,3800,4200,4000,10-09-2024
37,Udaipur,Sugar,3800,4200,4000,11-12-2024
38,Udaipur,Sugar,3800,4200,4000,11-11-2024
39,Udaipur,Sugar,3800,4200,4000,11-09-2024
40,Udaipur,Sugar,3800,4200,4000,12-08-2024
41,Udaipur,Sugar,3800,4200,4000,12-11-2024
42,Udaipur,Sugar,3800,4200,4000,12-10-2024
43,Udaipur,Sugar,3800,4200,4000,12-09-2024
44,Udaipur,Sugar,3800,4200,4000,13-08-2024
45,Udaipur,Sugar,3800,4200,4000,13-12-2024
46,Udaipur,Sugar,3800,4200,4000,14-12-2024
47,Udaipur,Sugar,3800,4200,4000,14-10-2024
48,Udaipur,Sugar,3800,4200,4000,14-09-2024
49,Udaipur,Sugar,3800,4200,4000,16-12-2024
50,Udaipur,Sugar,3800,4200,4000,16-10-2024
51,Udaipur,Sugar,3800,4200,4000,17-12-2024
52,Udaipur,Sugar,3800,4200,4000,17-09-2024
53,Udaipur,Sugar,3800,4200,4000,18-11-2024
54,Udaipur,Sugar,3800,4200,4000,18-10-2024
55,Udaipur,Sugar,3800,4200,4000,18-09-2024
56,Udaipur,Sugar,3800,4200,4000,19-07-2024
57,Udaipur,Sugar,3800,4200,4000,19-11-2024
58,Udaipur,Sugar,3800,4200,4000,19-10-2024
59,Udaipur,Sugar,3800,4200,4000,19-09-2024
