Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hanumangarh,Potato,2500,2700,2677,08-11-2024
2,Hanumangarh,Potato,2000,2200,2143,17-07-2024
3,Hanumangarh,Potato,2200,2300,2250,05-10-2024
4,Hanumangarh,Potato,1600,1800,1700,15-05-2024
5,Hanumangarh,Potato,2000,2100,2081,11-07-2024
6,Hanumangarh,Potato,2200,2500,2300,19-11-2024
7,Hanumangarh,Potato,1500,1600,1550,21-04-2024
8,Hanumangarh,Potato,2100,2200,2150,16-08-2024
9,Hanumangarh,Potato,2500,2800,2600,29-11-2024
10,Hanumangarh,Potato,1800,2700,2227,15-11-2024
11,Hanumangarh,Potato,2100,2200,2167,25-09-2024
12,Hanumangarh,Potato,1800,1800,1800,25-06-2024
13,Hanumangarh,Potato,2500,2700,2540,26-11-2024
14,Hanumangarh,Potato,1100,1200,1163,08-03-2024
15,Hanumangarh,Potato,1500,1600,1533,16-12-2024
16,Hanumangarh,Potato,2200,2400,2314,09-12-2024
17,Hanumangarh,Potato,1100,1200,1172,11-03-2024
18,Hanumangarh,Potato,1800,2000,1914,06-05-2024
19,Hanumangarh,Potato,2600,2800,2725,28-11-2024
20,Hanumangarh,Potato,2000,2500,2189,24-10-2024
21,Hanumangarh,Potato,700,800,764,16-02-2024
22,Hanumangarh,Potato,1800,1900,1850,02-06-2024
23,Hanumangarh,Potato,2200,2500,2322,16-10-2024
24,Hanumangarh,Potato,2600,2800,2754,02-12-2024
25,Hanumangarh,Potato,1500,2200,2035,19-08-2024
26,Hanumangarh,Potato,500,600,553,19-01-2024
27,Hanumangarh,Potato,2000,2200,2086,23-07-2024
28,Hanumangarh,Potato,2000,2500,2125,11-10-2024
29,Hanumangarh,Potato,1100,1500,1300,29-03-2024
30,Hanumangarh,Potato,600,700,654,07-01-2024
31,Hanumangarh,Potato,1400,1700,1578,09-04-2024
32,Hanumangarh,Potato,1500,1700,1571,30-12-2024
33,Hanumangarh,Potato,1300,1500,1400,27-03-2024
34,Hanumangarh,Potato,1800,1900,1815,21-05-2024
35,Hanumangarh,Potato,1500,1600,1575,18-04-2024
36,Hanumangarh,Potato,1700,1800,1733,16-05-2024
37,Hanumangarh,Potato,2400,2500,2450,17-10-2024
38,Hanumangarh,Potato,1800,2000,1886,14-06-2024
39,Hanumangarh,Potato,2000,2200,2150,23-09-2024
40,Hanumangarh,Potato,1800,1900,1838,14-05-2024
41,Hanumangarh,Potato,1800,2000,1880,24-06-2024
42,Hanumangarh,Potato,2000,2200,2024,31-10-2024
43,Hanumangarh,Potato,1100,1400,1223,19-03-2024
44,Hanumangarh,Potato,1800,1800,1800,10-06-2024
45,Hanumangarh,Potato,500,600,569,17-01-2024
46,Hanumangarh,Potato,1700,1700,1700,17-05-2024
47,Hanumangarh,Potato,2000,2500,2300,06-11-2024
48,Hanumangarh,Potato,900,1200,1012,27-02-2024
49,Hanumangarh,Potato,2200,2400,2286,14-10-2024
50,Hanumangarh,Potato,600,700,633,04-01-2024
51,Hanumangarh,Potato,1100,1100,1100,12-03-2024
52,Hanumangarh,Potato,1800,2000,1900,05-07-2024
53,Hanumangarh,Potato,2000,2200,2150,03-08-2024
54,Hanumangarh,Potato,2100,2200,2133,21-09-2024
55,Hanumangarh,Potato,1700,1800,1738,01-06-2024
56,Hanumangarh,Potato,700,800,772,20-02-2024
57,Hanumangarh,Potato,500,600,563,21-01-2024
58,Hanumangarh,Potato,2000,2100,2050,13-07-2024
59,Hanumangarh,Potato,1800,2000,1933,29-05-2024
60,Hanumangarh,Potato,1800,2000,1900,02-07-2024
61,Hanumangarh,Potato,2100,2200,2176,09-08-2024
62,Hanumangarh,Potato,1100,1200,1167,16-03-2024
63,Hanumangarh,Potato,500,700,600,22-01-2024
64,Hanumangarh,Potato,2000,2200,2116,22-11-2024
65,Hanumangarh,Potato,2100,2200,2133,24-08-2024
66,Hanumangarh,Potato,1800,2000,1933,28-06-2024
67,Hanumangarh,Potato,1800,1900,1853,06-06-2024
68,Hanumangarh,Potato,2600,2800,2650,05-12-2024
69,Hanumangarh,Potato,2100,2200,2133,18-09-2024
70,Hanumangarh,Potato,1800,2700,2222,08-12-2024
71,Hanumangarh,Potato,2700,2800,2750,07-12-2024
72,Hanumangarh,Potato,500,600,588,15-01-2024
73,Hanumangarh,Potato,1800,1800,1800,18-05-2024
74,Hanumangarh,Potato,2500,2700,2643,11-11-2024
75,Hanumangarh,Potato,1900,1900,1900,23-05-2024
76,Hanumangarh,Potato,500,600,582,09-01-2024
77,Hanumangarh,Potato,2000,2200,2088,12-09-2024
78,Hanumangarh,Potato,1500,1600,1545,25-12-2024
79,Hanumangarh,Potato,1500,1600,1530,21-12-2024
80,Hanumangarh,Potato,1800,2000,1884,17-06-2024
81,Hanumangarh,Potato,2200,2400,2240,10-12-2024
82,Hanumangarh,Potato,700,800,742,09-02-2024
83,Hanumangarh,Potato,1000,1200,1093,04-03-2024
84,Hanumangarh,Potato,2100,2200,2159,15-08-2024
85,Hanumangarh,Potato,1000,1200,1100,07-03-2024
86,Hanumangarh,Potato,600,700,625,08-01-2024
87,Hanumangarh,Potato,700,800,764,24-02-2024
88,Hanumangarh,Potato,700,800,733,14-02-2024
89,Hanumangarh,Potato,2400,2500,2477,13-10-2024
90,Hanumangarh,Potato,2000,2500,2075,18-10-2024
91,Hanumangarh,Potato,1100,1200,1200,09-03-2024
92,Hanumangarh,Potato,700,800,765,18-02-2024
