Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Porbandar,Porbandar,Orange,1500,2000,1750,06-02-2024
2,Porbandar,Porbandar,Orange,1500,2000,1750,31-01-2024
3,Porbandar,Porbandar,Orange,1500,2500,2000,02-02-2024
4,Porbandar,Porbandar,Orange,1500,2500,2000,03-02-2024
5,Porbandar,Porbandar,Orange,1500,2500,2000,07-02-2024
6,Porbandar,Porbandar,Orange,1500,2500,2000,08-02-2024
7,Porbandar,Porbandar,Orange,1500,2500,2000,29-01-2024
8,Porbandar,Porbandar,Orange,1500,3000,2250,01-03-2024
9,Porbandar,Porbandar,Orange,1500,3000,2250,02-03-2024
10,Porbandar,Porbandar,Orange,1500,3000,2250,26-02-2024
11,Porbandar,Porbandar,Orange,1500,3000,2250,27-02-2024
12,Porbandar,Porbandar,Orange,1500,3000,2250,28-02-2024
13,Porbandar,Porbandar,Orange,1500,3000,2250,29-02-2024
14,Porbandar,Porbandar,Orange,2000,2500,2250,05-02-2024
15,Porbandar,Porbandar,Orange,2000,2500,2250,13-01-2024
16,Porbandar,Porbandar,Orange,2000,2500,2250,17-01-2024
17,Porbandar,Porbandar,Orange,2000,3000,2500,01-01-2024
18,Porbandar,Porbandar,Orange,2000,3000,2500,02-01-2024
19,Porbandar,Porbandar,Orange,2000,3000,2500,03-01-2024
20,Porbandar,Porbandar,Orange,2000,3000,2500,04-01-2024
21,Porbandar,Porbandar,Orange,2000,3000,2500,04-03-2024
22,Porbandar,Porbandar,Orange,2000,3000,2500,05-01-2024
23,Porbandar,Porbandar,Orange,2000,3000,2500,06-01-2024
24,Porbandar,Porbandar,Orange,2000,3000,2500,07-03-2024
25,Porbandar,Porbandar,Orange,2000,3000,2500,08-01-2024
26,Porbandar,Porbandar,Orange,2000,3000,2500,08-11-2024
27,Porbandar,Porbandar,Orange,2000,3000,2500,09-01-2024
28,Porbandar,Porbandar,Orange,2000,3000,2500,09-03-2024
29,Porbandar,Porbandar,Orange,2000,3000,2500,10-01-2024
30,Porbandar,Porbandar,Orange,2000,3000,2500,11-01-2024
31,Porbandar,Porbandar,Orange,2000,3000,2500,12-01-2024
32,Porbandar,Porbandar,Orange,2000,3000,2500,16-01-2024
33,Porbandar,Porbandar,Orange,2000,3000,2500,18-01-2024
34,Porbandar,Porbandar,Orange,2000,3000,2500,19-02-2024
35,Porbandar,Porbandar,Orange,2000,3000,2500,20-02-2024
36,Porbandar,Porbandar,Orange,2000,3000,2500,20-01-2024
37,Porbandar,Porbandar,Orange,2000,3000,2500,21-02-2024
38,Porbandar,Porbandar,Orange,2000,3000,2500,22-02-2024
39,Porbandar,Porbandar,Orange,2000,3000,2500,23-02-2024
40,Porbandar,Porbandar,Orange,2000,3000,2500,23-01-2024
41,Porbandar,Porbandar,Orange,2000,3000,2500,24-02-2024
42,Porbandar,Porbandar,Orange,2000,3000,2500,24-01-2024
43,Porbandar,Porbandar,Orange,2000,3000,2500,25-01-2024
44,Porbandar,Porbandar,Orange,2500,3000,2750,16-12-2024
45,Porbandar,Porbandar,Orange,2500,3500,3000,05-03-2024
46,Porbandar,Porbandar,Orange,2500,3500,3000,12-02-2024
47,Porbandar,Porbandar,Orange,2500,3500,3000,17-12-2024
48,Porbandar,Porbandar,Orange,2500,3500,3000,18-12-2024
49,Porbandar,Porbandar,Orange,2500,3500,3000,18-03-2024
50,Porbandar,Porbandar,Orange,2500,3500,3000,19-12-2024
51,Porbandar,Porbandar,Orange,2500,3500,3000,19-03-2024
52,Porbandar,Porbandar,Orange,2500,3500,3000,20-03-2024
53,Porbandar,Porbandar,Orange,2500,3500,3000,21-03-2024
54,Porbandar,Porbandar,Orange,2500,3500,3000,22-03-2024
55,Porbandar,Porbandar,Orange,2500,3500,3000,23-03-2024
56,Porbandar,Porbandar,Orange,2500,3500,3000,27-01-2024
57,Porbandar,Porbandar,Orange,2500,3500,3000,30-12-2024
58,Porbandar,Porbandar,Orange,2500,3500,3000,31-12-2024
59,Porbandar,Porbandar,Orange,2500,4000,3000,13-02-2024
60,Porbandar,Porbandar,Orange,2500,4000,3250,24-12-2024
61,Porbandar,Porbandar,Orange,2500,4000,3250,25-12-2024
62,Porbandar,Porbandar,Orange,2500,4000,3250,26-12-2024
63,Porbandar,Porbandar,Orange,2500,4000,3250,27-12-2024
64,Porbandar,Porbandar,Orange,2500,4000,3250,28-12-2024
65,Porbandar,Porbandar,Orange,2500,4500,3500,05-12-2024
66,Porbandar,Porbandar,Orange,2500,4500,3500,07-12-2024
67,Porbandar,Porbandar,Orange,2500,4500,3500,09-12-2024
68,Porbandar,Porbandar,Orange,2500,4500,3500,10-12-2024
69,Porbandar,Porbandar,Orange,2500,4500,3500,11-12-2024
70,Porbandar,Porbandar,Orange,2500,4500,3500,12-12-2024
71,Porbandar,Porbandar,Orange,2500,5000,3500,06-12-2024
72,Porbandar,Porbandar,Orange,3000,3500,3250,20-12-2024
73,Porbandar,Porbandar,Orange,3000,3500,3250,21-12-2024
74,Porbandar,Porbandar,Orange,3000,3500,3250,22-11-2024
75,Porbandar,Porbandar,Orange,3000,4000,3500,14-02-2024
76,Porbandar,Porbandar,Orange,3000,4000,3500,15-02-2024
77,Porbandar,Porbandar,Orange,3000,4000,3500,16-02-2024
78,Porbandar,Porbandar,Orange,3000,4000,3500,17-02-2024
79,Porbandar,Porbandar,Orange,3000,4000,3500,19-11-2024
80,Porbandar,Porbandar,Orange,3000,4000,3500,20-11-2024
