Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Alwar,Alwar (F&V),Tomato,800,1200,1000,01-06-2024
2,Alwar,Alwar (F&V),Tomato,800,1200,1000,29-05-2024
3,Alwar,Alwar (F&V),Tomato,800,1200,1000,30-05-2024
4,Alwar,Alwar (F&V),Tomato,800,1200,1000,31-05-2024
5,Alwar,Alwar (F&V),Tomato,800,1300,1100,27-05-2024
6,Alwar,Alwar (F&V),Tomato,800,1300,1100,28-05-2024
7,Alwar,Alwar (F&V),Tomato,800,1400,1100,24-05-2024
8,Alwar,Alwar (F&V),Tomato,800,1400,1100,25-05-2024
9,Alwar,Alwar (F&V),Tomato,800,1400,1100,26-05-2024
10,Alwar,Alwar (F&V),Tomato,800,1500,1200,20-05-2024
11,Alwar,Alwar (F&V),Tomato,800,1600,1200,22-05-2024
12,Alwar,Alwar (F&V),Tomato,800,1800,1300,28-04-2024
13,Alwar,Alwar (F&V),Tomato,800,2200,1800,18-06-2024
14,Alwar,Alwar (F&V),Tomato,900,1400,1100,04-06-2024
15,Alwar,Alwar (F&V),Tomato,900,1400,1100,05-06-2024
16,Alwar,Alwar (F&V),Tomato,900,1400,1100,06-06-2024
17,Alwar,Alwar (F&V),Tomato,1000,1400,1100,07-06-2024
18,Alwar,Alwar (F&V),Tomato,1000,1400,1200,08-06-2024
19,Alwar,Alwar (F&V),Tomato,1000,1400,1200,12-01-2024
20,Alwar,Alwar (F&V),Tomato,1000,1400,1200,13-01-2024
21,Alwar,Alwar (F&V),Tomato,1000,1600,1200,11-06-2024
22,Alwar,Alwar (F&V),Tomato,1000,1600,1200,16-05-2024
23,Alwar,Alwar (F&V),Tomato,1000,1600,1200,17-05-2024
24,Alwar,Alwar (F&V),Tomato,1000,1600,1200,18-05-2024
25,Alwar,Alwar (F&V),Tomato,1000,1600,1300,05-01-2024
26,Alwar,Alwar (F&V),Tomato,1000,1600,1300,06-01-2024
27,Alwar,Alwar (F&V),Tomato,1000,1600,1300,10-01-2024
28,Alwar,Alwar (F&V),Tomato,1000,1600,1300,12-06-2024
29,Alwar,Alwar (F&V),Tomato,1000,1600,1300,13-06-2024
30,Alwar,Alwar (F&V),Tomato,1000,1600,1300,21-05-2024
31,Alwar,Alwar (F&V),Tomato,1000,1600,1300,29-04-2024
32,Alwar,Alwar (F&V),Tomato,1000,1600,1400,01-03-2024
33,Alwar,Alwar (F&V),Tomato,1000,1600,1400,02-03-2024
34,Alwar,Alwar (F&V),Tomato,1000,1600,1400,14-06-2024
35,Alwar,Alwar (F&V),Tomato,1000,1600,1400,15-06-2024
36,Alwar,Alwar (F&V),Tomato,1000,1600,1400,16-06-2024
37,Alwar,Alwar (F&V),Tomato,1000,1600,1400,19-05-2024
38,Alwar,Alwar (F&V),Tomato,1000,1600,1400,28-02-2024
39,Alwar,Alwar (F&V),Tomato,1000,1600,1400,29-02-2024
40,Alwar,Alwar (F&V),Tomato,1000,1800,1200,10-06-2024
41,Alwar,Alwar (F&V),Tomato,1000,1800,1400,04-01-2024
42,Alwar,Alwar (F&V),Tomato,1000,1800,1400,07-05-2024
43,Alwar,Alwar (F&V),Tomato,1000,1800,1400,11-05-2024
44,Alwar,Alwar (F&V),Tomato,1000,1800,1400,12-05-2024
45,Alwar,Alwar (F&V),Tomato,1000,1800,1600,26-04-2024
46,Alwar,Alwar (F&V),Tomato,1000,1900,1400,27-04-2024
47,Alwar,Alwar (F&V),Tomato,1000,3000,2400,19-06-2024
48,Alwar,Alwar (F&V),Tomato,1100,1400,1200,03-06-2024
49,Alwar,Alwar (F&V),Tomato,1200,1600,1400,15-01-2024
50,Alwar,Alwar (F&V),Tomato,1200,1600,1400,27-02-2024
51,Alwar,Alwar (F&V),Tomato,1200,1600,1400,30-04-2024
52,Alwar,Alwar (F&V),Tomato,1200,1800,1400,01-02-2024
53,Alwar,Alwar (F&V),Tomato,1200,1800,1400,03-01-2024
54,Alwar,Alwar (F&V),Tomato,1200,1800,1400,10-02-2024
55,Alwar,Alwar (F&V),Tomato,1200,1800,1500,01-05-2024
56,Alwar,Alwar (F&V),Tomato,1200,1800,1500,02-01-2024
57,Alwar,Alwar (F&V),Tomato,1200,1800,1500,04-05-2024
58,Alwar,Alwar (F&V),Tomato,1200,1800,1500,05-02-2024
59,Alwar,Alwar (F&V),Tomato,1200,1800,1500,05-05-2024
60,Alwar,Alwar (F&V),Tomato,1200,1800,1500,07-01-2024
61,Alwar,Alwar (F&V),Tomato,1200,1800,1500,08-01-2024
62,Alwar,Alwar (F&V),Tomato,1200,1800,1500,09-02-2024
63,Alwar,Alwar (F&V),Tomato,1200,1800,1500,09-01-2024
64,Alwar,Alwar (F&V),Tomato,1200,1800,1500,10-05-2024
65,Alwar,Alwar (F&V),Tomato,1200,1800,1500,13-02-2024
66,Alwar,Alwar (F&V),Tomato,1200,1800,1500,13-05-2024
67,Alwar,Alwar (F&V),Tomato,1200,1800,1500,16-02-2024
68,Alwar,Alwar (F&V),Tomato,1200,1800,1500,17-02-2024
69,Alwar,Alwar (F&V),Tomato,1200,1800,1500,18-02-2024
70,Alwar,Alwar (F&V),Tomato,1200,1800,1500,19-02-2024
71,Alwar,Alwar (F&V),Tomato,1200,1800,1600,01-01-2024
72,Alwar,Alwar (F&V),Tomato,1200,1800,1600,03-03-2024
73,Alwar,Alwar (F&V),Tomato,1200,1800,1600,04-02-2024
74,Alwar,Alwar (F&V),Tomato,1200,1800,1600,08-02-2024
75,Alwar,Alwar (F&V),Tomato,1200,1800,1600,12-02-2024
76,Alwar,Alwar (F&V),Tomato,1200,1800,1600,14-02-2024
77,Alwar,Alwar (F&V),Tomato,1200,1800,1600,14-05-2024
78,Alwar,Alwar (F&V),Tomato,1200,2000,1600,03-05-2024
79,Alwar,Alwar (F&V),Tomato,1200,2000,1600,08-05-2024
80,Alwar,Alwar (F&V),Tomato,1200,2800,2200,21-06-2024
81,Alwar,Alwar (F&V),Tomato,1200,2800,2200,23-06-2024
82,Alwar,Alwar (F&V),Tomato,1200,2800,2300,24-06-2024
83,Alwar,Alwar (F&V),Tomato,1200,2800,2300,25-06-2024
84,Alwar,Alwar (F&V),Tomato,1200,3200,2600,20-06-2024
85,Alwar,Alwar (F&V),Tomato,1300,1700,1500,29-01-2024
86,Alwar,Alwar (F&V),Tomato,1300,1700,1500,30-01-2024
87,Alwar,Alwar (F&V),Tomato,1300,1700,1500,31-01-2024
88,Alwar,Alwar (F&V),Tomato,1300,1800,1500,02-02-2024
89,Alwar,Alwar (F&V),Tomato,1300,1800,1500,06-02-2024
90,Alwar,Alwar (F&V),Tomato,1300,1800,1500,15-05-2024
