Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Alipurduar,Alipurduar,Tomato,3500,3800,3600,22-09-2024
2,Alipurduar,Alipurduar,Tomato,4800,5200,5000,23-09-2024
3,Alipurduar,Alipurduar,Tomato,600,800,700,22-02-2024
4,Alipurduar,Alipurduar,Tomato,850,950,900,21-04-2024
5,Alipurduar,Alipurduar,Tomato,900,1100,1000,24-04-2024
6,Alipurduar,Alipurduar,Tomato,900,1200,1000,25-04-2024
7,Alipurduar,Alipurduar,Tomato,1000,1200,1100,01-03-2024
8,Alipurduar,Alipurduar,Tomato,1000,1200,1100,02-03-2024
9,Alipurduar,Alipurduar,Tomato,1000,1200,1100,07-02-2024
10,Alipurduar,Alipurduar,Tomato,1000,1200,1100,12-04-2024
11,Alipurduar,Alipurduar,Tomato,1000,1200,1100,16-04-2024
12,Alipurduar,Alipurduar,Tomato,1000,1200,1100,19-04-2024
13,Alipurduar,Alipurduar,Tomato,1000,1200,1100,19-03-2024
14,Alipurduar,Alipurduar,Tomato,1000,1200,1100,20-04-2024
15,Alipurduar,Alipurduar,Tomato,1000,1200,1100,21-02-2024
16,Alipurduar,Alipurduar,Tomato,1000,1200,1100,23-04-2024
17,Alipurduar,Alipurduar,Tomato,1000,1200,1100,23-02-2024
18,Alipurduar,Alipurduar,Tomato,1000,1200,1100,24-02-2024
19,Alipurduar,Alipurduar,Tomato,1000,1200,1100,26-04-2024
20,Alipurduar,Alipurduar,Tomato,1000,1200,1100,27-04-2024
21,Alipurduar,Alipurduar,Tomato,1000,1200,1100,27-02-2024
22,Alipurduar,Alipurduar,Tomato,1000,1200,1100,28-04-2024
23,Alipurduar,Alipurduar,Tomato,1100,1300,1200,01-04-2024
24,Alipurduar,Alipurduar,Tomato,1100,1300,1200,22-04-2024
25,Alipurduar,Alipurduar,Tomato,1200,1300,1250,20-02-2024
26,Alipurduar,Alipurduar,Tomato,1200,1300,1250,20-01-2024
27,Alipurduar,Alipurduar,Tomato,1200,1400,1300,10-02-2024
28,Alipurduar,Alipurduar,Tomato,1200,1400,1300,11-02-2024
29,Alipurduar,Alipurduar,Tomato,1200,1400,1300,12-02-2024
30,Alipurduar,Alipurduar,Tomato,1200,1400,1300,14-04-2024
31,Alipurduar,Alipurduar,Tomato,1200,1400,1300,17-02-2024
32,Alipurduar,Alipurduar,Tomato,1200,1400,1300,28-02-2024
33,Alipurduar,Alipurduar,Tomato,1200,1400,1300,28-05-2024
34,Alipurduar,Alipurduar,Tomato,1200,1500,1400,13-04-2024
35,Alipurduar,Alipurduar,Tomato,1200,1500,1400,29-04-2024
36,Alipurduar,Alipurduar,Tomato,1300,1500,1400,21-01-2024
37,Alipurduar,Alipurduar,Tomato,1300,1500,1400,22-01-2024
38,Alipurduar,Alipurduar,Tomato,1300,1500,1400,26-02-2024
39,Alipurduar,Alipurduar,Tomato,1400,1500,1450,03-03-2024
40,Alipurduar,Alipurduar,Tomato,1400,1600,1500,04-03-2024
41,Alipurduar,Alipurduar,Tomato,1400,1600,1500,07-05-2024
42,Alipurduar,Alipurduar,Tomato,1400,1600,1500,09-04-2024
43,Alipurduar,Alipurduar,Tomato,1400,1600,1500,09-02-2024
44,Alipurduar,Alipurduar,Tomato,1400,1600,1500,11-04-2024
45,Alipurduar,Alipurduar,Tomato,1400,1600,1500,12-05-2024
46,Alipurduar,Alipurduar,Tomato,1400,1600,1500,14-02-2024
47,Alipurduar,Alipurduar,Tomato,1400,1600,1500,16-02-2024
48,Alipurduar,Alipurduar,Tomato,1400,1600,1500,18-01-2024
49,Alipurduar,Alipurduar,Tomato,1400,1600,1500,19-02-2024
50,Alipurduar,Alipurduar,Tomato,1400,1600,1500,19-01-2024
51,Alipurduar,Alipurduar,Tomato,1400,1600,1500,23-01-2024
52,Alipurduar,Alipurduar,Tomato,1400,1600,1500,26-05-2024
53,Alipurduar,Alipurduar,Tomato,1400,1600,1500,30-04-2024
54,Alipurduar,Alipurduar,Tomato,1400,1600,1500,31-01-2024
55,Alipurduar,Alipurduar,Tomato,1500,1600,1550,15-05-2024
56,Alipurduar,Alipurduar,Tomato,1500,1600,1550,25-01-2024
57,Alipurduar,Alipurduar,Tomato,1500,1700,1600,03-05-2024
58,Alipurduar,Alipurduar,Tomato,1500,1700,1600,04-05-2024
59,Alipurduar,Alipurduar,Tomato,1500,1700,1600,05-01-2024
