Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hingoli,Akhadabalapur,Turmeric,10000,12000,11000,02-08-2024
2,Hingoli,Akhadabalapur,Turmeric,14000,16000,15000,24-05-2024
3,Hingoli,Akhadabalapur,Turmeric,15000,16000,15500,10-05-2024
4,Hingoli,Basmat,Turmeric,7000,15390,11195,28-02-2024
5,Hingoli,Basmat,Turmeric,7005,13700,10352,15-01-2024
6,Hingoli,Basmat,Turmeric,8000,16000,12000,04-01-2024
7,Hingoli,Basmat,Turmeric,8000,17505,12752,19-03-2024
8,Hingoli,Basmat,Turmeric,8205,14140,11172,01-01-2024
9,Hingoli,Basmat,Turmeric,8505,15000,11752,20-02-2024
10,Hingoli,Basmat,Turmeric,8505,15000,11752,23-01-2024
11,Hingoli,Basmat,Turmeric,9000,14450,11725,12-02-2024
12,Hingoli,Basmat,Turmeric,9000,16000,12500,15-04-2024
13,Hingoli,Basmat,Turmeric,9200,14000,11600,23-02-2024
14,Hingoli,Basmat,Turmeric,9200,15010,12105,24-01-2024
15,Hingoli,Basmat,Turmeric,9300,13900,11600,21-02-2024
16,Hingoli,Basmat,Turmeric,9500,15025,12262,02-02-2024
17,Hingoli,Basmat,Turmeric,9500,16500,13000,01-02-2024
18,Hingoli,Basmat,Turmeric,9505,18300,13902,22-03-2024
19,Hingoli,Basmat,Turmeric,9705,14276,11990,18-01-2024
20,Hingoli,Basmat,Turmeric,10000,13000,11500,05-01-2024
21,Hingoli,Basmat,Turmeric,10000,14700,12350,29-08-2024
22,Hingoli,Basmat,Turmeric,10000,15005,12502,26-09-2024
23,Hingoli,Basmat,Turmeric,10000,15100,12550,25-11-2024
24,Hingoli,Basmat,Turmeric,10000,15900,12950,06-08-2024
25,Hingoli,Basmat,Turmeric,10000,18205,14102,18-03-2024
26,Hingoli,Basmat,Turmeric,10000,18505,14252,27-03-2024
27,Hingoli,Basmat,Turmeric,10005,14000,12002,26-11-2024
28,Hingoli,Basmat,Turmeric,10005,15410,12707,09-12-2024
29,Hingoli,Basmat,Turmeric,10005,15600,12802,10-12-2024
30,Hingoli,Basmat,Turmeric,10100,14605,12352,28-08-2024
31,Hingoli,Basmat,Turmeric,10500,14000,12250,25-10-2024
32,Hingoli,Basmat,Turmeric,10505,15200,12852,04-10-2024
33,Hingoli,Basmat,Turmeric,10600,15065,12832,21-11-2024
34,Hingoli,Basmat,Turmeric,10600,20000,15300,15-03-2024
35,Hingoli,Basmat,Turmeric,10605,13705,12155,19-12-2024
36,Hingoli,Basmat,Turmeric,10700,14000,12350,05-11-2024
37,Hingoli,Basmat,Turmeric,10890,17690,14290,16-03-2024
38,Hingoli,Basmat,Turmeric,11000,14400,12700,23-12-2024
39,Hingoli,Basmat,Turmeric,11000,14500,12750,11-11-2024
40,Hingoli,Basmat,Turmeric,11000,15390,13195,21-10-2024
41,Hingoli,Basmat,Turmeric,11000,16000,13500,15-07-2024
42,Hingoli,Basmat,Turmeric,11000,16500,13750,27-06-2024
43,Hingoli,Basmat,Turmeric,11205,14400,12802,17-12-2024
44,Hingoli,Basmat,Turmeric,11500,15000,13250,08-11-2024
45,Hingoli,Basmat,Turmeric,11500,15105,13302,13-12-2024
46,Hingoli,Basmat,Turmeric,11600,14405,13002,03-12-2024
47,Hingoli,Basmat,Turmeric,11605,16000,13802,31-12-2024
48,Hingoli,Basmat,Turmeric,11800,14005,12902,12-12-2024
49,Hingoli,Basmat,Turmeric,11800,14570,13185,20-12-2024
50,Hingoli,Basmat,Turmeric,11800,15500,13650,29-11-2024
51,Hingoli,Basmat,Turmeric,11890,16000,13945,04-09-2024
52,Hingoli,Basmat,Turmeric,11950,15900,13925,30-07-2024
53,Hingoli,Basmat,Turmeric,12000,15000,13500,22-08-2024
54,Hingoli,Basmat,Turmeric,12000,15030,13515,27-09-2024
55,Hingoli,Basmat,Turmeric,12000,16500,14250,10-07-2024
56,Hingoli,Basmat,Turmeric,12000,16910,14455,10-06-2024
57,Hingoli,Basmat,Turmeric,12000,21600,16800,12-03-2024
58,Hingoli,Basmat,Turmeric,12395,16625,14510,02-07-2024
59,Hingoli,Basmat,Turmeric,12400,14775,13587,20-09-2024
60,Hingoli,Basmat,Turmeric,12400,16100,14250,22-07-2024
61,Hingoli,Basmat,Turmeric,12400,17000,14700,25-07-2024
62,Hingoli,Basmat,Turmeric,12500,13805,13152,30-09-2024
63,Hingoli,Basmat,Turmeric,12500,14505,13502,10-09-2024
64,Hingoli,Basmat,Turmeric,12500,17000,14750,07-05-2024
65,Hingoli,Basmat,Turmeric,12500,20200,16350,29-04-2024
66,Hingoli,Basmat,Turmeric,13000,16695,14847,14-05-2024
67,Hingoli,Basmat,Turmeric,13005,17380,15192,06-05-2024
68,Hingoli,Basmat,Turmeric,13195,17790,15492,10-05-2024
69,Hingoli,Basmat,Turmeric,13200,17800,15500,19-04-2024
70,Hingoli,Basmat,Turmeric,13295,17205,15250,13-05-2024
71,Hingoli,Basmat,Turmeric,13300,16000,14650,09-09-2024
72,Hingoli,Basmat,Turmeric,13350,15800,14545,05-08-2024
73,Hingoli,Basmat,Turmeric,13500,18205,15852,25-04-2024
74,Hingoli,Basmat,Turmeric,13505,19000,16252,22-04-2024
75,Hingoli,Basmat,Turmeric,14100,18100,16100,03-05-2024
76,Hingoli,Basmat,Turmeric,14250,17890,16070,09-05-2024
77,Hingoli,Basmat,Turmeric,14500,16000,15250,04-06-2024
78,Hingoli,Basmat,Turmeric,14500,17475,15987,04-05-2024
79,Hingoli,Basmat,Turmeric,14500,19500,15700,05-04-2024
80,Hingoli,Basmat,Turmeric,15500,17237,16368,24-05-2024
81,Hingoli,Basmat,Turmeric,15700,17555,16628,27-05-2024
82,Hingoli,Basmat(Kurunda),Turmeric,11000,16000,14500,15-06-2024
83,Hingoli,Basmat(Kurunda),Turmeric,12000,16800,15200,16-03-2024
84,Hingoli,Basmat(Kurunda),Turmeric,12500,15910,15000,29-06-2024
85,Hingoli,Basmat(Kurunda),Turmeric,13000,14500,13700,02-03-2024
86,Hingoli,Basmat(Kurunda),Turmeric,13000,15710,14200,01-08-2024
87,Hingoli,Basmat(Kurunda),Turmeric,13000,19900,15690,23-03-2024
88,Hingoli,Basmat(Kurunda),Turmeric,13600,15600,14600,13-07-2024
89,Hingoli,Basmat(Kurunda),Turmeric,13800,18400,16500,04-05-2024
90,Hingoli,Basmat(Kurunda),Turmeric,13820,17405,15950,30-03-2024
91,Hingoli,Basmat(Kurunda),Turmeric,14710,17000,15800,01-06-2024
92,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,4150,4650,4563,24-12-2024
93,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,4250,4650,4480,20-12-2024
94,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,7900,16200,12580,28-06-2024
95,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,11000,17400,15741,25-04-2024
96,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,11500,13500,12501,18-09-2024
97,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12000,17500,14280,16-04-2024
98,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,14300,13615,14-09-2024
99,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,14500,13594,05-09-2024
100,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,14900,13347,19-08-2024
101,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16000,14231,15-04-2024
102,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16000,14796,13-04-2024
103,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16000,14837,17-07-2024
104,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16500,13685,07-06-2024
105,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16500,14001,06-08-2024
106,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16500,14422,05-08-2024
107,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16800,15031,08-06-2024
108,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12500,16800,15225,22-10-2024
109,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12800,16100,15356,20-09-2024
110,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12800,17500,14748,19-04-2024
111,Hingoli,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd ,Turmeric,12800,17500,15177,18-04-2024
