Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hamirpur,Rice,2600,2800,2770,09-02-2024
2,Hamirpur,Rice,3000,3200,3175,27-10-2024
3,Hamirpur,Rice,2750,2900,2875,09-06-2024
4,Hamirpur,Rice,2775,2870,2855,24-05-2024
5,Hamirpur,Rice,2750,2825,2805,10-03-2024
6,Hamirpur,Rice,2700,2900,2875,28-05-2024
7,Hamirpur,Rice,2700,2850,2825,24-04-2024
8,Hamirpur,Rice,2825,3050,3025,16-07-2024
9,Hamirpur,Rice,2700,2825,2800,15-04-2024
10,Hamirpur,Rice,2850,3050,3020,28-07-2024
11,Hamirpur,Rice,2800,3000,2950,25-06-2024
12,Hamirpur,Rice,3200,3300,3230,21-12-2024
13,Hamirpur,Rice,2800,3000,2925,21-06-2024
14,Hamirpur,Rice,2700,2825,2815,19-04-2024
15,Hamirpur,Rice,2725,2825,2815,22-04-2024
16,Hamirpur,Rice,2650,2800,2775,20-02-2024
17,Hamirpur,Rice,2750,2900,2870,18-06-2024
18,Hamirpur,Rice,2700,2875,2855,30-04-2024
19,Hamirpur,Rice,2700,2800,2790,03-04-2024
20,Hamirpur,Rice,2855,3050,3025,31-07-2024
21,Hamirpur,Rice,2675,2800,2770,28-01-2024
22,Hamirpur,Rice,3050,3225,3200,13-11-2024
23,Hamirpur,Rice,2600,2725,2710,20-01-2024
24,Hamirpur,Rice,3000,3220,3200,11-11-2024
25,Hamirpur,Rice,2750,2900,2870,14-06-2024
26,Hamirpur,Rice,2650,2825,2800,26-02-2024
27,Hamirpur,Rice,3025,3250,3220,08-12-2024
28,Hamirpur,Rice,2700,2825,2800,05-04-2024
29,Hamirpur,Rice,2600,2725,2700,13-01-2024
30,Hamirpur,Rice,2700,2850,2825,15-05-2024
31,Hamirpur,Rice,2850,3050,3025,06-08-2024
32,Hamirpur,Rice,2700,2825,2810,27-03-2024
33,Hamirpur,Rice,2950,3100,3075,04-09-2024
34,Hamirpur,Rice,3025,3245,3225,07-12-2024
35,Hamirpur,Rice,2800,3055,3025,22-07-2024
36,Hamirpur,Rice,2850,3000,2995,08-07-2024
37,Hamirpur,Rice,2900,3125,3100,29-09-2024
38,Hamirpur,Rice,2750,2875,2855,07-05-2024
39,Hamirpur,Rice,2650,2825,2800,05-03-2024
40,Hamirpur,Rice,2650,2800,2785,04-02-2024
41,Hamirpur,Rice,2700,2825,2800,12-04-2024
42,Hamirpur,Rice,2850,3050,3025,20-08-2024
43,Hamirpur,Rice,2750,3000,2925,24-06-2024
