Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Agra,Wheat,2275,2400,2330,27-04-2024
2,Agra,Wheat,2700,2840,2780,18-10-2024
3,Agra,Wheat,2370,2530,2460,22-06-2024
4,Agra,Wheat,2720,2800,2760,04-10-2024
5,Agra,Wheat,2275,2400,2340,28-04-2024
6,Agra,Wheat,2320,2400,2320,15-05-2024
7,Agra,Wheat,2300,2410,2335,29-04-2024
8,Agra,Wheat,2550,2670,2620,07-09-2024
9,Agra,Wheat,2700,2820,2760,14-10-2024
10,Agra,Wheat,2400,2520,2460,03-01-2024
11,Agra,Wheat,2275,2400,2325,19-04-2024
12,Agra,Wheat,2450,2550,2500,13-01-2024
13,Agra,Wheat,2420,2610,2520,17-08-2024
14,Agra,Wheat,2880,2960,2930,29-12-2024
15,Agra,Wheat,2580,2710,2630,01-10-2024
16,Agra,Wheat,2530,2630,2590,21-02-2024
17,Agra,Wheat,2540,2700,2620,16-09-2024
18,Agra,Wheat,2770,2860,2830,08-11-2024
19,Agra,Wheat,2700,2800,2770,12-10-2024
20,Agra,Wheat,2580,2660,2620,12-03-2024
21,Agra,Wheat,2500,2620,2570,03-03-2024
22,Agra,Wheat,2700,2810,2760,22-10-2024
23,Agra,Wheat,2570,2670,2620,24-01-2024
24,Agra,Wheat,2680,2820,2760,05-10-2024
25,Agra,Wheat,2700,2830,2770,15-10-2024
26,Agra,Wheat,2275,2350,2320,11-04-2024
27,Agra,Wheat,2550,2700,2630,17-09-2024
28,Agra,Wheat,2550,2700,2640,25-09-2024
29,Agra,Wheat,2300,2410,2335,10-05-2024
30,Agra,Wheat,2350,2560,2450,15-07-2024
31,Agra,Wheat,2740,2840,2800,27-10-2024
32,Agra,Wheat,2370,2460,2425,03-06-2024
33,Agra,Wheat,2370,2550,2445,14-07-2024
34,Agra,Wheat,2400,2600,2515,09-08-2024
35,Agra,Wheat,2800,2920,2870,22-12-2024
36,Agra,Wheat,2300,2400,2335,25-05-2024
37,Agra,Wheat,2380,2540,2450,28-06-2024
38,Agra,Wheat,2590,2690,2640,09-02-2024
39,Agra,Wheat,2470,2550,2510,07-01-2024
40,Agra,Wheat,2380,2550,2495,23-07-2024
41,Agra,Wheat,2580,2660,2620,17-02-2024
42,Agra,Wheat,2360,2480,2420,03-04-2024
43,Agra,Wheat,2380,2560,2480,19-07-2024
44,Agra,Wheat,2480,2650,2580,01-09-2024
45,Agra,Wheat,2380,2535,2450,23-06-2024
46,Agra,Wheat,2500,2650,2600,09-09-2024
47,Agra,Wheat,2400,2600,2520,15-08-2024
48,Agra,Wheat,2850,2930,2900,25-11-2024
49,Agra,Wheat,2300,2400,2350,03-05-2024
50,Agra,Wheat,2380,2520,2470,31-03-2024
51,Agra,Wheat,2750,2850,2820,06-11-2024
52,Agra,Wheat,2700,2850,2800,25-10-2024
53,Agra,Wheat,2500,2600,2550,15-01-2024
54,Agra,Wheat,2700,2840,2770,11-10-2024
55,Agra,Wheat,2750,2860,2810,29-10-2024
56,Agra,Wheat,2550,2650,2600,22-01-2024
57,Agra,Wheat,2800,2920,2870,08-12-2024
58,Agra,Wheat,2860,2940,2900,18-11-2024
59,Agra,Wheat,2500,2610,2560,04-03-2024
60,Agra,Wheat,2500,2600,2550,27-02-2024
61,Agra,Wheat,2500,2620,2560,05-03-2024
62,Agra,Wheat,2800,2930,2880,04-12-2024
63,Agra,Wheat,2390,2570,2470,03-08-2024
64,Agra,Wheat,2700,2840,2800,20-10-2024
65,Agra,Wheat,2700,2850,2790,21-10-2024
66,Agra,Wheat,2570,2650,2620,17-03-2024
67,Agra,Wheat,2480,2550,2510,14-01-2024
68,Agra,Wheat,2850,2940,2910,20-11-2024
69,Agra,Wheat,2400,2580,2500,21-07-2024
70,Agra,Wheat,2800,2920,2870,06-12-2024
71,Agra,Wheat,2380,2560,2490,24-07-2024
72,Agra,Wheat,2300,2410,2340,11-05-2024
73,Agra,Wheat,2600,2700,2650,02-02-2024
74,Agra,Wheat,2590,2680,2640,06-02-2024
75,Agra,Wheat,2275,2440,2390,10-04-2024
76,Agra,Wheat,2380,2570,2460,30-06-2024
