Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,YamunaNagar,Wheat,2275,2275,2275,01-05-2024
2,YamunaNagar,Wheat,2275,2275,2275,02-05-2024
3,YamunaNagar,Wheat,2275,2275,2275,03-05-2024
4,YamunaNagar,Wheat,2275,2275,2275,04-05-2024
5,YamunaNagar,Wheat,2275,2275,2275,07-05-2024
6,YamunaNagar,Wheat,2275,2275,2275,08-05-2024
7,YamunaNagar,Wheat,2275,2275,2275,12-04-2024
8,YamunaNagar,Wheat,2275,2275,2275,13-04-2024
9,YamunaNagar,Wheat,2275,2275,2275,13-05-2024
10,YamunaNagar,Wheat,2275,2275,2275,14-05-2024
11,YamunaNagar,Wheat,2275,2275,2275,15-04-2024
12,YamunaNagar,Wheat,2275,2275,2275,15-05-2024
13,YamunaNagar,Wheat,2275,2275,2275,16-04-2024
14,YamunaNagar,Wheat,2275,2275,2275,17-04-2024
15,YamunaNagar,Wheat,2275,2275,2275,18-04-2024
16,YamunaNagar,Wheat,2275,2275,2275,19-04-2024
17,YamunaNagar,Wheat,2275,2275,2275,20-04-2024
18,YamunaNagar,Wheat,2275,2275,2275,22-05-2024
19,YamunaNagar,Wheat,2275,2275,2275,23-04-2024
20,YamunaNagar,Wheat,2275,2275,2275,24-04-2024
21,YamunaNagar,Wheat,2275,2275,2275,25-04-2024
22,YamunaNagar,Wheat,2275,2275,2275,26-04-2024
23,YamunaNagar,Wheat,2275,2275,2275,27-04-2024
24,YamunaNagar,Wheat,2275,2275,2275,29-04-2024
25,YamunaNagar,Wheat,2275,2275,2275,30-04-2024
