Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Puruliya,Masur Dal,8900,9100,9000,06-02-2024
2,Puruliya,Masur Dal,8900,9100,9000,08-02-2024
3,Puruliya,Masur Dal,8900,9100,9000,10-02-2024
4,Puruliya,Masur Dal,8900,9100,9000,11-02-2024
5,Puruliya,Masur Dal,8900,9100,9000,13-01-2024
6,Puruliya,Masur Dal,8900,9100,9000,14-02-2024
7,Puruliya,Masur Dal,8900,9100,9000,14-01-2024
8,Puruliya,Masur Dal,8900,9100,9000,15-02-2024
9,Puruliya,Masur Dal,8900,9100,9000,15-01-2024
10,Puruliya,Masur Dal,8900,9100,9000,17-02-2024
11,Puruliya,Masur Dal,8900,9100,9000,18-01-2024
12,Puruliya,Masur Dal,8900,9100,9000,19-01-2024
13,Puruliya,Masur Dal,8900,9100,9000,20-02-2024
14,Puruliya,Masur Dal,8900,9100,9000,21-02-2024
15,Puruliya,Masur Dal,8900,9100,9000,21-01-2024
16,Puruliya,Masur Dal,8900,9100,9000,22-02-2024
17,Puruliya,Masur Dal,8900,9100,9000,25-01-2024
18,Puruliya,Masur Dal,8900,9100,9000,27-02-2024
19,Puruliya,Masur Dal,8900,9100,9000,27-01-2024
20,Puruliya,Masur Dal,8900,9100,9000,29-01-2024
21,Puruliya,Masur Dal,8900,9200,9100,09-02-2024
22,Puruliya,Masur Dal,8900,9200,9100,26-01-2024
23,Puruliya,Masur Dal,9000,9200,9100,11-03-2024
24,Puruliya,Masur Dal,9000,9200,9100,16-02-2024
25,Puruliya,Masur Dal,9000,9200,9100,26-02-2024
26,Puruliya,Masur Dal,9000,9200,9100,27-03-2024
27,Puruliya,Masur Dal,9000,9300,9100,21-03-2024
28,Puruliya,Masur Dal,9100,9300,9200,08-04-2024
29,Puruliya,Masur Dal,9100,9300,9200,08-03-2024
30,Puruliya,Masur Dal,9100,9300,9200,09-04-2024
31,Puruliya,Masur Dal,9100,9300,9200,09-03-2024
32,Puruliya,Masur Dal,9100,9300,9200,10-03-2024
33,Puruliya,Masur Dal,9100,9300,9200,11-04-2024
34,Puruliya,Masur Dal,9100,9300,9200,12-04-2024
35,Puruliya,Masur Dal,9100,9300,9200,13-04-2024
36,Puruliya,Masur Dal,9100,9300,9200,14-04-2024
37,Puruliya,Masur Dal,9100,9300,9200,14-03-2024
38,Puruliya,Masur Dal,9100,9300,9200,15-04-2024
39,Puruliya,Masur Dal,9100,9300,9200,15-03-2024
40,Puruliya,Masur Dal,9100,9300,9200,16-03-2024
41,Puruliya,Masur Dal,9100,9300,9200,17-04-2024
42,Puruliya,Masur Dal,9100,9300,9200,17-03-2024
43,Puruliya,Masur Dal,9100,9300,9200,22-03-2024
44,Puruliya,Masur Dal,9100,9300,9200,23-03-2024
45,Puruliya,Masur Dal,9100,9300,9200,24-03-2024
46,Puruliya,Masur Dal,9100,9300,9200,26-03-2024
47,Puruliya,Masur Dal,9100,9300,9200,29-02-2024
48,Puruliya,Masur Dal,9100,9300,9200,30-03-2024
49,Puruliya,Masur Dal,9200,9400,9300,08-01-2024
50,Puruliya,Masur Dal,9200,9400,9300,09-01-2024
51,Puruliya,Masur Dal,9200,9400,9300,18-04-2024
52,Puruliya,Masur Dal,9200,9400,9300,25-03-2024
53,Puruliya,Masur Dal,9200,9400,9300,28-04-2024
54,Puruliya,Masur Dal,9200,9400,9300,29-03-2024
55,Puruliya,Masur Dal,9200,9500,9400,07-06-2024
56,Puruliya,Masur Dal,9200,9500,9400,08-06-2024
57,Puruliya,Masur Dal,9200,9500,9400,09-06-2024
58,Puruliya,Masur Dal,9200,9500,9400,09-09-2024
59,Puruliya,Masur Dal,9200,9500,9400,10-06-2024
60,Puruliya,Masur Dal,9200,9500,9400,13-09-2024
61,Puruliya,Masur Dal,9200,9500,9400,19-06-2024
62,Puruliya,Masur Dal,9200,9600,9500,09-08-2024
63,Puruliya,Masur Dal,9200,9600,9500,10-08-2024
64,Puruliya,Masur Dal,9300,9500,9400,11-09-2024
65,Puruliya,Masur Dal,9300,9500,9400,20-01-2024
66,Puruliya,Masur Dal,9300,9500,9400,20-06-2024
67,Puruliya,Masur Dal,9300,9500,9400,22-04-2024
68,Puruliya,Masur Dal,9300,9500,9400,22-10-2024
69,Puruliya,Masur Dal,9300,9500,9400,23-04-2024
70,Puruliya,Masur Dal,9300,9500,9400,23-10-2024
71,Puruliya,Masur Dal,9300,9500,9400,24-04-2024
72,Puruliya,Masur Dal,9300,9500,9400,26-04-2024
73,Puruliya,Masur Dal,9300,9500,9400,27-08-2024
74,Puruliya,Masur Dal,9300,9500,9400,28-07-2024
75,Puruliya,Masur Dal,9300,9500,9400,29-07-2024
76,Puruliya,Masur Dal,9300,9500,9400,30-12-2024
77,Puruliya,Masur Dal,9300,9500,9400,31-05-2024
78,Puruliya,Masur Dal,9300,9600,9500,06-07-2024
79,Puruliya,Masur Dal,9300,9600,9500,22-11-2024
80,Puruliya,Masur Dal,9400,9550,9500,30-10-2024
81,Puruliya,Masur Dal,9400,9600,9500,03-05-2024
82,Puruliya,Masur Dal,9400,9600,9500,04-05-2024
83,Puruliya,Masur Dal,9400,9600,9500,05-07-2024
84,Puruliya,Masur Dal,9400,9600,9500,05-05-2024
85,Puruliya,Masur Dal,9400,9600,9500,07-07-2024
86,Puruliya,Masur Dal,9400,9600,9500,08-07-2024
87,Puruliya,Masur Dal,9400,9600,9500,09-07-2024
88,Puruliya,Masur Dal,9400,9600,9500,09-11-2024
89,Puruliya,Masur Dal,9400,9600,9500,10-12-2024
90,Puruliya,Masur Dal,9400,9600,9500,10-07-2024
91,Puruliya,Masur Dal,9400,9600,9500,10-11-2024
92,Puruliya,Masur Dal,9400,9600,9500,10-09-2024
93,Puruliya,Masur Dal,9400,9600,9500,11-08-2024
94,Puruliya,Masur Dal,9400,9600,9500,11-01-2024
95,Puruliya,Masur Dal,9400,9600,9500,11-11-2024
96,Puruliya,Masur Dal,9400,9600,9500,11-10-2024
97,Puruliya,Masur Dal,9400,9600,9500,12-08-2024
98,Puruliya,Masur Dal,9400,9600,9500,12-12-2024
99,Puruliya,Masur Dal,9400,9600,9500,12-01-2024
100,Puruliya,Masur Dal,9400,9600,9500,12-06-2024
101,Puruliya,Masur Dal,9400,9600,9500,12-10-2024
102,Puruliya,Masur Dal,9400,9600,9500,13-08-2024
103,Puruliya,Masur Dal,9400,9600,9500,13-07-2024
104,Puruliya,Masur Dal,9400,9600,9500,13-06-2024
105,Puruliya,Masur Dal,9400,9600,9500,13-05-2024
106,Puruliya,Masur Dal,9400,9600,9500,13-11-2024
107,Puruliya,Masur Dal,9400,9600,9500,13-10-2024
108,Puruliya,Masur Dal,9400,9600,9500,14-12-2024
109,Puruliya,Masur Dal,9400,9600,9500,14-07-2024
110,Puruliya,Masur Dal,9400,9600,9500,14-06-2024
111,Puruliya,Masur Dal,9400,9600,9500,14-11-2024
112,Puruliya,Masur Dal,9400,9600,9500,14-09-2024
113,Puruliya,Masur Dal,9400,9600,9500,15-08-2024
114,Puruliya,Masur Dal,9400,9600,9500,15-12-2024
115,Puruliya,Masur Dal,9400,9600,9500,15-07-2024
116,Puruliya,Masur Dal,9400,9600,9500,15-06-2024
117,Puruliya,Masur Dal,9400,9600,9500,15-05-2024
118,Puruliya,Masur Dal,9400,9600,9500,15-11-2024
119,Puruliya,Masur Dal,9400,9600,9500,15-09-2024
120,Puruliya,Masur Dal,9400,9600,9500,16-12-2024
121,Puruliya,Masur Dal,9400,9600,9500,16-06-2024
122,Puruliya,Masur Dal,9400,9600,9500,16-05-2024
123,Puruliya,Masur Dal,9400,9600,9500,16-11-2024
124,Puruliya,Masur Dal,9400,9600,9500,16-09-2024
125,Puruliya,Masur Dal,9400,9600,9500,17-08-2024
126,Puruliya,Masur Dal,9400,9600,9500,17-12-2024
127,Puruliya,Masur Dal,9400,9600,9500,17-07-2024
128,Puruliya,Masur Dal,9400,9600,9500,17-05-2024
129,Puruliya,Masur Dal,9400,9600,9500,17-10-2024
130,Puruliya,Masur Dal,9400,9600,9500,18-08-2024
131,Puruliya,Masur Dal,9400,9600,9500,18-05-2024
132,Puruliya,Masur Dal,9400,9600,9500,18-11-2024
133,Puruliya,Masur Dal,9400,9600,9500,18-10-2024
134,Puruliya,Masur Dal,9400,9600,9500,19-07-2024
135,Puruliya,Masur Dal,9400,9600,9500,19-05-2024
