Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
35,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2000,2000,2000,21-12-2024
36,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2000,2000,2000,30-12-2024
37,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2000,2000,2000,31-12-2024
38,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2200,2200,2200,15-12-2024
39,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2200,2200,2200,16-12-2024
40,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2200,2200,2200,30-08-2024
41,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2200,2400,2400,31-08-2024
42,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,02-09-2024
43,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,11-12-2024
44,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,12-12-2024
45,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,13-12-2024
46,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,17-12-2024
47,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,18-12-2024
48,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,19-12-2024
49,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,20-08-2024
50,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,23-12-2024
51,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,24-12-2024
52,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,25-12-2024
53,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,26-12-2024
54,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,27-12-2024
55,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,28-08-2024
56,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2400,2400,2400,29-08-2024
57,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,2500,2500,2500,10-12-2024
