Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Betul,Gur(Jaggery),220,240,240,28-12-2024
2,Betul,Gur(Jaggery),335,340,340,29-12-2024
3,Betul,Gur(Jaggery),350,350,350,19-12-2024
4,Betul,Gur(Jaggery),2200,3000,2600,18-12-2024
5,Betul,Gur(Jaggery),2500,2500,2500,27-12-2024
6,Betul,Gur(Jaggery),2600,2600,2600,15-12-2024
7,Betul,Gur(Jaggery),2600,2950,2950,17-12-2024
8,Betul,Gur(Jaggery),2600,3000,2600,05-12-2024
9,Betul,Gur(Jaggery),2600,3015,2600,26-12-2024
10,Betul,Gur(Jaggery),2600,3050,2600,30-12-2024
11,Betul,Gur(Jaggery),2600,3100,3100,23-12-2024
12,Betul,Gur(Jaggery),2600,3100,3100,24-12-2024
13,Betul,Gur(Jaggery),2800,2800,2800,12-12-2024
14,Betul,Gur(Jaggery),2800,2930,2930,31-12-2024
15,Betul,Gur(Jaggery),2800,2950,2800,13-12-2024
16,Betul,Gur(Jaggery),2900,2925,2925,09-12-2024
17,Betul,Gur(Jaggery),2900,2925,2925,20-12-2024
18,Betul,Gur(Jaggery),2900,3000,2900,06-12-2024
19,Betul,Gur(Jaggery),2911,3100,3100,21-12-2024
20,Betul,Gur(Jaggery),2950,2950,2950,25-12-2024
21,Betul,Gur(Jaggery),2950,3000,3000,07-12-2024
22,Betul,Gur(Jaggery),3200,3200,3200,19-11-2024
23,Betul,Gur(Jaggery),2800,2800,2800,11-12-2024
