Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Sirsa,Green Peas,1150,1550,1550,02-01-2024
2,Sirsa,Green Peas,1200,1400,1400,04-01-2024
3,Sirsa,Green Peas,1200,1600,1600,05-01-2024
4,Sirsa,Green Peas,1500,1500,1500,07-02-2024
5,Sirsa,Green Peas,1500,1500,1500,07-01-2024
6,Sirsa,Green Peas,1500,1500,1500,10-01-2024
7,Sirsa,Green Peas,1500,1500,1500,11-01-2024
8,Sirsa,Green Peas,1500,1500,1500,23-01-2024
9,Sirsa,Green Peas,1800,1800,1800,06-03-2024
10,Sirsa,Green Peas,2000,2000,2000,05-04-2024
11,Sirsa,Green Peas,2000,2000,2000,12-01-2024
12,Sirsa,Green Peas,2000,2000,2000,19-01-2024
13,Sirsa,Green Peas,2000,2000,2000,22-01-2024
14,Sirsa,Green Peas,2000,2200,2200,05-03-2024
15,Sirsa,Green Peas,2000,2200,2200,19-02-2024
16,Sirsa,Green Peas,2000,2400,2400,12-03-2024
17,Sirsa,Green Peas,2000,2500,2500,15-02-2024
18,Sirsa,Green Peas,2200,2200,2200,27-03-2024
19,Sirsa,Green Peas,2200,2800,2800,21-02-2024
20,Sirsa,Green Peas,2250,2250,2250,20-03-2024
21,Sirsa,Green Peas,2500,2500,2500,28-02-2024
22,Sirsa,Green Peas,2800,2900,2900,15-03-2024
23,Sirsa,Green Peas,3000,3000,3000,25-02-2024
24,Sirsa,Green Peas,3000,3000,3000,26-02-2024
25,Sirsa,Green Peas,4000,4000,4000,07-12-2024
26,Sirsa,Green Peas,4000,4000,4000,16-12-2024
27,Sirsa,Green Peas,4000,4000,4000,17-12-2024
