Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Sangrur,Wheat,2275,2280,2280,21-04-2024
2,Sangrur,Wheat,2280,2280,2280,21-05-2024
3,Sangrur,Wheat,2275,2280,2275,14-05-2024
4,Sangrur,Wheat,2275,2280,2275,08-05-2024
5,Sangrur,Wheat,2275,2280,2275,02-05-2024
6,Sangrur,Wheat,2275,2280,2275,10-05-2024
7,Sangrur,Wheat,2275,2280,2275,01-05-2024
8,Sangrur,Wheat,2275,2280,2275,29-04-2024
9,Sangrur,Wheat,2275,2280,2275,07-05-2024
10,Sangrur,Wheat,2275,2280,2275,22-04-2024
11,Sangrur,Wheat,2275,2280,2275,05-05-2024
12,Sangrur,Wheat,2275,2280,2275,09-05-2024
13,Sangrur,Wheat,2275,2280,2275,12-05-2024
14,Sangrur,Wheat,2275,2280,2275,16-05-2024
15,Sangrur,Wheat,2275,2280,2275,03-05-2024
16,Sangrur,Wheat,2275,2280,2275,15-05-2024
17,Sangrur,Wheat,2275,2280,2275,06-05-2024
18,Sangrur,Wheat,2275,2280,2275,24-04-2024
19,Sangrur,Wheat,2275,2280,2275,23-04-2024
20,Sangrur,Wheat,2275,2280,2275,28-04-2024
21,Sangrur,Wheat,2275,2280,2275,25-04-2024
22,Sangrur,Wheat,2275,2280,2275,18-05-2024
23,Sangrur,Wheat,2275,2280,2275,26-04-2024
24,Sangrur,Wheat,2275,2280,2275,11-05-2024
25,Sangrur,Wheat,2275,2280,2280,22-05-2024
26,Sangrur,Wheat,2275,2280,2275,27-04-2024
27,Sangrur,Wheat,2275,2280,2275,30-04-2024
28,Sangrur,Wheat,2275,2280,2275,17-05-2024
29,Sangrur,Wheat,2275,2280,2275,04-05-2024
30,Sangrur,Wheat,2275,2280,2275,13-05-2024
31,Sangrur,Wheat,2275,2275,2275,20-04-2024
