Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Howrah,Masur Dal,8300,8700,8500,01-01-2025
2,Howrah,Masur Dal,9800,10200,10000,01-04-2024
3,Howrah,Masur Dal,9800,10200,10000,01-08-2024
4,Howrah,Masur Dal,9800,10200,10000,01-12-2024
5,Howrah,Masur Dal,9800,10200,10000,01-02-2024
6,Howrah,Masur Dal,9800,10200,10000,01-01-2024
7,Howrah,Masur Dal,9800,10200,10000,01-07-2024
8,Howrah,Masur Dal,9800,10200,10000,01-06-2024
9,Howrah,Masur Dal,9800,10200,10000,01-03-2024
10,Howrah,Masur Dal,9800,10200,10000,01-05-2024
11,Howrah,Masur Dal,9800,10200,10000,01-11-2024
12,Howrah,Masur Dal,9800,10200,10000,01-10-2024
13,Howrah,Masur Dal,9800,10200,10000,01-09-2024
14,Howrah,Masur Dal,9800,10200,10000,02-04-2024
15,Howrah,Masur Dal,9800,10200,10000,02-08-2024
16,Howrah,Masur Dal,9800,10200,10000,02-12-2024
17,Howrah,Masur Dal,9800,10200,10000,02-01-2024
18,Howrah,Masur Dal,9800,10200,10000,02-07-2024
19,Howrah,Masur Dal,9800,10200,10000,02-06-2024
20,Howrah,Masur Dal,9800,10200,10000,02-03-2024
21,Howrah,Masur Dal,9800,10200,10000,02-05-2024
22,Howrah,Masur Dal,9800,10200,10000,02-11-2024
23,Howrah,Masur Dal,9800,10200,10000,02-10-2024
24,Howrah,Masur Dal,9800,10200,10000,02-09-2024
25,Howrah,Masur Dal,9800,10200,10000,03-04-2024
26,Howrah,Masur Dal,9800,10200,10000,03-12-2024
27,Howrah,Masur Dal,9800,10200,10000,03-02-2024
28,Howrah,Masur Dal,9800,10200,10000,03-01-2024
29,Howrah,Masur Dal,9800,10200,10000,03-07-2024
30,Howrah,Masur Dal,9800,10200,10000,03-06-2024
31,Howrah,Masur Dal,9800,10200,10000,03-03-2024
32,Howrah,Masur Dal,9800,10200,10000,03-05-2024
33,Howrah,Masur Dal,9800,10200,10000,03-11-2024
34,Howrah,Masur Dal,9800,10200,10000,03-10-2024
35,Howrah,Masur Dal,9800,10200,10000,03-09-2024
36,Howrah,Masur Dal,9800,10200,10000,04-04-2024
37,Howrah,Masur Dal,9800,10200,10000,04-12-2024
38,Howrah,Masur Dal,9800,10200,10000,04-02-2024
39,Howrah,Masur Dal,9800,10200,10000,04-07-2024
40,Howrah,Masur Dal,9800,10200,10000,04-06-2024
41,Howrah,Masur Dal,9800,10200,10000,04-03-2024
42,Howrah,Masur Dal,9800,10200,10000,04-05-2024
43,Howrah,Masur Dal,9800,10200,10000,04-11-2024
44,Howrah,Masur Dal,9800,10200,10000,04-10-2024
45,Howrah,Masur Dal,9800,10200,10000,04-09-2024
46,Howrah,Masur Dal,9800,10200,10000,05-04-2024
47,Howrah,Masur Dal,9800,10200,10000,05-12-2024
48,Howrah,Masur Dal,9800,10200,10000,05-02-2024
49,Howrah,Masur Dal,9800,10200,10000,05-01-2024
50,Howrah,Masur Dal,9800,10200,10000,05-07-2024
51,Howrah,Masur Dal,9800,10200,10000,05-03-2024
52,Howrah,Masur Dal,9800,10200,10000,05-05-2024
53,Howrah,Masur Dal,9800,10200,10000,05-11-2024
54,Howrah,Masur Dal,9800,10200,10000,05-10-2024
55,Howrah,Masur Dal,9800,10200,10000,05-09-2024
56,Howrah,Masur Dal,9800,10200,10000,06-04-2024
