Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bhind,Wheat,2100,2220,2150,15-Apr-24
2,Bhind,Wheat,2100,2236,2200,09-Apr-24
3,Bhind,Wheat,2120,2199,2180,16-Apr-24
4,Bhind,Wheat,2120,2200,2160,19-Apr-24
5,Bhind,Wheat,2125,2200,2170,17-Apr-24
6,Bhind,Wheat,2130,2199,2160,13-Apr-24
7,Bhind,Wheat,2140,2210,2160,14-Apr-24
8,Bhind,Wheat,2142,2230,2199,21-Apr-24
9,Bhind,Wheat,2150,2220,2200,20-Apr-24
10,Bhind,Wheat,2165,2250,2220,22-Apr-24
11,Bhind,Wheat,2185,2250,2210,08-Apr-24
12,Bhind,Wheat,2200,2242,2210,07-Apr-24
13,Bhind,Wheat,2200,2250,2210,24-Apr-24
14,Bhind,Wheat,2200,2270,2250,05-Apr-24
15,Bhind,Wheat,2200,2285,2270,01-May-24
16,Bhind,Wheat,2200,2300,2220,06-Apr-24
17,Bhind,Wheat,2210,2285,2250,26-Apr-24
18,Bhind,Wheat,2229,2255,2240,05-May-24
19,Bhind,Wheat,2229,2260,2250,03-May-24
20,Bhind,Wheat,2240,2265,2260,10-May-24
21,Bhind,Wheat,2240,2270,2250,04-May-24
22,Bhind,Wheat,2240,2281,2265,12-May-24
23,Bhind,Wheat,2240,2309,2260,27-Apr-24
24,Bhind,Wheat,2240,2320,2250,13-May-24
25,Bhind,Wheat,2245,2270,2260,08-May-24
26,Bhind,Wheat,2245,2349,2300,03-Apr-24
27,Bhind,Wheat,2247,2286,2280,29-Apr-24
28,Bhind,Wheat,2250,2283,2270,11-May-24
29,Bhind,Wheat,2250,2290,2260,28-Apr-24
30,Bhind,Wheat,2250,2310,2270,30-Apr-24
31,Bhind,Wheat,2250,2327,2260,14-May-24
32,Bhind,Wheat,2260,2350,2350,02-Apr-24
33,Bhind,Wheat,2270,2325,2329,15-May-24
34,Bhind,Wheat,2270,2334,2344,17-May-24
35,Bhind,Wheat,2285,2310,2310,01-Apr-24
36,Bhind,Wheat,2300,2350,2300,18-May-24
37,Bhind,Wheat,2330,2454,2360,01-Mar-24
38,Bhind,Wheat,2340,2390,2405,31-May-24
39,Bhind,Wheat,2340,2405,2401,05-Jun-24
40,Bhind,Wheat,2345,2380,2399,04-Jun-24
41,Bhind,Wheat,2350,2383,2370,20-May-24
42,Bhind,Wheat,2350,2390,2350,27-Feb-24
43,Bhind,Wheat,2350,2397,2390,21-May-24
44,Bhind,Wheat,2350,2500,2350,25-Feb-24
45,Bhind,Wheat,2354,2370,2361,19-May-24
46,Bhind,Wheat,2358,2403,2400,02-Jun-24
47,Bhind,Wheat,2359,2390,2390,03-Jun-24
48,Bhind,Wheat,2360,2394,2360,26-Feb-24
49,Bhind,Wheat,2368,2405,2405,07-Jun-24
50,Bhind,Wheat,2370,2380,2370,19-Feb-24
51,Bhind,Wheat,2400,2450,2400,21-Feb-24
52,Bhind,Wheat,2400,2450,2450,30-Mar-24
53,Bhind,Wheat,2400,2450,2453,24-May-24
54,Bhind,Wheat,2400,2455,2453,27-May-24
55,Bhind,Wheat,2400,2460,2460,09-Jun-24
56,Bhind,Wheat,2400,2510,2500,15-Mar-24
57,Bhind,Wheat,2410,2437,2540,14-Jun-24
58,Bhind,Wheat,2410,2445,2420,29-May-24
59,Bhind,Wheat,2415,2480,2448,28-May-24
60,Bhind,Wheat,2420,2451,2445,08-Jun-24
61,Bhind,Wheat,2420,2455,2430,15-Jun-24
62,Bhind,Wheat,2429,2460,2455,12-Jun-24
63,Bhind,Wheat,2430,2500,2430,20-Feb-24
64,Bhind,Wheat,2432,2475,2465,18-Jun-24
65,Bhind,Wheat,2433,2459,2440,11-Jun-24
66,Bhind,Wheat,2435,2468,2460,16-Jun-24
67,Bhind,Wheat,2436,2467,2485,26-Jun-24
68,Bhind,Wheat,2440,2460,2460,25-May-24
69,Bhind,Wheat,2440,2485,2460,26-May-24
70,Bhind,Wheat,2449,2465,2498,19-Jun-24
71,Bhind,Wheat,2450,2454,2454,17-Jun-24
72,Bhind,Wheat,2450,2469,2464,25-Jun-24
73,Bhind,Wheat,2450,2486,2480,24-Jun-24
74,Bhind,Wheat,2450,2540,2500,19-Mar-24
75,Bhind,Wheat,2455,2507,2507,22-Jun-24
76,Bhind,Wheat,2460,2490,2479,21-Jun-24
77,Bhind,Wheat,2480,2491,2491,23-Jun-24
78,Bhind,Wheat,2500,2520,2520,12-Mar-24
79,Bhind,Wheat,2100,2260,2200,18-Apr-24
80,Bhind,Wheat,2184,2240,2170,17-Apr-24
81,Bhind,Wheat,2196,2345,2260,27-Apr-24
82,Bhind,Wheat,2200,2255,2160,19-Apr-24
83,Bhind,Wheat,2200,2260,2220,06-Apr-24
84,Bhind,Wheat,2200,2266,2150,15-Apr-24
85,Bhind,Wheat,2210,5745,2250,03-May-24
86,Bhind,Wheat,2220,2286,2210,24-Apr-24
87,Bhind,Wheat,2223,2334,2297,25-Apr-24
88,Bhind,Wheat,2230,2267,2220,22-Apr-24
89,Bhind,Wheat,2250,2470,2250,04-May-24
90,Bhind,Wheat,2254,2254,2250,26-Apr-24
91,Bhind,Wheat,2295,2365,2337,16-May-24
92,Bhind,Wheat,2300,2350,2260,10-May-24
93,Bhind,Wheat,2300,2350,2340,09-Feb-24
94,Bhind,Wheat,2300,2400,2300,12-Feb-24
95,Bhind,Wheat,2313,2525,2270,01-May-24
96,Bhind,Wheat,2314,2369,2270,30-Apr-24
97,Bhind,Wheat,2315,2355,2344,17-May-24
98,Bhind,Wheat,2316,2381,2280,29-Apr-24
99,Bhind,Wheat,2318,2535,2329,15-May-24
100,Bhind,Wheat,2335,2375,2400,10-Feb-24
101,Bhind,Wheat,2340,2400,2400,09-Jan-24
102,Bhind,Wheat,2360,2390,2390,03-Jun-24
103,Bhind,Wheat,2361,2412,2405,31-May-24
104,Bhind,Wheat,2372,2379,2372,14-Feb-24
105,Bhind,Wheat,2394,2530,2399,04-Jun-24
106,Bhind,Wheat,2400,2420,2400,01-Feb-24
107,Bhind,Wheat,2400,2433,2433,29-Feb-24
108,Bhind,Wheat,2400,2460,2460,13-Jun-24
109,Bhind,Wheat,2407,2440,2390,21-May-24
110,Bhind,Wheat,2420,2430,2430,06-Feb-24
111,Bhind,Wheat,2420,2470,2470,13-Mar-24
112,Bhind,Wheat,2425,2650,2453,27-May-24
113,Bhind,Wheat,2431,2469,2420,29-May-24
114,Bhind,Wheat,2445,2483,2453,24-May-24
115,Bhind,Wheat,2450,2480,2460,15-Jul-24
116,Bhind,Wheat,2450,2490,2490,04-Jul-24
117,Bhind,Wheat,2462,2484,2484,23-May-24
118,Bhind,Wheat,2470,2485,2485,26-Jun-24
119,Bhind,Wheat,2470,2498,2498,19-Jun-24
120,Bhind,Wheat,2470,2504,2500,09-Jul-24
121,Bhind,Wheat,2480,2500,2500,19-Jul-24
122,Bhind,Wheat,2510,2520,2520,28-Aug-24
123,Bhind,Wheat,2520,2550,2550,16-Aug-24
124,Bhind,Wheat,2530,2540,2540,21-Aug-24
125,Bhind,Wheat,2530,2560,2540,14-Jun-24
126,Bhind,Wheat,2549,2553,2510,17-Jan-24
127,Bhind,Wheat,2580,2610,2610,20-Jun-24
128,Bhind,Wheat,2580,2625,2600,05-Sep-24
129,Bhind,Wheat,2588,2618,2600,30-Aug-24
130,Bhind,Wheat,2590,2600,2600,31-Aug-24
131,Bhind,Wheat,2592,2599,2599,04-Sep-24
132,Bhind,Wheat,2600,2609,2609,19-Sep-24
133,Bhind,Wheat,2600,2610,2610,29-Aug-24
134,Bhind,Wheat,2600,2630,2600,24-Sep-24
135,Bhind,Wheat,2600,2650,2600,23-Sep-24
136,Bhind,Wheat,2610,2620,2615,13-Sep-24
137,Bhind,Wheat,2610,2620,2620,09-Sep-24
138,Bhind,Wheat,2630,2635,2635,27-Sep-24
139,Bhind,Wheat,2630,2690,2630,04-Oct-24
140,Bhind,Wheat,2630,2700,2700,10-Oct-24
141,Bhind,Wheat,2650,2750,2750,28-Nov-24
142,Bhind,Wheat,2695,2720,2720,04-Dec-24
143,Bhind,Wheat,2696,2709,2709,14-Oct-24
144,Bhind,Wheat,2700,2720,2700,04-Nov-24
145,Bhind,Wheat,2700,2730,2715,09-Dec-24
146,Bhind,Wheat,2700,2740,2740,06-Dec-24
147,Bhind,Wheat,2700,2750,2750,18-Dec-24
148,Bhind,Wheat,2700,2755,2750,05-Nov-24
149,Bhind,Wheat,2700,2766,2766,15-Oct-24
150,Bhind,Wheat,2700,2800,2750,16-Nov-24
151,Bhind,Wheat,2705,2740,2740,20-Nov-24
152,Bhind,Wheat,2710,2710,2710,11-Oct-24
153,Bhind,Wheat,2710,2760,2740,21-Oct-24
154,Bhind,Wheat,2720,2750,2720,12-Dec-24
155,Bhind,Wheat,2722,2800,2790,20-Dec-24
156,Bhind,Wheat,2725,2750,2750,19-Oct-24
157,Bhind,Wheat,2739,2748,2748,16-Oct-24
158,Bhind,Wheat,2749,2771,2771,03-Nov-24
159,Bhind,Wheat,2750,2860,2860,28-Dec-24
160,Bhind,Wheat,2764,2764,2764,24-Oct-24
161,Bhind,Wheat,2440,2520,2495,06-Aug-24
162,Bhind,Wheat,2448,2653,2642,30-Sep-24
163,Bhind,Wheat,2465,2510,2505,10-Aug-24
164,Bhind,Wheat,2470,2510,2500,12-Aug-24
165,Bhind,Wheat,2475,2500,2500,07-Aug-24
166,Bhind,Wheat,2505,2505,2505,05-Aug-24
167,Bhind,Wheat,2510,2590,2583,23-Aug-24
168,Bhind,Wheat,2518,2657,2650,29-Sep-24
169,Bhind,Wheat,2530,2530,2530,14-Aug-24
170,Bhind,Wheat,2530,2582,2580,21-Aug-24
171,Bhind,Wheat,2540,2555,2555,17-Aug-24
172,Bhind,Wheat,2550,2550,2550,18-Aug-24
173,Bhind,Wheat,2560,2590,2585,03-Sep-24
174,Bhind,Wheat,2560,2590,2590,27-Aug-24
175,Bhind,Wheat,2560,2591,2590,31-Aug-24
176,Bhind,Wheat,2560,2599,2570,30-Aug-24
177,Bhind,Wheat,2575,2592,2592,04-Sep-24
178,Bhind,Wheat,2575,2610,2599,06-Sep-24
179,Bhind,Wheat,2575,2615,2615,15-Sep-24
180,Bhind,Wheat,2578,2621,2610,20-Sep-24
181,Bhind,Wheat,2580,2650,2630,25-Sep-24
182,Bhind,Wheat,2582,2610,2610,21-Sep-24
183,Bhind,Wheat,2590,2610,2610,09-Sep-24
184,Bhind,Wheat,2590,2622,2622,22-Sep-24
185,Bhind,Wheat,2596,2596,2596,24-Aug-24
186,Bhind,Wheat,2599,2720,2710,14-Oct-24
187,Bhind,Wheat,2600,2600,2600,08-Sep-24
188,Bhind,Wheat,2605,2685,2642,28-Sep-24
189,Bhind,Wheat,2650,2751,2680,04-Oct-24
190,Bhind,Wheat,2670,2770,2710,07-Dec-24
191,Bhind,Wheat,2687,2752,2750,16-Oct-24
192,Bhind,Wheat,2690,2720,2720,13-Oct-24
193,Bhind,Wheat,2700,2760,2760,03-Dec-24
194,Bhind,Wheat,2700,2770,2725,02-Dec-24
195,Bhind,Wheat,2715,2781,2781,16-Nov-24
196,Bhind,Wheat,2719,2751,2730,18-Oct-24
197,Bhind,Wheat,2720,2720,2720,21-Oct-24
198,Bhind,Wheat,2725,2745,2745,19-Oct-24
199,Bhind,Wheat,2727,2750,2741,08-Oct-24
200,Bhind,Wheat,2730,2751,2750,09-Oct-24
201,Bhind,Wheat,2730,2761,2761,05-Nov-24
202,Bhind,Wheat,2730,2769,2750,05-Oct-24
203,Bhind,Wheat,2732,2760,2752,20-Oct-24
204,Bhind,Wheat,2735,2781,2760,26-Oct-24
205,Bhind,Wheat,2735,2781,2775,25-Oct-24
206,Bhind,Wheat,2736,2755,2755,07-Oct-24
207,Bhind,Wheat,2737,2752,2750,06-Oct-24
208,Bhind,Wheat,2738,2750,2750,04-Dec-24
209,Bhind,Wheat,2739,2759,2742,22-Oct-24
210,Bhind,Wheat,2740,2761,2741,23-Nov-24
211,Bhind,Wheat,2740,2790,2750,22-Nov-24
212,Bhind,Wheat,2741,2832,2832,09-Nov-24
213,Bhind,Wheat,2742,2785,2781,15-Nov-24
214,Bhind,Wheat,2745,2771,2760,27-Oct-24
215,Bhind,Wheat,2745,2771,2770,04-Nov-24
216,Bhind,Wheat,2749,2758,2749,24-Nov-24
217,Bhind,Wheat,2749,2762,2761,23-Oct-24
218,Bhind,Wheat,2750,2772,2761,08-Nov-24
219,Bhind,Wheat,2750,2800,2800,12-Nov-24
220,Bhind,Wheat,2750,2800,2800,14-Dec-24
221,Bhind,Wheat,2751,2785,2785,17-Nov-24
222,Bhind,Wheat,2760,2820,2800,18-Dec-24
223,Bhind,Wheat,2771,2871,2830,20-Dec-24
224,Bhind,Wheat,2774,2810,2790,20-Nov-24
225,Bhind,Wheat,2775,2815,2810,13-Dec-24
226,Bhind,Wheat,2780,2815,2815,08-Dec-24
227,Bhind,Wheat,2849,2869,2860,27-Dec-24
