Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Chamrajnagar,Ragi (Finger Millet),2000,2000,2000,20-07-2024
2,Chamrajnagar,Ragi (Finger Millet),2500,2500,2500,27-07-2024
3,Chamrajnagar,Ragi (Finger Millet),2500,3000,2700,10-08-2024
4,Chamrajnagar,Ragi (Finger Millet),2500,3000,3000,13-08-2024
5,Chamrajnagar,Ragi (Finger Millet),2800,2800,2800,26-06-2024
6,Chamrajnagar,Ragi (Finger Millet),2875,2875,2875,19-10-2024
7,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,04-10-2024
8,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,05-10-2024
9,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,08-11-2024
10,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,09-10-2024
11,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,10-10-2024
12,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,18-10-2024
13,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,22-10-2024
14,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,29-10-2024
15,Chamrajnagar,Ragi (Finger Millet),2900,2900,2900,30-10-2024
16,Chamrajnagar,Ragi (Finger Millet),2900,3000,2900,03-10-2024
17,Chamrajnagar,Ragi (Finger Millet),2900,3000,3000,27-09-2024
18,Chamrajnagar,Ragi (Finger Millet),2950,2950,2950,01-10-2024
19,Chamrajnagar,Ragi (Finger Millet),2950,2950,2950,18-09-2024
20,Chamrajnagar,Ragi (Finger Millet),2950,2950,2950,21-09-2024
21,Chamrajnagar,Ragi (Finger Millet),2950,2950,2950,24-09-2024
22,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,02-12-2024
23,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,06-09-2024
24,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,10-12-2024
25,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,10-09-2024
26,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,12-11-2024
27,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,12-09-2024
28,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,13-12-2024
29,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,14-11-2024
30,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,19-12-2024
31,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,19-11-2024
32,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,19-09-2024
33,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,20-11-2024
34,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,23-12-2024
35,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,24-08-2024
36,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,25-09-2024
37,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,26-11-2024
38,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,26-09-2024
39,Chamrajnagar,Ragi (Finger Millet),3000,3000,3000,28-11-2024
40,Chamrajnagar,Ragi (Finger Millet),3000,3050,3000,27-08-2024
41,Chamrajnagar,Ragi (Finger Millet),3100,3100,3100,16-08-2024
42,Chamrajnagar,Ragi (Finger Millet),3100,3100,3100,17-08-2024
43,Chamrajnagar,Ragi (Finger Millet),3250,3250,3250,23-08-2024
44,Chamrajnagar,Ragi (Finger Millet),3903,3903,3903,30-07-2024
