Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Pune,Rice,2000,2000,2000,16-12-2024
2,Pune,Rice,2000,2000,2000,26-12-2024
3,Pune,Rice,1700,1700,1700,11-07-2024
4,Pune,Rice,2390,2390,2390,01-04-2024
5,Pune,Rice,2000,2000,2000,25-11-2024
6,Pune,Rice,1700,1700,1700,01-07-2024
7,Pune,Rice,1700,1700,1700,11-03-2024
8,Pune,Rice,1600,1600,1600,09-05-2024
9,Pune,Rice,2000,2000,2000,05-12-2024
10,Pune,Rice,1800,1800,1800,30-09-2024
11,Pune,Rice,1600,2360,2311,20-05-2024
12,Pune,Rice,2000,2000,2000,12-12-2024
13,Pune,Rice,2490,2490,2490,04-03-2024
14,Pune,Rice,1700,1700,1700,08-04-2024
15,Pune,Rice,1700,2400,2311,04-04-2024
16,Pune,Rice,2311,3000,2311,13-05-2024
17,Pune,Rice,1600,1600,1600,16-05-2024
18,Pune,Rice,1700,1700,1700,07-03-2024
19,Pune,Rice,1400,2000,2000,21-11-2024
20,Pune,Rice,2000,2000,2000,11-11-2024
21,Pune,Rice,1600,2190,1600,03-06-2024
22,Pune,Rice,1700,2251,1700,04-01-2024
23,Pune,Rice,1800,1900,1800,14-10-2024
24,Pune,Rice,1700,2000,2000,05-02-2024
25,Pune,Rice,2320,2320,2320,29-04-2024
26,Pune,Rice,1700,1700,1700,16-03-2024
27,Pune,Rice,2000,2411,2000,07-11-2024
28,Pune,Rice,1600,1600,1600,30-05-2024
29,Pune,Rice,1700,2150,2150,04-07-2024
