Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),3500,4000,3700,03-01-2024
2,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),3500,4000,3800,01-01-2024
3,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),3500,4000,3800,04-01-2024
4,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),5400,6000,5600,05-01-2024
5,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),5400,6000,5600,06-01-2024
6,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),6000,10000,8000,19-09-2024
7,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),6000,12000,8000,20-02-2024
8,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),6000,12000,8000,26-02-2024
9,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,11000,9000,18-01-2024
10,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,11000,9000,19-01-2024
11,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,12000,10000,01-03-2024
12,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,12000,10000,19-02-2024
13,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,12000,10000,22-02-2024
14,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),7000,16000,11000,02-02-2024
15,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,11000,10000,06-03-2024
16,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,11000,10000,12-01-2024
17,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,11000,10000,23-02-2024
18,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,11000,10000,24-02-2024
19,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,9000,17-01-2024
20,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,02-03-2024
21,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,04-03-2024
22,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,05-03-2024
23,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,08-01-2024
24,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,09-01-2024
25,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,10-01-2024
26,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,11-01-2024
27,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,21-02-2024
28,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,27-02-2024
29,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,28-02-2024
30,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,12000,10000,29-02-2024
31,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8000,16000,12000,08-02-2024
32,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),8500,9000,8800,20-01-2024
33,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,15000,12000,12-02-2024
34,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,15000,12000,14-02-2024
35,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,15000,12000,15-02-2024
36,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,01-02-2024
37,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,03-02-2024
38,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,06-02-2024
39,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,17-02-2024
40,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,29-01-2024
41,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,12000,30-01-2024
42,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,13000,05-02-2024
43,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,13000,07-02-2024
44,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,13000,09-02-2024
45,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,16000,13000,16-02-2024
46,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10000,18000,13000,27-01-2024
47,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),10800,11000,10900,07-03-2024
48,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),11000,15000,13000,13-02-2024
49,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),11000,16000,12000,31-01-2024
50,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),17000,21000,18000,25-01-2024
51,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),20000,24000,22000,22-01-2024
52,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),20000,24000,22000,23-01-2024
53,Thiruvananthapuram,Neyyatinkara,Coriander(Leaves),21000,24000,22000,24-01-2024
