Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Yavatmal,Cottoncity Agro Foods Private Ltd,Turmeric,6000,7000,6605,28-08-2024
2,Yavatmal,Cottoncity Agro Foods Private Ltd,Turmeric,9000,10000,9545,20-08-2024
3,Yavatmal,Cottoncity Agro Foods Private Ltd,Turmeric,9000,10100,10050,07-08-2024
4,Yavatmal,Kisan Market Yard,Turmeric,11505,13605,12554,12-04-2024
5,Yavatmal,Kisan Market Yard,Turmeric,12000,12000,12000,14-05-2024
6,Yavatmal,Kisan Market Yard,Turmeric,12500,13700,13243,20-05-2024
7,Yavatmal,Kisan Market Yard,Turmeric,13000,13000,13000,07-05-2024
8,Yavatmal,Kisan Market Yard,Turmeric,13000,13000,13000,15-06-2024
9,Yavatmal,Kisan Market Yard,Turmeric,13000,15000,13400,16-05-2024
10,Yavatmal,Kisan Market Yard,Turmeric,13500,13500,13500,22-04-2024
11,Yavatmal,Kisan Market Yard,Turmeric,13505,13505,13505,13-04-2024
12,Yavatmal,Kisan Market Yard,Turmeric,13530,13530,13530,13-05-2024
13,Yavatmal,Kisan Market Yard,Turmeric,13700,13700,13700,25-04-2024
14,Yavatmal,Kisan Market Yard,Turmeric,13705,13705,13705,17-05-2024
15,Yavatmal,Kisan Market Yard,Turmeric,14000,15500,15303,30-04-2024
16,Yavatmal,Kisan Market Yard,Turmeric,14225,14700,14541,04-05-2024
17,Yavatmal,Kisan Market Yard,Turmeric,14405,14405,14405,03-05-2024
18,Yavatmal,Kisan Market Yard,Turmeric,14500,14500,14500,06-05-2024
19,Yavatmal,Kisan Market Yard,Turmeric,14500,14500,14500,28-05-2024
20,Yavatmal,Kisan Market Yard,Turmeric,14600,14600,14600,19-04-2024
21,Yavatmal,Kisan Market Yard,Turmeric,14600,14600,14600,24-05-2024
22,Yavatmal,Kisan Market Yard,Turmeric,14705,14705,14705,27-04-2024
23,Yavatmal,Kisan Market Yard,Turmeric,15100,15100,15100,02-05-2024
24,Yavatmal,Kisan Market Yard,Turmeric,12000,15000,13400,16-05-2024
25,Yavatmal,Kisan Market Yard,Turmeric,12800,14000,13411,07-05-2024
26,Yavatmal,Kisan Market Yard,Turmeric,13405,14405,13882,12-04-2024
27,Yavatmal,Kisan Market Yard,Turmeric,13500,14300,13871,20-05-2024
28,Yavatmal,Kisan Market Yard,Turmeric,13605,13605,13605,13-04-2024
29,Yavatmal,Kisan Market Yard,Turmeric,13800,13800,13800,14-05-2024
30,Yavatmal,Kisan Market Yard,Turmeric,14000,14000,14000,27-05-2024
31,Yavatmal,Kisan Market Yard,Turmeric,14000,15100,14859,28-05-2024
32,Yavatmal,Kisan Market Yard,Turmeric,14000,15100,14935,24-05-2024
33,Yavatmal,Kisan Market Yard,Turmeric,14030,14030,14030,13-05-2024
34,Yavatmal,Kisan Market Yard,Turmeric,14500,14500,14500,22-04-2024
35,Yavatmal,Kisan Market Yard,Turmeric,14500,15700,15449,04-05-2024
36,Yavatmal,Kisan Market Yard,Turmeric,14700,15500,14976,06-05-2024
37,Yavatmal,Kisan Market Yard,Turmeric,14875,14875,14875,08-05-2024
38,Yavatmal,Kisan Market Yard,Turmeric,14900,14900,14900,25-04-2024
39,Yavatmal,Kisan Market Yard,Turmeric,14900,15800,15733,02-05-2024
40,Yavatmal,Kisan Market Yard,Turmeric,15000,15000,15000,19-04-2024
41,Yavatmal,Kisan Market Yard,Turmeric,15000,16000,15871,30-04-2024
42,Yavatmal,Kisan Market Yard,Turmeric,15700,15700,15700,03-05-2024
43,Yavatmal,Kisan Market Yard,Turmeric,16400,16400,16400,27-04-2024
44,Yavatmal,Mahagaon,Turmeric,12000,15000,13000,14-06-2024
45,Yavatmal,Mahagaon,Turmeric,13000,15000,14000,05-06-2024
46,Yavatmal,Mahagaon,Turmeric,13000,15000,14000,06-05-2024
47,Yavatmal,Mahagaon,Turmeric,13000,15000,14000,28-06-2024
48,Yavatmal,Mahagaon,Turmeric,13000,15000,14000,29-06-2024
49,Yavatmal,Mahagaon,Turmeric,13000,15000,14500,08-07-2024
50,Yavatmal,Mahagaon,Turmeric,13000,16000,15000,06-06-2024
51,Yavatmal,Mahagaon,Turmeric,13000,17000,15000,31-05-2024
