Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Davangere,Ragi (Finger Millet),300,3402,3180,13-12-2024
2,Davangere,Ragi (Finger Millet),1700,3029,2869,12-03-2024
3,Davangere,Ragi (Finger Millet),1910,3136,3005,25-04-2024
4,Davangere,Ragi (Finger Millet),2001,3407,3000,07-11-2024
5,Davangere,Ragi (Finger Millet),2100,3200,2650,26-08-2024
6,Davangere,Ragi (Finger Millet),2100,3512,2243,26-11-2024
7,Davangere,Ragi (Finger Millet),2200,3379,2237,09-12-2024
8,Davangere,Ragi (Finger Millet),2230,3122,2971,05-04-2024
9,Davangere,Ragi (Finger Millet),2401,3036,2941,20-02-2024
10,Davangere,Ragi (Finger Millet),2570,2966,2910,06-03-2024
11,Davangere,Ragi (Finger Millet),2570,2999,2897,13-03-2024
12,Davangere,Ragi (Finger Millet),2621,3018,2910,11-03-2024
13,Davangere,Ragi (Finger Millet),2650,3000,2825,17-09-2024
14,Davangere,Ragi (Finger Millet),2659,3215,3030,13-02-2024
15,Davangere,Ragi (Finger Millet),2700,3126,2997,23-04-2024
16,Davangere,Ragi (Finger Millet),2700,3376,3038,14-10-2024
17,Davangere,Ragi (Finger Millet),2706,3431,3093,25-11-2024
18,Davangere,Ragi (Finger Millet),2725,3151,2936,04-03-2024
19,Davangere,Ragi (Finger Millet),2755,3111,3006,22-03-2024
20,Davangere,Ragi (Finger Millet),2756,3057,2929,01-01-2024
21,Davangere,Ragi (Finger Millet),2770,3042,2950,27-02-2024
22,Davangere,Ragi (Finger Millet),2780,2995,2881,14-03-2024
23,Davangere,Ragi (Finger Millet),2780,3019,2937,07-03-2024
24,Davangere,Ragi (Finger Millet),2780,3109,2943,15-03-2024
25,Davangere,Ragi (Finger Millet),2800,2800,2800,01-10-2024
26,Davangere,Ragi (Finger Millet),2800,2859,2830,05-10-2024
27,Davangere,Ragi (Finger Millet),2800,3050,2925,26-06-2024
28,Davangere,Ragi (Finger Millet),2800,3100,2950,25-09-2024
29,Davangere,Ragi (Finger Millet),2800,3252,3026,04-10-2024
30,Davangere,Ragi (Finger Millet),2800,3456,3128,11-11-2024
31,Davangere,Ragi (Finger Millet),2800,3500,3150,08-10-2024
32,Davangere,Ragi (Finger Millet),2800,3500,3150,19-09-2024
33,Davangere,Ragi (Finger Millet),2800,3551,3175,04-09-2024
34,Davangere,Ragi (Finger Millet),2800,3553,3176,24-09-2024
35,Davangere,Ragi (Finger Millet),2800,3606,2971,30-09-2024
36,Davangere,Ragi (Finger Millet),2800,3723,3339,12-06-2024
37,Davangere,Ragi (Finger Millet),2801,3032,2942,26-02-2024
38,Davangere,Ragi (Finger Millet),2801,3066,2929,22-02-2024
39,Davangere,Ragi (Finger Millet),2803,3149,3018,02-04-2024
40,Davangere,Ragi (Finger Millet),2805,3055,2956,21-02-2024
41,Davangere,Ragi (Finger Millet),2806,3261,3080,05-02-2024
42,Davangere,Ragi (Finger Millet),2809,2839,2824,03-10-2024
43,Davangere,Ragi (Finger Millet),2809,2986,2903,02-03-2024
44,Davangere,Ragi (Finger Millet),2811,3115,2902,28-02-2024
45,Davangere,Ragi (Finger Millet),2820,3051,2943,07-10-2024
46,Davangere,Ragi (Finger Millet),2820,3069,2963,16-03-2024
47,Davangere,Ragi (Finger Millet),2821,3052,2998,27-03-2024
48,Davangere,Ragi (Finger Millet),2821,3263,3055,06-02-2024
49,Davangere,Ragi (Finger Millet),2823,3066,2981,04-04-2024
50,Davangere,Ragi (Finger Millet),2823,3142,3034,03-04-2024
51,Davangere,Ragi (Finger Millet),2844,3106,2965,05-03-2024
52,Davangere,Ragi (Finger Millet),2850,3054,2942,29-02-2024
53,Davangere,Ragi (Finger Millet),2850,3550,3250,30-10-2024
54,Davangere,Ragi (Finger Millet),2850,3650,3250,04-11-2024
55,Davangere,Ragi (Finger Millet),2851,3361,3047,02-02-2024
56,Davangere,Ragi (Finger Millet),2853,3050,2910,01-03-2024
57,Davangere,Ragi (Finger Millet),2856,3181,3015,01-04-2024
58,Davangere,Ragi (Finger Millet),2865,3153,3032,08-04-2024
59,Davangere,Ragi (Finger Millet),2880,3121,2997,30-03-2024
60,Davangere,Ragi (Finger Millet),2889,2889,2889,09-10-2024
61,Davangere,Ragi (Finger Millet),2891,3116,3059,26-04-2024
62,Davangere,Ragi (Finger Millet),2900,2900,2900,09-09-2024
63,Davangere,Ragi (Finger Millet),2900,2900,2900,20-09-2024
64,Davangere,Ragi (Finger Millet),2900,2900,2900,29-10-2024
65,Davangere,Ragi (Finger Millet),2900,3053,2995,18-03-2024
66,Davangere,Ragi (Finger Millet),2900,3069,2956,23-02-2024
67,Davangere,Ragi (Finger Millet),2900,3109,3040,08-02-2024
68,Davangere,Ragi (Finger Millet),2900,3151,3067,08-11-2024
69,Davangere,Ragi (Finger Millet),2900,3161,3008,26-03-2024
70,Davangere,Ragi (Finger Millet),2900,3216,3058,06-12-2024
71,Davangere,Ragi (Finger Millet),2900,3550,3225,28-10-2024
72,Davangere,Ragi (Finger Millet),2900,3600,3310,30-05-2024
73,Davangere,Ragi (Finger Millet),2900,3606,3046,16-12-2024
74,Davangere,Ragi (Finger Millet),2901,3152,3036,15-04-2024
75,Davangere,Ragi (Finger Millet),2901,3155,3054,06-05-2024
76,Davangere,Ragi (Finger Millet),2901,3180,2962,08-01-2024
77,Davangere,Ragi (Finger Millet),2901,3272,3058,11-01-2024
78,Davangere,Ragi (Finger Millet),2901,3400,3249,18-06-2024
79,Davangere,Ragi (Finger Millet),2903,3600,3160,30-12-2024
80,Davangere,Ragi (Finger Millet),2906,3136,3036,22-04-2024
81,Davangere,Ragi (Finger Millet),2906,3216,3026,19-02-2024
82,Davangere,Ragi (Finger Millet),2906,3356,3061,05-01-2024
83,Davangere,Ragi (Finger Millet),2906,3366,3018,24-06-2024
84,Davangere,Ragi (Finger Millet),2906,3481,3388,03-06-2024
85,Davangere,Ragi (Finger Millet),2910,3405,3182,17-01-2024
86,Davangere,Ragi (Finger Millet),2911,3169,3006,28-03-2024
87,Davangere,Ragi (Finger Millet),2911,3526,3077,02-01-2024
88,Davangere,Ragi (Finger Millet),2916,3150,3024,25-03-2024
89,Davangere,Ragi (Finger Millet),2920,3169,3043,06-01-2024
90,Davangere,Ragi (Finger Millet),2920,3257,3046,13-11-2024
91,Davangere,Ragi (Finger Millet),2925,3156,3059,16-04-2024
92,Davangere,Ragi (Finger Millet),2926,3100,3023,09-01-2024
93,Davangere,Ragi (Finger Millet),2927,3096,2983,03-12-2024
94,Davangere,Ragi (Finger Millet),2928,3172,3102,28-11-2024
95,Davangere,Ragi (Finger Millet),2930,3151,2999,06-04-2024
96,Davangere,Ragi (Finger Millet),2930,3210,3064,07-02-2024
97,Davangere,Ragi (Finger Millet),2931,3402,3134,19-12-2024
98,Davangere,Ragi (Finger Millet),2936,3030,3014,21-03-2024
99,Davangere,Ragi (Finger Millet),2950,2950,2950,21-09-2024
100,Davangere,Ragi (Finger Millet),2950,2950,2950,23-09-2024
101,Davangere,Ragi (Finger Millet),2950,3000,2975,27-09-2024
102,Davangere,Ragi (Finger Millet),2950,3212,3079,12-02-2024
103,Davangere,Ragi (Finger Millet),2951,3025,3001,31-01-2024
104,Davangere,Ragi (Finger Millet),2951,3125,3027,03-01-2024
105,Davangere,Ragi (Finger Millet),2956,3162,3108,03-05-2024
106,Davangere,Ragi (Finger Millet),2956,3325,3254,14-05-2024
107,Davangere,Ragi (Finger Millet),2960,3000,2980,19-10-2024
108,Davangere,Ragi (Finger Millet),2960,3111,3068,03-02-2024
109,Davangere,Ragi (Finger Millet),2960,3150,3109,04-01-2024
