Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Mumbai,Sugar,900,3200,2050,24-08-2024
2,Mumbai,Sugar,2000,4650,4275,31-12-2024
3,Mumbai,Sugar,3700,4300,4000,01-02-2024
4,Mumbai,Sugar,3700,4300,4000,01-01-2024
5,Mumbai,Sugar,3700,4300,4000,02-02-2024
6,Mumbai,Sugar,3700,4300,4000,02-01-2024
7,Mumbai,Sugar,3700,4300,4000,03-02-2024
8,Mumbai,Sugar,3700,4300,4000,03-01-2024
9,Mumbai,Sugar,3700,4300,4000,04-01-2024
10,Mumbai,Sugar,3700,4300,4000,05-02-2024
11,Mumbai,Sugar,3700,4300,4000,05-01-2024
12,Mumbai,Sugar,3700,4300,4000,06-02-2024
13,Mumbai,Sugar,3700,4300,4000,06-01-2024
14,Mumbai,Sugar,3700,4300,4000,07-02-2024
15,Mumbai,Sugar,3700,4300,4000,08-02-2024
16,Mumbai,Sugar,3700,4300,4000,08-01-2024
17,Mumbai,Sugar,3700,4300,4000,09-02-2024
18,Mumbai,Sugar,3700,4300,4000,09-01-2024
19,Mumbai,Sugar,3700,4300,4000,10-02-2024
20,Mumbai,Sugar,3700,4300,4000,10-01-2024
21,Mumbai,Sugar,3700,4300,4000,11-01-2024
22,Mumbai,Sugar,3700,4300,4000,12-02-2024
23,Mumbai,Sugar,3700,4300,4000,12-01-2024
24,Mumbai,Sugar,3700,4300,4000,13-01-2024
25,Mumbai,Sugar,3700,4300,4000,15-01-2024
26,Mumbai,Sugar,3700,4300,4000,16-01-2024
27,Mumbai,Sugar,3700,4300,4000,17-01-2024
28,Mumbai,Sugar,3700,4300,4000,18-01-2024
29,Mumbai,Sugar,3700,4300,4000,19-01-2024
30,Mumbai,Sugar,3700,4300,4000,23-01-2024
31,Mumbai,Sugar,3700,4300,4000,24-01-2024
32,Mumbai,Sugar,3700,4300,4000,29-01-2024
33,Mumbai,Sugar,3700,4300,4000,30-01-2024
34,Mumbai,Sugar,3700,4300,4000,31-01-2024
35,Mumbai,Sugar,3750,4400,3925,01-03-2024
36,Mumbai,Sugar,3750,4400,3925,02-03-2024
37,Mumbai,Sugar,3750,4400,3925,04-03-2024
38,Mumbai,Sugar,3750,4400,3925,05-03-2024
39,Mumbai,Sugar,3750,4400,3925,06-03-2024
40,Mumbai,Sugar,3750,4400,3925,07-03-2024
41,Mumbai,Sugar,3750,4400,3925,13-02-2024
42,Mumbai,Sugar,3750,4400,3925,14-02-2024
43,Mumbai,Sugar,3750,4400,3925,15-02-2024
44,Mumbai,Sugar,3750,4400,3925,16-02-2024
45,Mumbai,Sugar,3750,4400,3925,20-02-2024
46,Mumbai,Sugar,3750,4400,3925,21-02-2024
47,Mumbai,Sugar,3750,4400,3925,22-02-2024
48,Mumbai,Sugar,3750,4400,3925,23-02-2024
49,Mumbai,Sugar,3750,4400,3925,24-02-2024
50,Mumbai,Sugar,3750,4400,3925,26-02-2024
51,Mumbai,Sugar,3750,4400,3925,27-02-2024
52,Mumbai,Sugar,3750,4400,3925,28-02-2024
53,Mumbai,Sugar,3750,4400,3925,29-02-2024
54,Mumbai,Sugar,3800,4400,4100,01-04-2024
55,Mumbai,Sugar,3800,4400,4100,01-08-2024
56,Mumbai,Sugar,3800,4400,4100,01-07-2024
57,Mumbai,Sugar,3800,4400,4100,02-04-2024
58,Mumbai,Sugar,3800,4400,4100,02-08-2024
59,Mumbai,Sugar,3800,4400,4100,02-05-2024
60,Mumbai,Sugar,3800,4400,4100,03-04-2024
61,Mumbai,Sugar,3800,4400,4100,03-07-2024
62,Mumbai,Sugar,3800,4400,4100,03-05-2024
63,Mumbai,Sugar,3800,4400,4100,04-04-2024
64,Mumbai,Sugar,3800,4400,4100,04-07-2024
65,Mumbai,Sugar,3800,4400,4100,04-05-2024
66,Mumbai,Sugar,3800,4400,4100,05-04-2024
67,Mumbai,Sugar,3800,4400,4100,05-08-2024
68,Mumbai,Sugar,3800,4400,4100,05-07-2024
69,Mumbai,Sugar,3800,4400,4100,05-06-2024
70,Mumbai,Sugar,3800,4400,4100,06-04-2024
71,Mumbai,Sugar,3800,4400,4100,06-08-2024
72,Mumbai,Sugar,3800,4400,4100,06-07-2024
73,Mumbai,Sugar,3800,4400,4100,06-06-2024
74,Mumbai,Sugar,3800,4400,4100,06-05-2024
75,Mumbai,Sugar,3800,4400,4100,07-08-2024
76,Mumbai,Sugar,3800,4400,4100,07-06-2024
77,Mumbai,Sugar,3800,4400,4100,07-05-2024
78,Mumbai,Sugar,3800,4400,4100,08-04-2024
79,Mumbai,Sugar,3800,4400,4100,08-08-2024
80,Mumbai,Sugar,3800,4400,4100,08-07-2024
81,Mumbai,Sugar,3800,4400,4100,08-05-2024
82,Mumbai,Sugar,3800,4400,4100,09-08-2024
83,Mumbai,Sugar,3800,4400,4100,09-07-2024
84,Mumbai,Sugar,3800,4400,4100,09-05-2024
85,Mumbai,Sugar,3800,4400,4100,10-05-2024
86,Mumbai,Sugar,3800,4400,4100,11-07-2024
87,Mumbai,Sugar,3800,4400,4100,11-03-2024
88,Mumbai,Sugar,3800,4400,4100,12-08-2024
89,Mumbai,Sugar,3800,4400,4100,12-07-2024
90,Mumbai,Sugar,3800,4400,4100,12-03-2024
91,Mumbai,Sugar,3800,4400,4100,13-08-2024
92,Mumbai,Sugar,3800,4400,4100,13-03-2024
93,Mumbai,Sugar,3800,4400,4100,14-03-2024
94,Mumbai,Sugar,3800,4400,4100,14-05-2024
95,Mumbai,Sugar,3800,4400,4100,15-04-2024
96,Mumbai,Sugar,3800,4400,4100,15-07-2024
97,Mumbai,Sugar,3800,4400,4100,15-03-2024
98,Mumbai,Sugar,3800,4400,4100,15-05-2024
99,Mumbai,Sugar,3800,4400,4100,16-07-2024
100,Mumbai,Sugar,3800,4400,4100,16-03-2024
101,Mumbai,Sugar,3800,4400,4100,16-05-2024
102,Mumbai,Sugar,3800,4400,4100,17-05-2024
103,Mumbai,Sugar,3800,4400,4100,18-07-2024
104,Mumbai,Sugar,3800,4400,4100,18-03-2024
105,Mumbai,Sugar,3800,4400,4100,19-04-2024
106,Mumbai,Sugar,3800,4400,4100,19-07-2024
107,Mumbai,Sugar,3800,4400,4100,19-03-2024
108,Mumbai,Sugar,3800,4400,4100,20-03-2024
109,Mumbai,Sugar,3800,4400,4100,21-03-2024
110,Mumbai,Sugar,3800,4400,4100,21-05-2024
111,Mumbai,Sugar,3800,4400,4100,22-04-2024
