Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Darjeeling,Darjeeling,Orange,8800,10400,9600,02-02-2024
2,Darjeeling,Darjeeling,Orange,8800,10400,9600,04-02-2024
3,Darjeeling,Darjeeling,Orange,8800,10400,9600,05-02-2024
4,Darjeeling,Darjeeling,Orange,8800,10400,9600,06-02-2024
5,Darjeeling,Darjeeling,Orange,8800,10400,9600,07-02-2024
6,Darjeeling,Darjeeling,Orange,8800,10400,9600,08-02-2024
7,Darjeeling,Darjeeling,Orange,8800,10400,9600,09-02-2024
8,Darjeeling,Darjeeling,Orange,8800,10400,9600,10-02-2024
9,Darjeeling,Darjeeling,Orange,8800,10400,9600,11-02-2024
10,Darjeeling,Darjeeling,Orange,8800,10400,9600,12-02-2024
11,Darjeeling,Darjeeling,Orange,8800,10400,9600,18-01-2024
12,Darjeeling,Darjeeling,Orange,8800,10400,9600,19-01-2024
13,Darjeeling,Darjeeling,Orange,8800,10400,9600,20-01-2024
14,Darjeeling,Darjeeling,Orange,8800,10400,9600,21-01-2024
15,Darjeeling,Darjeeling,Orange,8800,10400,9600,22-01-2024
16,Darjeeling,Darjeeling,Orange,8800,10400,9600,23-01-2024
17,Darjeeling,Darjeeling,Orange,8800,10400,9600,24-01-2024
18,Darjeeling,Darjeeling,Orange,8800,12000,9600,03-02-2024
19,Darjeeling,Darjeeling,Orange,10400,12000,11200,13-02-2024
20,Darjeeling,Darjeeling,Orange,10400,12000,11200,14-02-2024
21,Darjeeling,Darjeeling,Orange,10400,12000,11200,15-02-2024
22,Darjeeling,Darjeeling,Orange,10400,12000,11200,16-02-2024
23,Darjeeling,Darjeeling,Orange,10400,12000,11200,17-02-2024
24,Darjeeling,Darjeeling,Orange,10400,12000,11200,18-02-2024
25,Darjeeling,Darjeeling,Orange,10400,12000,11200,19-02-2024
26,Darjeeling,Darjeeling,Orange,10400,12000,11200,20-02-2024
27,Darjeeling,Darjeeling,Orange,10400,12000,11200,21-02-2024
28,Darjeeling,Darjeeling,Orange,10400,12000,11200,22-02-2024
29,Darjeeling,Darjeeling,Orange,11200,12800,12000,05-01-2024
30,Darjeeling,Darjeeling,Orange,11200,12800,12000,06-01-2024
31,Darjeeling,Darjeeling,Orange,11200,12800,12000,07-01-2024
32,Darjeeling,Darjeeling,Orange,11200,12800,12000,10-01-2024
33,Darjeeling,Darjeeling,Orange,11200,12800,12000,11-01-2024
34,Darjeeling,Darjeeling,Orange,11200,12800,12000,12-01-2024
35,Darjeeling,Darjeeling,Orange,11200,12800,12000,13-01-2024
36,Darjeeling,Darjeeling,Orange,11200,12800,12000,14-01-2024
37,Darjeeling,Darjeeling,Orange,11200,12800,12000,15-01-2024
38,Darjeeling,Darjeeling,Orange,11200,12800,12000,16-01-2024
39,Darjeeling,Darjeeling,Orange,11200,12800,12000,23-02-2024
40,Darjeeling,Darjeeling,Orange,11200,12800,12000,24-02-2024
41,Darjeeling,Darjeeling,Orange,11200,12800,12000,26-02-2024
42,Darjeeling,Darjeeling,Orange,11200,12800,12000,27-02-2024
43,Darjeeling,Darjeeling,Orange,11200,12800,12000,28-02-2024
44,Darjeeling,Darjeeling,Orange,11200,12800,12000,29-02-2024
45,Darjeeling,Darjeeling,Orange,14400,16000,15200,25-12-2024
46,Darjeeling,Darjeeling,Orange,14400,16000,15200,27-12-2024
47,Darjeeling,Darjeeling,Orange,14400,16000,15200,28-12-2024
48,Darjeeling,Darjeeling,Orange,14400,16000,15200,29-12-2024
49,Darjeeling,Darjeeling,Orange,14400,16000,15200,30-12-2024
50,Darjeeling,Darjeeling,Orange,14400,16000,15200,31-12-2024
51,Darjeeling,Darjeeling,Orange,15200,16800,16000,23-12-2024
52,Darjeeling,Darjeeling,Orange,7200,8800,8000,02-02-2024
53,Darjeeling,Darjeeling,Orange,7200,8800,8000,02-01-2024
54,Darjeeling,Darjeeling,Orange,7200,8800,8000,03-02-2024
55,Darjeeling,Darjeeling,Orange,7200,8800,8000,03-01-2024
56,Darjeeling,Darjeeling,Orange,7200,8800,8000,04-02-2024
57,Darjeeling,Darjeeling,Orange,7200,8800,8000,05-02-2024
58,Darjeeling,Darjeeling,Orange,7200,8800,8000,05-01-2024
59,Darjeeling,Darjeeling,Orange,7200,8800,8000,06-02-2024
60,Darjeeling,Darjeeling,Orange,7200,8800,8000,06-01-2024
61,Darjeeling,Darjeeling,Orange,7200,8800,8000,07-02-2024
62,Darjeeling,Darjeeling,Orange,7200,8800,8000,07-01-2024
63,Darjeeling,Darjeeling,Orange,7200,8800,8000,08-02-2024
64,Darjeeling,Darjeeling,Orange,7200,8800,8000,09-02-2024
65,Darjeeling,Darjeeling,Orange,7200,8800,8000,10-02-2024
66,Darjeeling,Darjeeling,Orange,7200,8800,8000,10-01-2024
67,Darjeeling,Darjeeling,Orange,7200,8800,8000,11-02-2024
68,Darjeeling,Darjeeling,Orange,7200,8800,8000,11-01-2024
69,Darjeeling,Darjeeling,Orange,7200,8800,8000,12-02-2024
70,Darjeeling,Darjeeling,Orange,7200,8800,8000,12-01-2024
71,Darjeeling,Darjeeling,Orange,7200,8800,8000,13-01-2024
72,Darjeeling,Darjeeling,Orange,7200,8800,8000,14-01-2024
73,Darjeeling,Darjeeling,Orange,7200,8800,8000,15-01-2024
74,Darjeeling,Darjeeling,Orange,7200,8800,8000,16-01-2024
75,Darjeeling,Darjeeling,Orange,7200,8800,8000,18-01-2024
76,Darjeeling,Darjeeling,Orange,7200,8800,8000,19-01-2024
77,Darjeeling,Darjeeling,Orange,7200,8800,8000,20-01-2024
78,Darjeeling,Darjeeling,Orange,7200,8800,8000,21-01-2024
79,Darjeeling,Darjeeling,Orange,7200,8800,8000,22-01-2024
80,Darjeeling,Darjeeling,Orange,7200,8800,8000,23-01-2024
