Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Samastipur,Wheat,2400,2500,2450,15-Jun-24
2,Samastipur,Wheat,2350,2400,2370,23-Apr-24
3,Samastipur,Wheat,2550,2600,2575,16-Jan-24
4,Samastipur,Wheat,2600,2650,2600,03-Sep-24
5,Samastipur,Wheat,2400,2500,2450,06-Jul-24
6,Samastipur,Wheat,2500,2500,2500,06-Jan-24
7,Samastipur,Wheat,2850,2900,2850,24-Dec-24
8,Samastipur,Wheat,2500,2500,2500,10-Feb-24
9,Samastipur,Wheat,2350,2450,2400,04-May-24
10,Samastipur,Wheat,2350,2400,2350,25-May-24
11,Samastipur,Wheat,2800,2800,2800,02-Nov-24
12,Samastipur,Wheat,2400,2450,2450,27-Jul-24
13,Samastipur,Wheat,2850,2900,2850,19-Oct-24
14,Samastipur,Wheat,2400,2450,2425,01-Jun-24
15,Samastipur,Wheat,2250,2300,2250,02-Apr-24
16,Samastipur,Wheat,2400,2500,2450,16-Jul-24
17,Samastipur,Wheat,2300,2400,2350,20-Apr-24
18,Samastipur,Wheat,2400,2400,2400,16-Mar-24
19,Samastipur,Wheat,2350,2450,2400,21-May-24
20,Samastipur,Wheat,2850,2900,2875,31-Dec-24
21,Samastipur,Wheat,2825,2850,2850,16-Nov-24
22,Samastipur,Wheat,2400,2450,2450,02-Mar-24
23,Samastipur,Wheat,2800,2800,2800,09-Nov-24
24,Samastipur,Wheat,2400,2450,2425,17-Feb-24
25,Samastipur,Wheat,2900,2900,2900,14-Dec-24
26,Samastipur,Wheat,2350,2425,2400,18-May-24
27,Samastipur,Wheat,2400,2500,2450,13-Jul-24
28,Samastipur,Wheat,2400,2500,2450,13-Feb-24
29,Samastipur,Wheat,2400,2500,2450,28-May-24
30,Samastipur,Wheat,2350,2450,2400,27-Apr-24
31,Samastipur,Wheat,2700,2750,2700,28-Sep-24
32,Samastipur,Wheat,2600,2650,2600,31-Aug-24
33,Samastipur,Wheat,2350,2400,2370,27-Feb-24
34,Samastipur,Wheat,2450,2450,2450,02-Jan-24
35,Samastipur,Wheat,2350,2450,2400,04-Jun-24
36,Samastipur,Wheat,2325,2400,2350,30-Apr-24
37,Samastipur,Wheat,2400,2500,2450,22-Jun-24
38,Samastipur,Wheat,2600,2650,2600,17-Sep-24
39,Samastipur,Wheat,2400,2450,2450,06-Aug-24
40,Samastipur,Wheat,2350,2450,2400,07-May-24
41,Samastipur,Wheat,2750,2775,2750,05-Oct-24
42,Samastipur,Wheat,2800,2800,2800,05-Nov-24
43,Samastipur,Wheat,2600,2600,2600,14-Sep-24
44,Samastipur,Wheat,2400,2500,2450,18-Jun-24
45,Samastipur,Wheat,2400,2450,2425,14-May-24
46,Samastipur,Wheat,2850,2900,2875,21-Dec-24
47,Samastipur,Wheat,2450,2500,2450,30-Jul-24
48,Samastipur,Wheat,2550,2600,2575,27-Jan-24
49,Samastipur,Wheat,2500,2500,2500,09-Mar-24
50,Samastipur,Wheat,2775,2800,2800,12-Oct-24
51,Samastipur,Wheat,2800,2825,2800,29-Oct-24
