Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Fatehgarh,Maize,1400,2140,2050,12-06-2024
2,Fatehgarh,Maize,1510,2150,2050,09-06-2024
3,Fatehgarh,Maize,1530,2150,2090,10-06-2024
4,Fatehgarh,Maize,1720,2140,2050,16-06-2024
5,Fatehgarh,Maize,1800,2240,2145,24-06-2024
6,Fatehgarh,Maize,1800,2305,2300,27-06-2024
7,Fatehgarh,Maize,1850,2120,2050,11-06-2024
8,Fatehgarh,Maize,1855,2110,2050,14-06-2024
9,Fatehgarh,Maize,1900,2095,2050,13-06-2024
10,Fatehgarh,Maize,1900,2170,2000,07-06-2024
11,Fatehgarh,Maize,1900,2175,2080,19-06-2024
12,Fatehgarh,Maize,1900,2270,2200,01-07-2024
13,Fatehgarh,Maize,1920,2270,2250,02-07-2024
14,Fatehgarh,Maize,1950,2290,2250,08-07-2024
15,Fatehgarh,Maize,1980,2290,2260,28-06-2024
16,Fatehgarh,Maize,2000,2270,2270,03-07-2024
17,Fatehgarh,Maize,2000,2300,2180,26-06-2024
18,Fatehgarh,Maize,2000,2330,2285,12-07-2024
19,Fatehgarh,Maize,2020,2175,2130,20-06-2024
20,Fatehgarh,Maize,2050,2180,2150,21-06-2024
21,Fatehgarh,Maize,2060,2165,2150,22-06-2024
22,Fatehgarh,Maize,2065,2270,2250,06-07-2024
23,Fatehgarh,Maize,2090,2200,2180,23-06-2024
24,Fatehgarh,Maize,2120,2250,2250,05-07-2024
25,Fatehgarh,Maize,2120,2300,2300,15-07-2024
26,Fatehgarh,Maize,2150,2300,2300,17-07-2024
27,Fatehgarh,Maize,2175,2300,2300,22-07-2024
28,Fatehgarh,Maize,2190,2270,2250,04-07-2024
29,Fatehgarh,Maize,2265,2265,2265,23-07-2024
30,Fatehgarh,Maize,2280,2300,2300,01-08-2024
31,Fatehgarh,Maize,2425,2425,2425,23-09-2024
32,Fatehgarh,Maize,2040,2115,2065,24-06-2024
33,Fatehgarh,Maize,2040,2115,2065,25-06-2024
34,Fatehgarh,Maize,2155,2215,2195,26-06-2024
35,Fatehgarh,Maize,2170,2215,2201,29-06-2024
36,Fatehgarh,Maize,2175,2310,2202,27-06-2024
37,Fatehgarh,Maize,2180,2240,2227,12-07-2024
38,Fatehgarh,Maize,2185,2255,2217,30-06-2024
39,Fatehgarh,Maize,2195,2235,2223,01-07-2024
40,Fatehgarh,Maize,2210,2235,2226,02-07-2024
41,Fatehgarh,Maize,2235,2235,2235,03-07-2024
42,Fatehgarh,Maize,2235,2240,2239,06-07-2024
43,Fatehgarh,Maize,2235,2250,2242,05-07-2024
44,Fatehgarh,Maize,2240,2240,2240,09-07-2024
45,Fatehgarh,Maize,2240,2250,2246,04-07-2024
46,Fatehgarh,Maize,2280,2280,2280,13-07-2024
47,Fatehgarh,Maize,2150,2150,2150,27-06-2024
48,Fatehgarh,Maize,2190,2190,2190,25-06-2024
