Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
129,Ajmer,Jowar(Sorghum),2175,2175,2175,16-05-2024
130,Ajmer,Jowar(Sorghum),2175,2566,2566,12-04-2024
131,Ajmer,Jowar(Sorghum),2175,4045,3566,29-11-2024
132,Ajmer,Jowar(Sorghum),2176,3000,3000,02-05-2024
133,Ajmer,Jowar(Sorghum),2176,3300,3300,19-07-2024
134,Ajmer,Jowar(Sorghum),2199,2662,2450,08-10-2024
135,Ajmer,Jowar(Sorghum),2200,2200,2200,04-05-2024
136,Ajmer,Jowar(Sorghum),2200,2200,2200,05-03-2024
137,Ajmer,Jowar(Sorghum),2200,3160,2870,13-03-2024
138,Ajmer,Jowar(Sorghum),2200,4120,4120,04-11-2024
139,Ajmer,Jowar(Sorghum),2200,4341,3790,29-01-2024
140,Ajmer,Jowar(Sorghum),2200,4400,3476,01-01-2024
141,Ajmer,Jowar(Sorghum),2200,4676,4676,14-06-2024
142,Ajmer,Jowar(Sorghum),2201,3550,3550,04-03-2024
143,Ajmer,Jowar(Sorghum),2221,3800,3800,17-06-2024
144,Ajmer,Jowar(Sorghum),2226,4841,4841,19-06-2024
145,Ajmer,Jowar(Sorghum),2231,3600,2420,18-10-2024
146,Ajmer,Jowar(Sorghum),2237,4530,2700,28-03-2024
147,Ajmer,Jowar(Sorghum),2240,2726,2240,01-03-2024
148,Ajmer,Jowar(Sorghum),2241,2951,2499,03-05-2024
149,Ajmer,Jowar(Sorghum),2250,2275,2275,24-09-2024
150,Ajmer,Jowar(Sorghum),2250,2576,2250,08-03-2024
151,Ajmer,Jowar(Sorghum),2251,2251,2251,02-03-2024
152,Ajmer,Jowar(Sorghum),2251,3951,2851,26-06-2024
153,Ajmer,Jowar(Sorghum),2271,3200,3001,29-05-2024
154,Ajmer,Jowar(Sorghum),2271,3550,2446,12-10-2024
155,Ajmer,Jowar(Sorghum),2280,4500,3700,08-02-2024
156,Ajmer,Jowar(Sorghum),2298,3051,3051,27-02-2024
157,Ajmer,Jowar(Sorghum),2300,2452,2452,29-08-2024
158,Ajmer,Jowar(Sorghum),2300,2929,2300,04-10-2024
159,Ajmer,Jowar(Sorghum),2300,3886,2720,16-12-2024
160,Ajmer,Jowar(Sorghum),2300,3901,2300,07-02-2024
161,Ajmer,Jowar(Sorghum),2301,4795,4795,03-06-2024
162,Ajmer,Jowar(Sorghum),2311,2311,2311,22-08-2024
163,Ajmer,Jowar(Sorghum),2326,5152,5152,26-03-2024
164,Ajmer,Jowar(Sorghum),2331,3001,2595,14-10-2024
165,Ajmer,Jowar(Sorghum),2340,2412,2412,24-04-2024
166,Ajmer,Jowar(Sorghum),2340,4400,3821,02-01-2024
167,Ajmer,Jowar(Sorghum),2341,2384,2341,16-10-2024
168,Ajmer,Jowar(Sorghum),2350,2350,2350,04-01-2024
169,Ajmer,Jowar(Sorghum),2351,3891,2781,23-12-2024
170,Ajmer,Jowar(Sorghum),2351,4250,3176,09-01-2024
171,Ajmer,Jowar(Sorghum),2370,3501,2370,18-04-2024
172,Ajmer,Jowar(Sorghum),2380,2380,2380,23-05-2024
173,Ajmer,Jowar(Sorghum),2391,3900,3750,06-02-2024
174,Ajmer,Jowar(Sorghum),2399,2399,2399,16-08-2024
175,Ajmer,Jowar(Sorghum),2400,2400,2400,13-04-2024
176,Ajmer,Jowar(Sorghum),2400,2400,2400,17-04-2024
177,Ajmer,Jowar(Sorghum),2400,2580,2580,23-02-2024
178,Ajmer,Jowar(Sorghum),2400,3980,3980,20-02-2024
179,Ajmer,Jowar(Sorghum),2400,4100,2801,13-02-2024
180,Ajmer,Jowar(Sorghum),2415,2570,2570,18-09-2024
181,Ajmer,Jowar(Sorghum),2420,4251,2519,30-01-2024
182,Ajmer,Jowar(Sorghum),2425,3201,2425,02-04-2024
183,Ajmer,Jowar(Sorghum),2425,3600,2800,31-01-2024
184,Ajmer,Jowar(Sorghum),2426,3976,3800,20-01-2024
185,Ajmer,Jowar(Sorghum),2431,4327,3901,06-01-2024
186,Ajmer,Jowar(Sorghum),2450,3650,2596,23-10-2024
187,Ajmer,Jowar(Sorghum),2451,2451,2451,12-06-2024
188,Ajmer,Jowar(Sorghum),2451,2961,2961,22-02-2024
189,Ajmer,Jowar(Sorghum),2475,4531,2475,05-01-2024
190,Ajmer,Jowar(Sorghum),2476,2476,2476,04-06-2024
191,Ajmer,Jowar(Sorghum),2500,2575,2570,09-03-2024
192,Ajmer,Jowar(Sorghum),2500,3975,2500,29-06-2024
193,Ajmer,Jowar(Sorghum),2500,4066,2776,01-02-2024
194,Ajmer,Jowar(Sorghum),2501,2501,2501,18-03-2024
195,Ajmer,Jowar(Sorghum),2511,3276,2511,26-02-2024
196,Ajmer,Jowar(Sorghum),2520,4751,4751,19-12-2024
197,Ajmer,Jowar(Sorghum),2526,2526,2526,02-09-2024
198,Ajmer,Jowar(Sorghum),2550,3820,2590,17-02-2024
199,Ajmer,Jowar(Sorghum),2551,3850,3850,15-02-2024
200,Ajmer,Jowar(Sorghum),2551,4650,4301,12-01-2024
201,Ajmer,Jowar(Sorghum),2555,2555,2555,19-02-2024
202,Ajmer,Jowar(Sorghum),2556,3890,3202,13-12-2024
203,Ajmer,Jowar(Sorghum),2565,2565,2565,28-02-2024
204,Ajmer,Jowar(Sorghum),2570,2951,2570,13-01-2024
205,Ajmer,Jowar(Sorghum),2572,3990,2876,25-12-2024
206,Ajmer,Jowar(Sorghum),2590,3900,3900,14-02-2024
207,Ajmer,Jowar(Sorghum),2600,3775,3711,18-12-2024
208,Ajmer,Jowar(Sorghum),2600,4231,2760,10-01-2024
209,Ajmer,Jowar(Sorghum),2611,3940,2801,19-01-2024
210,Ajmer,Jowar(Sorghum),2632,2632,2632,27-05-2024
