Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Durg,Durg,Tomato,800,900,900,26-12-2024
2,Durg,Durg,Tomato,800,1000,800,28-12-2024
3,Durg,Durg,Tomato,800,1000,1000,31-12-2024
4,Durg,Durg,Tomato,900,1000,1000,01-01-2025
5,Durg,Durg,Tomato,900,1000,1000,27-12-2024
6,Durg,Durg,Tomato,900,1000,1000,29-12-2024
7,Durg,Durg,Tomato,1000,1100,1000,14-12-2024
8,Durg,Durg,Tomato,1000,1200,1000,12-12-2024
9,Durg,Durg,Tomato,1000,1200,1000,13-12-2024
10,Durg,Durg,Tomato,1000,1200,1200,11-12-2024
11,Durg,Durg,Tomato,1000,1200,1200,17-12-2024
12,Durg,Durg,Tomato,1000,1500,1500,10-12-2024
13,Durg,Durg,Tomato,1000,1500,1500,25-12-2024
14,Durg,Durg,Tomato,1000,2000,2000,15-12-2024
15,Durg,Durg,Tomato,1400,1500,1500,08-12-2024
16,Durg,Durg,Tomato,1800,2000,2000,24-12-2024
17,Durg,Durg,Tomato,2000,2200,2000,10-11-2024
18,Durg,Durg,Tomato,2000,2400,2400,12-11-2024
19,Durg,Durg,Tomato,2000,2500,2000,07-12-2024
20,Durg,Durg,Tomato,2000,2500,2000,15-11-2024
21,Durg,Durg,Tomato,2000,2500,2000,22-12-2024
22,Durg,Durg,Tomato,2000,2500,2500,08-11-2024
23,Durg,Durg,Tomato,2000,2500,2500,13-11-2024
24,Durg,Durg,Tomato,2000,2500,2500,21-12-2024
25,Durg,Durg,Tomato,2400,2500,2500,14-11-2024
26,Durg,Durg,Tomato,2400,2500,2500,20-12-2024
27,Durg,Durg,Tomato,2500,2600,2500,07-11-2024
28,Durg,Durg,Tomato,2500,3000,2500,09-11-2024
29,Durg,Durg,Tomato,2500,3000,2500,16-11-2024
30,Durg,Durg,Tomato,2500,3000,3000,06-12-2024
31,Durg,Durg,Tomato,2600,3000,3000,21-11-2024
32,Durg,Durg,Tomato,2800,3000,2800,22-11-2024
33,Durg,Durg,Tomato,2800,3000,3000,20-11-2024
34,Durg,Durg,Tomato,2800,3200,3200,23-11-2024
35,Durg,Durg,Tomato,3000,3200,3200,01-12-2024
36,Durg,Durg,Tomato,3000,3200,3200,26-11-2024
37,Durg,Durg,Tomato,3000,3400,3000,19-12-2024
38,Durg,Durg,Tomato,3000,3400,3400,04-12-2024
39,Durg,Durg,Tomato,3000,3500,3000,05-11-2024
40,Durg,Durg,Tomato,3000,3500,3000,18-12-2024
41,Durg,Durg,Tomato,3000,3500,3000,19-11-2024
42,Durg,Durg,Tomato,3000,3500,3500,05-12-2024
43,Durg,Durg,Tomato,3000,3500,3500,26-10-2024
44,Durg,Durg,Tomato,3200,3600,3600,24-11-2024
45,Durg,Durg,Tomato,3500,3600,3500,17-11-2024
46,Durg,Durg,Tomato,3500,3600,3600,03-12-2024
47,Durg,Durg,Tomato,3500,4000,3500,06-11-2024
48,Durg,Durg,Tomato,3500,4000,3500,27-10-2024
49,Durg,Durg,Tomato,4000,4200,4000,27-11-2024
50,Durg,Durg,Tomato,4000,4500,4000,28-11-2024
51,Durg,Durg,Tomato,4000,4500,4500,29-10-2024
52,Durg,Durg,Tomato,4000,4500,4500,30-10-2024
53,Durg,Durg,Tomato,4500,5000,5000,25-10-2024
54,Durg,Durg,Tomato,300,400,400,20-01-2024
55,Durg,Durg,Tomato,600,1000,1000,09-01-2024
56,Durg,Durg,Tomato,700,800,700,07-01-2024
57,Durg,Durg,Tomato,700,800,700,12-01-2024
58,Durg,Durg,Tomato,700,900,900,18-01-2024
59,Durg,Durg,Tomato,800,900,800,14-01-2024
60,Durg,Durg,Tomato,800,900,800,22-03-2024
61,Durg,Durg,Tomato,800,900,900,17-01-2024
62,Durg,Durg,Tomato,800,1000,800,13-01-2024
63,Durg,Durg,Tomato,800,1000,1000,05-01-2024
64,Durg,Durg,Tomato,800,1000,1000,13-03-2024
65,Durg,Durg,Tomato,800,1000,1000,19-01-2024
66,Durg,Durg,Tomato,800,1000,1000,26-01-2024
67,Durg,Durg,Tomato,800,1200,1200,10-01-2024
68,Durg,Durg,Tomato,800,1200,1200,11-02-2024
69,Durg,Durg,Tomato,900,1000,900,16-01-2024
70,Durg,Durg,Tomato,900,1000,1000,14-03-2024
71,Durg,Durg,Tomato,900,1000,1000,23-03-2024
72,Durg,Durg,Tomato,1000,1100,1000,02-05-2024
73,Durg,Durg,Tomato,1000,1100,1000,03-03-2024
74,Durg,Durg,Tomato,1000,1100,1000,06-01-2024
75,Durg,Durg,Tomato,1000,1100,1000,09-04-2024
76,Durg,Durg,Tomato,1000,1100,1000,09-02-2024
77,Durg,Durg,Tomato,1000,1100,1000,12-03-2024
78,Durg,Durg,Tomato,1000,1100,1000,15-02-2024
