Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Dantewada,Green Peas,4800,5000,4900,10-10-2024
2,Dantewada,Green Peas,4800,5000,4900,11-10-2024
3,Dantewada,Green Peas,4800,5000,4900,19-10-2024
4,Dantewada,Green Peas,4800,5000,4900,20-10-2024
5,Dantewada,Green Peas,4800,5000,4900,21-10-2024
6,Dantewada,Green Peas,4800,5000,4900,22-10-2024
7,Dantewada,Green Peas,4800,5000,4900,23-10-2024
8,Dantewada,Green Peas,4800,5000,4900,24-10-2024
9,Dantewada,Green Peas,4800,5000,4900,24-09-2024
10,Dantewada,Green Peas,4800,5000,4900,25-10-2024
11,Dantewada,Green Peas,4800,5000,4900,30-09-2024
