Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Thiruvannamalai,Potato,4000,4800,4800,12-10-2024
2,Thiruvannamalai,Potato,4000,4800,4800,03-08-2024
3,Thiruvannamalai,Potato,4000,4800,4800,18-07-2024
4,Thiruvannamalai,Potato,4000,4800,4800,06-10-2024
5,Thiruvannamalai,Potato,3000,3600,3600,18-08-2024
6,Thiruvannamalai,Potato,4000,4800,4800,22-11-2024
7,Thiruvannamalai,Potato,4000,4800,4800,01-11-2024
8,Thiruvannamalai,Potato,3000,3600,3600,27-08-2024
9,Thiruvannamalai,Potato,3500,4200,4200,25-12-2024
10,Thiruvannamalai,Potato,4000,4800,4800,09-11-2024
11,Thiruvannamalai,Potato,4000,4800,4800,18-10-2024
12,Thiruvannamalai,Potato,4800,6000,6000,05-12-2024
13,Thiruvannamalai,Potato,3500,4200,4200,16-07-2024
14,Thiruvannamalai,Potato,4000,4800,4800,05-08-2024
15,Thiruvannamalai,Potato,4000,4800,4800,09-09-2024
16,Thiruvannamalai,Potato,5000,6000,6000,18-12-2024
17,Thiruvannamalai,Potato,4800,6000,6000,15-12-2024
18,Thiruvannamalai,Potato,3500,4200,4200,02-10-2024
19,Thiruvannamalai,Potato,4000,4800,4800,11-08-2024
20,Thiruvannamalai,Potato,4000,4800,4800,16-11-2024
21,Thiruvannamalai,Potato,4000,4800,4800,26-08-2024
22,Thiruvannamalai,Potato,3000,3600,3600,11-09-2024
23,Thiruvannamalai,Potato,4000,4800,4800,08-11-2024
24,Thiruvannamalai,Potato,3000,3600,3600,22-08-2024
25,Thiruvannamalai,Potato,4000,4800,4800,08-08-2024
26,Thiruvannamalai,Potato,3500,4200,4200,23-09-2024
27,Thiruvannamalai,Potato,4000,4800,4800,17-08-2024
28,Thiruvannamalai,Potato,4000,4800,4800,28-11-2024
29,Thiruvannamalai,Potato,4000,4800,4800,27-07-2024
30,Thiruvannamalai,Potato,3500,4200,4200,10-08-2024
31,Thiruvannamalai,Potato,3500,4200,4200,27-12-2024
32,Thiruvannamalai,Potato,3500,4200,4200,21-09-2024
33,Thiruvannamalai,Potato,4000,4800,4800,20-11-2024
34,Thiruvannamalai,Potato,4000,4800,4800,16-08-2024
35,Thiruvannamalai,Potato,4000,4800,4800,19-12-2024
36,Thiruvannamalai,Potato,4000,4800,4800,16-09-2024
37,Thiruvannamalai,Potato,4000,4800,4800,14-08-2024
38,Thiruvannamalai,Potato,4000,4800,4800,19-08-2024
39,Thiruvannamalai,Potato,4500,5500,5500,25-11-2024
40,Thiruvannamalai,Potato,4000,4800,4800,29-12-2024
41,Thiruvannamalai,Potato,4000,4800,4800,30-09-2024
42,Thiruvannamalai,Potato,4000,4800,4800,24-10-2024
43,Thiruvannamalai,Potato,4000,4800,4800,30-07-2024
44,Thiruvannamalai,Potato,4800,5400,5400,08-12-2024
45,Thiruvannamalai,Potato,4000,4800,4800,12-08-2024
46,Thiruvannamalai,Potato,4000,4800,4800,24-08-2024
47,Thiruvannamalai,Potato,5000,6000,6000,21-11-2024
48,Thiruvannamalai,Potato,4000,4800,4800,04-09-2024
49,Thiruvannamalai,Potato,3500,4200,4200,28-12-2024
50,Thiruvannamalai,Potato,4000,4800,4800,20-12-2024
51,Thiruvannamalai,Potato,3500,4200,4200,22-09-2024
52,Thiruvannamalai,Potato,4000,4800,4800,12-11-2024
53,Thiruvannamalai,Potato,4000,4800,4800,06-11-2024
54,Thiruvannamalai,Potato,3500,4200,4200,30-08-2024
55,Thiruvannamalai,Potato,4000,4800,4800,13-11-2024
56,Thiruvannamalai,Potato,3500,4200,4200,20-07-2024
57,Thiruvannamalai,Potato,3000,3600,3600,02-09-2024
58,Thiruvannamalai,Potato,4000,4800,4800,23-12-2024
59,Thiruvannamalai,Potato,3500,4200,4200,18-09-2024
60,Thiruvannamalai,Potato,4000,4800,4800,07-08-2024
61,Thiruvannamalai,Potato,4000,4800,4800,14-11-2024
62,Thiruvannamalai,Potato,3500,4200,4200,05-09-2024
63,Thiruvannamalai,Potato,3500,4200,4200,20-09-2024
64,Thiruvannamalai,Potato,4000,4800,4800,04-12-2024
65,Thiruvannamalai,Potato,3000,3600,3600,24-09-2024
66,Thiruvannamalai,Potato,4000,4800,4800,26-11-2024
67,Thiruvannamalai,Potato,4800,5400,5400,29-11-2024
68,Thiruvannamalai,Potato,4000,4800,4800,19-11-2024
69,Thiruvannamalai,Potato,3500,4200,4200,08-09-2024
70,Thiruvannamalai,Potato,4000,4800,4800,31-10-2024
71,Thiruvannamalai,Potato,4000,4800,4800,23-11-2024
72,Thiruvannamalai,Potato,3000,3600,3600,28-09-2024
