Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,PaschimBardhaman,Asansol,Tomato,850,1000,900,04-03-2024
2,PaschimBardhaman,Asansol,Tomato,850,1000,900,29-02-2024
3,PaschimBardhaman,Asansol,Tomato,850,1050,900,01-03-2024
4,PaschimBardhaman,Asansol,Tomato,850,1050,900,03-03-2024
5,PaschimBardhaman,Asansol,Tomato,900,1100,1050,28-02-2024
6,PaschimBardhaman,Asansol,Tomato,900,1200,1000,02-03-2024
7,PaschimBardhaman,Asansol,Tomato,1000,1200,1100,27-02-2024
8,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,05-03-2024
9,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,06-03-2024
10,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,07-03-2024
11,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,12-03-2024
12,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,13-03-2024
13,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,20-02-2024
14,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,22-02-2024
15,PaschimBardhaman,Asansol,Tomato,1050,1200,1100,23-02-2024
16,PaschimBardhaman,Asansol,Tomato,1050,1250,1100,11-03-2024
17,PaschimBardhaman,Asansol,Tomato,1100,1250,1200,21-02-2024
18,PaschimBardhaman,Asansol,Tomato,1100,1250,1200,25-02-2024
19,PaschimBardhaman,Asansol,Tomato,1100,1300,1200,26-02-2024
20,PaschimBardhaman,Asansol,Tomato,1150,1350,1200,09-03-2024
21,PaschimBardhaman,Asansol,Tomato,1150,1350,1200,24-02-2024
22,PaschimBardhaman,Asansol,Tomato,1200,1360,1300,10-03-2024
23,PaschimBardhaman,Asansol,Tomato,1200,1400,1300,08-03-2024
24,PaschimBardhaman,Asansol,Tomato,1200,1450,1300,20-04-2024
25,PaschimBardhaman,Asansol,Tomato,1200,1500,1300,26-04-2024
26,PaschimBardhaman,Asansol,Tomato,1300,1400,1350,18-02-2024
27,PaschimBardhaman,Asansol,Tomato,1300,1400,1360,22-04-2024
28,PaschimBardhaman,Asansol,Tomato,1300,1400,1360,27-04-2024
29,PaschimBardhaman,Asansol,Tomato,1300,1450,1350,23-04-2024
30,PaschimBardhaman,Asansol,Tomato,1300,1450,1360,25-04-2024
31,PaschimBardhaman,Asansol,Tomato,1300,1450,1400,14-03-2024
32,PaschimBardhaman,Asansol,Tomato,1300,1450,1400,19-02-2024
33,PaschimBardhaman,Asansol,Tomato,1300,1450,1400,28-04-2024
34,PaschimBardhaman,Asansol,Tomato,1300,1500,1400,15-04-2024
35,PaschimBardhaman,Asansol,Tomato,1300,1500,1400,29-04-2024
36,PaschimBardhaman,Asansol,Tomato,1350,1500,1400,21-04-2024
37,PaschimBardhaman,Asansol,Tomato,1350,1500,1400,30-04-2024
38,PaschimBardhaman,Asansol,Tomato,1400,1500,1450,15-02-2024
39,PaschimBardhaman,Asansol,Tomato,1400,1500,1450,24-04-2024
40,PaschimBardhaman,Asansol,Tomato,1400,1500,1460,11-02-2024
41,PaschimBardhaman,Asansol,Tomato,1400,1500,1460,14-02-2024
42,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,01-05-2024
43,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,02-05-2024
44,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,07-02-2024
45,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,09-02-2024
46,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,14-04-2024
47,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,17-04-2024
48,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,18-04-2024
49,PaschimBardhaman,Asansol,Tomato,1400,1600,1500,31-01-2024
50,PaschimBardhaman,Asansol,Tomato,1400,1600,1550,19-04-2024
51,PaschimBardhaman,Asansol,Tomato,1500,1600,1540,16-04-2024
52,PaschimBardhaman,Asansol,Tomato,1500,1600,1550,10-02-2024
53,PaschimBardhaman,Asansol,Tomato,1500,1600,1550,22-01-2024
54,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,01-02-2024
55,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,04-02-2024
56,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,06-02-2024
57,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,12-04-2024
58,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,21-01-2024
59,PaschimBardhaman,Asansol,Tomato,1500,1700,1600,29-01-2024
60,PaschimBardhaman,Asansol,Tomato,1500,1750,1600,26-01-2024
