Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Gadag,Gadag,Coriander(Leaves),2224,5812,4098,16-03-2024
2,Gadag,Gadag,Coriander(Leaves),2714,5719,5262,02-03-2024
3,Gadag,Gadag,Coriander(Leaves),3003,5786,4540,01-10-2024
4,Gadag,Gadag,Coriander(Leaves),3009,7683,4070,23-09-2024
5,Gadag,Gadag,Coriander(Leaves),3044,5669,5063,27-07-2024
6,Gadag,Gadag,Coriander(Leaves),3069,7600,4659,12-09-2024
7,Gadag,Gadag,Coriander(Leaves),3069,7666,6214,06-09-2024
8,Gadag,Gadag,Coriander(Leaves),3369,6229,4770,15-06-2024
9,Gadag,Gadag,Coriander(Leaves),3424,4644,4309,21-09-2024
10,Gadag,Gadag,Coriander(Leaves),3669,6009,5155,03-10-2024
11,Gadag,Gadag,Coriander(Leaves),3786,6009,4562,15-10-2024
12,Gadag,Gadag,Coriander(Leaves),3786,6009,5253,26-10-2024
13,Gadag,Gadag,Coriander(Leaves),3786,6186,5559,19-10-2024
14,Gadag,Gadag,Coriander(Leaves),3837,5569,4876,05-10-2024
15,Gadag,Gadag,Coriander(Leaves),4069,4707,4509,14-09-2024
16,Gadag,Gadag,Coriander(Leaves),4069,5119,4807,28-09-2024
17,Gadag,Gadag,Coriander(Leaves),4069,6624,6076,29-06-2024
18,Gadag,Gadag,Coriander(Leaves),4151,5869,4360,22-06-2024
19,Gadag,Gadag,Coriander(Leaves),4186,6009,5096,25-09-2024
20,Gadag,Gadag,Coriander(Leaves),4411,6099,5334,24-10-2024
21,Gadag,Gadag,Coriander(Leaves),4869,5889,5564,23-10-2024
22,Gadag,Gadag,Coriander(Leaves),5024,5819,5194,06-04-2024
23,Gadag,Gadag,Coriander(Leaves),5075,7229,6254,26-02-2024
24,Gadag,Gadag,Coriander(Leaves),5319,5527,5509,10-06-2024
25,Gadag,Gadag,Coriander(Leaves),5629,6344,5959,20-07-2024
26,Gadag,Gadag,Coriander(Leaves),5714,6024,5877,05-06-2024
27,Gadag,Gadag,Coriander(Leaves),6389,6601,6520,24-05-2024
