Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Mysore,Green Peas,3500,4000,3800,07-06-2024
2,Mysore,Green Peas,4200,4200,4200,03-09-2024
3,Mysore,Green Peas,4500,4500,4500,26-09-2024
4,Mysore,Green Peas,4800,4800,4800,29-08-2024
5,Mysore,Green Peas,4800,5000,4900,26-08-2024
6,Mysore,Green Peas,4860,4860,4860,20-09-2024
7,Mysore,Green Peas,4860,5000,4860,19-09-2024
8,Mysore,Green Peas,4980,4980,4980,30-03-2024
9,Mysore,Green Peas,5000,5000,5000,27-08-2024
10,Mysore,Green Peas,6000,6300,6200,03-06-2024
11,Mysore,Green Peas,6100,9500,8300,13-11-2024
12,Mysore,Green Peas,6170,6170,6170,22-05-2024
13,Mysore,Green Peas,6200,9500,9400,19-11-2024
14,Mysore,Green Peas,6300,6500,6300,11-06-2024
15,Mysore,Green Peas,6700,6700,6700,18-03-2024
16,Mysore,Green Peas,7100,8500,8000,18-09-2024
17,Mysore,Green Peas,7100,8500,8300,06-09-2024
18,Mysore,Green Peas,7500,9000,8400,16-02-2024
19,Mysore,Green Peas,7600,9200,8400,03-05-2024
20,Mysore,Green Peas,7600,9200,8500,08-05-2024
21,Mysore,Green Peas,7800,9000,9000,22-04-2024
22,Mysore,Green Peas,7900,8100,7900,05-01-2024
23,Mysore,Green Peas,8000,9000,8500,12-04-2024
24,Mysore,Green Peas,8000,9000,8500,13-04-2024
25,Mysore,Green Peas,8000,10000,9500,09-07-2024
26,Mysore,Green Peas,8910,15000,13020,10-08-2024
27,Mysore,Green Peas,9000,9000,9000,11-03-2024
28,Mysore,Green Peas,9000,10500,9750,27-06-2024
29,Mysore,Green Peas,9000,10500,10100,19-10-2024
30,Mysore,Green Peas,9000,10500,10300,14-10-2024
31,Mysore,Green Peas,9100,9100,9100,13-03-2024
32,Mysore,Green Peas,9100,9200,9100,12-03-2024
33,Mysore,Green Peas,11000,12500,12000,01-08-2024
34,Mysore,Green Peas,11000,12500,12000,24-07-2024
35,Mysore,Green Peas,11000,12500,12000,31-07-2024
36,Mysore,Green Peas,12500,12500,12500,02-12-2024
37,Mysore,Green Peas,12500,12500,12500,30-11-2024
