Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Basti,Masur Dal,7930,8030,7980,03-05-2024
2,Basti,Masur Dal,7950,8050,8000,26-04-2024
3,Basti,Masur Dal,8000,8100,8050,10-05-2024
4,Basti,Masur Dal,8000,8100,8050,19-04-2024
5,Basti,Masur Dal,8010,8110,8060,26-07-2024
6,Basti,Masur Dal,8025,8125,8075,10-08-2024
7,Basti,Masur Dal,8040,8200,8120,22-11-2024
8,Basti,Masur Dal,8050,8150,8100,08-11-2024
9,Basti,Masur Dal,8050,8150,8100,16-02-2024
10,Basti,Masur Dal,8050,8150,8100,29-03-2024
11,Basti,Masur Dal,8050,8170,8115,13-12-2024
12,Basti,Masur Dal,8050,8200,8140,20-12-2024
13,Basti,Masur Dal,8055,8155,8105,21-06-2024
14,Basti,Masur Dal,8060,8160,8110,17-05-2024
15,Basti,Masur Dal,8065,8165,8115,28-06-2024
16,Basti,Masur Dal,8075,8175,8125,14-06-2024
17,Basti,Masur Dal,8075,8175,8125,15-11-2024
18,Basti,Masur Dal,8080,8180,8130,12-01-2024
19,Basti,Masur Dal,8080,8180,8130,12-07-2024
20,Basti,Masur Dal,8090,8190,8140,07-06-2024
21,Basti,Masur Dal,8090,8190,8140,19-07-2024
22,Basti,Masur Dal,8100,8200,8150,01-03-2024
23,Basti,Masur Dal,8100,8200,8150,16-08-2024
24,Basti,Masur Dal,8100,8200,8150,18-10-2024
25,Basti,Masur Dal,8100,8200,8150,23-08-2024
26,Basti,Masur Dal,8100,8220,8160,02-11-2024
27,Basti,Masur Dal,8100,8300,8200,06-09-2024
28,Basti,Masur Dal,8100,8300,8200,11-10-2024
29,Basti,Masur Dal,8100,8300,8200,20-09-2024
30,Basti,Masur Dal,8110,8210,8160,02-02-2024
31,Basti,Masur Dal,8110,8210,8160,23-02-2024
32,Basti,Masur Dal,8120,8220,8170,05-04-2024
33,Basti,Masur Dal,8120,8220,8170,31-05-2024
34,Basti,Masur Dal,8130,8300,8220,04-10-2024
35,Basti,Masur Dal,8140,8240,8190,30-08-2024
36,Basti,Masur Dal,8150,8250,8200,05-01-2024
37,Basti,Masur Dal,8150,8250,8200,06-12-2024
38,Basti,Masur Dal,8160,8260,8210,25-10-2024
39,Basti,Masur Dal,8170,8325,8240,13-09-2024
40,Basti,Masur Dal,8175,8275,8225,19-01-2024
41,Basti,Masur Dal,8210,8310,8260,09-02-2024
42,Basti,Masur Dal,8210,8310,8260,15-03-2024
43,Basti,Masur Dal,8230,8330,8280,22-03-2024
44,Basti,Masur Dal,8550,8650,8600,27-01-2024
