Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Nawanshahr,Wheat,2275,2275,2275,10-05-2024
2,Nawanshahr,Wheat,2275,2275,2275,06-05-2024
3,Nawanshahr,Wheat,2275,2275,2275,26-04-2024
4,Nawanshahr,Wheat,2275,2275,2275,22-05-2024
5,Nawanshahr,Wheat,2275,2275,2275,29-04-2024
6,Nawanshahr,Wheat,2275,2275,2275,08-05-2024
7,Nawanshahr,Wheat,2275,2275,2275,02-05-2024
8,Nawanshahr,Wheat,2275,2275,2275,01-05-2024
9,Nawanshahr,Wheat,2275,2275,2275,23-05-2024
10,Nawanshahr,Wheat,2275,2275,2275,14-05-2024
11,Nawanshahr,Wheat,2275,2275,2275,24-04-2024
12,Nawanshahr,Wheat,2275,2275,2275,23-04-2024
13,Nawanshahr,Wheat,2275,2275,2275,13-05-2024
14,Nawanshahr,Wheat,2275,2275,2275,30-04-2024
15,Nawanshahr,Wheat,2275,2275,2275,25-04-2024
16,Nawanshahr,Wheat,2275,2275,2275,17-05-2024
17,Nawanshahr,Wheat,2275,2275,2275,28-04-2024
18,Nawanshahr,Wheat,2275,2275,2275,07-05-2024
19,Nawanshahr,Wheat,2275,2275,2275,27-04-2024
