Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kurnool,Onion,297,1519,790,20-04-2024
2,Kurnool,Onion,297,1754,1367,13-01-2024
3,Kurnool,Onion,301,1629,1364,20-01-2024
4,Kurnool,Onion,319,1710,1569,13-03-2024
5,Kurnool,Onion,326,1206,1206,07-05-2024
6,Kurnool,Onion,329,1669,1469,14-03-2024
7,Kurnool,Onion,365,1489,665,25-04-2024
8,Kurnool,Onion,630,1610,1569,24-02-2024
9,Kurnool,Onion,865,1611,1585,18-01-2024
10,Kurnool,Onion,1331,3200,2931,23-12-2024
11,Kurnool,Onion,1000,1500,1200,16-02-2024
12,Kurnool,Onion,1000,1500,1200,20-04-2024
13,Kurnool,Onion,1000,1500,1200,22-04-2024
14,Kurnool,Onion,1000,1500,1200,28-04-2024
15,Kurnool,Onion,1000,1500,1200,29-04-2024
16,Kurnool,Onion,2000,3000,2500,12-11-2024
17,Kurnool,Onion,2500,3000,2800,02-11-2024
18,Kurnool,Onion,4500,5000,4800,02-10-2024
19,Kurnool,Onion,4500,5000,4800,11-09-2024
20,Kurnool,Onion,4500,5000,4800,25-06-2024
21,Kurnool,Onion,4500,5000,4800,28-12-2024
22,Kurnool,Onion,297,1259,1015,04-05-2024
23,Kurnool,Onion,297,1389,860,18-03-2024
24,Kurnool,Onion,297,1459,1381,15-03-2024
25,Kurnool,Onion,297,1689,1259,07-03-2024
26,Kurnool,Onion,655,1455,1455,27-04-2024
27,Kurnool,Onion,3411,3520,3520,12-08-2024
28,Kurnool,Onion,1000,1500,1200,05-05-2024
29,Kurnool,Onion,1000,1500,1200,06-03-2024
30,Kurnool,Onion,1000,1500,1200,09-02-2024
31,Kurnool,Onion,1000,1500,1200,09-05-2024
32,Kurnool,Onion,1000,1500,1200,10-02-2024
33,Kurnool,Onion,1000,1500,1200,14-02-2024
34,Kurnool,Onion,1000,1500,1200,15-02-2024
35,Kurnool,Onion,1500,2000,1700,15-04-2024
36,Kurnool,Onion,2000,3000,2500,21-01-2024
37,Kurnool,Onion,2000,3000,2500,22-11-2024
38,Kurnool,Onion,2000,3000,2500,24-11-2024
39,Kurnool,Onion,2500,3000,2800,03-11-2024
40,Kurnool,Onion,3000,3500,3200,26-05-2024
41,Kurnool,Onion,4500,5000,4800,06-07-2024
42,Kurnool,Onion,4500,5000,4800,09-09-2024
43,Kurnool,Onion,4500,5000,4800,11-07-2024
44,Kurnool,Onion,4500,5000,4800,21-07-2024
45,Kurnool,Onion,349,1529,1039,12-04-2024
46,Kurnool,Onion,389,1489,1121,03-02-2024
47,Kurnool,Onion,417,1081,949,13-02-2024
48,Kurnool,Onion,426,1271,1269,02-02-2024
49,Kurnool,Onion,609,4321,2818,13-12-2024
50,Kurnool,Onion,801,3609,2229,14-12-2024
51,Kurnool,Onion,1518,3284,2545,19-12-2024
52,Kurnool,Onion,1785,2999,2339,28-12-2024
53,Kurnool,Onion,2919,3711,3641,14-08-2024
54,Kurnool,Onion,700,1500,1200,28-02-2024
55,Kurnool,Onion,800,1200,1000,27-02-2024
56,Kurnool,Onion,1000,1500,1200,02-05-2024
57,Kurnool,Onion,1000,1500,1200,04-02-2024
58,Kurnool,Onion,1000,1500,1200,05-03-2024
59,Kurnool,Onion,1000,1500,1200,06-02-2024
60,Kurnool,Onion,1000,1500,1200,14-03-2024
61,Kurnool,Onion,1000,1500,1200,18-04-2024
62,Kurnool,Onion,1000,1500,1200,19-04-2024
