Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ahmednagar,Ahmednagar,Orange,500,6000,3250,28-12-2024
2,Ahmednagar,Ahmednagar,Orange,700,6000,3350,26-12-2024
3,Ahmednagar,Ahmednagar,Orange,800,4500,2650,23-09-2024
4,Ahmednagar,Ahmednagar,Orange,800,4500,2650,28-09-2024
5,Ahmednagar,Ahmednagar,Orange,1000,4000,2500,19-09-2024
6,Ahmednagar,Ahmednagar,Orange,1000,4500,2750,26-09-2024
7,Ahmednagar,Ahmednagar,Orange,1000,4500,2750,28-10-2024
8,Ahmednagar,Ahmednagar,Orange,1000,5000,3000,21-12-2024
9,Ahmednagar,Ahmednagar,Orange,1000,5000,3000,21-09-2024
10,Ahmednagar,Ahmednagar,Orange,1000,5000,3000,23-12-2024
11,Ahmednagar,Ahmednagar,Orange,1000,5500,3250,03-12-2024
12,Ahmednagar,Ahmednagar,Orange,1000,5500,3250,05-10-2024
13,Ahmednagar,Ahmednagar,Orange,1000,5500,3250,17-12-2024
14,Ahmednagar,Ahmednagar,Orange,1000,5500,3250,24-09-2024
15,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,11-10-2024
16,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,14-12-2024
17,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,15-12-2024
18,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,19-12-2024
19,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,20-12-2024
20,Ahmednagar,Ahmednagar,Orange,1000,6000,3500,25-10-2024
21,Ahmednagar,Ahmednagar,Orange,1000,6500,3750,07-11-2024
22,Ahmednagar,Ahmednagar,Orange,1000,7000,4000,10-09-2024
23,Ahmednagar,Ahmednagar,Orange,1000,7000,4000,12-09-2024
24,Ahmednagar,Ahmednagar,Orange,1000,7000,4000,20-09-2024
25,Ahmednagar,Ahmednagar,Orange,1000,7000,4000,30-12-2024
26,Ahmednagar,Ahmednagar,Orange,1000,8000,4500,09-09-2024
27,Ahmednagar,Ahmednagar,Orange,2500,4000,3300,01-10-2024
28,Ahmednagar,Rahata,Orange,500,950,750,07-10-2024
29,Ahmednagar,Rahata,Orange,500,3000,2000,01-10-2024
30,Ahmednagar,Rahata,Orange,1000,2500,1500,20-10-2024
31,Ahmednagar,Rahata,Orange,1000,3250,2000,02-12-2024
32,Ahmednagar,Rahata,Orange,1000,3500,2000,20-09-2024
33,Ahmednagar,Rahata,Orange,2000,3250,2500,03-10-2024
34,Ahmednagar,Rahata,Orange,2200,2200,2200,21-10-2024
35,Ahmednagar,Rahata,Orange,2500,2500,2500,13-09-2024
36,Ahmednagar,Rahata,Orange,2500,2500,2500,15-12-2024
37,Ahmednagar,Rahata,Orange,2500,2500,2500,15-10-2024
