Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Kurnool,Jowar(Sorghum),3150,3210,3180,07-03-2024
2,Kurnool,Jowar(Sorghum),3160,3200,3180,01-03-2024
3,Kurnool,Jowar(Sorghum),3160,3200,3180,01-05-2024
4,Kurnool,Jowar(Sorghum),3160,3200,3180,02-02-2024
5,Kurnool,Jowar(Sorghum),3160,3200,3180,02-03-2024
6,Kurnool,Jowar(Sorghum),3160,3200,3180,03-03-2024
7,Kurnool,Jowar(Sorghum),3160,3200,3180,03-05-2024
8,Kurnool,Jowar(Sorghum),3160,3200,3180,04-01-2024
9,Kurnool,Jowar(Sorghum),3160,3200,3180,04-03-2024
10,Kurnool,Jowar(Sorghum),3160,3200,3180,04-05-2024
11,Kurnool,Jowar(Sorghum),3160,3200,3180,05-04-2024
12,Kurnool,Jowar(Sorghum),3160,3200,3180,05-02-2024
13,Kurnool,Jowar(Sorghum),3160,3200,3180,05-01-2024
14,Kurnool,Jowar(Sorghum),3160,3200,3180,05-03-2024
15,Kurnool,Jowar(Sorghum),3160,3200,3180,05-05-2024
16,Kurnool,Jowar(Sorghum),3160,3200,3180,06-04-2024
17,Kurnool,Jowar(Sorghum),3160,3200,3180,06-02-2024
18,Kurnool,Jowar(Sorghum),3160,3200,3180,06-01-2024
19,Kurnool,Jowar(Sorghum),3160,3200,3180,06-03-2024
20,Kurnool,Jowar(Sorghum),3160,3200,3180,06-05-2024
21,Kurnool,Jowar(Sorghum),3160,3200,3180,07-04-2024
22,Kurnool,Jowar(Sorghum),3160,3200,3180,07-02-2024
23,Kurnool,Jowar(Sorghum),3160,3200,3180,07-01-2024
24,Kurnool,Jowar(Sorghum),3160,3200,3180,08-04-2024
25,Kurnool,Jowar(Sorghum),3160,3200,3180,08-02-2024
26,Kurnool,Jowar(Sorghum),3160,3200,3180,08-01-2024
27,Kurnool,Jowar(Sorghum),3160,3200,3180,09-02-2024
28,Kurnool,Jowar(Sorghum),3160,3200,3180,09-01-2024
29,Kurnool,Jowar(Sorghum),3160,3200,3180,10-02-2024
30,Kurnool,Jowar(Sorghum),3160,3200,3180,10-01-2024
31,Kurnool,Jowar(Sorghum),3160,3200,3180,11-02-2024
32,Kurnool,Jowar(Sorghum),3160,3200,3180,11-01-2024
33,Kurnool,Jowar(Sorghum),3160,3200,3180,12-02-2024
34,Kurnool,Jowar(Sorghum),3160,3200,3180,12-01-2024
35,Kurnool,Jowar(Sorghum),3160,3200,3180,13-02-2024
36,Kurnool,Jowar(Sorghum),3160,3200,3180,14-02-2024
37,Kurnool,Jowar(Sorghum),3160,3200,3180,15-02-2024
38,Kurnool,Jowar(Sorghum),3160,3200,3180,15-03-2024
39,Kurnool,Jowar(Sorghum),3160,3200,3180,15-05-2024
40,Kurnool,Jowar(Sorghum),3160,3200,3180,16-02-2024
41,Kurnool,Jowar(Sorghum),3160,3200,3180,16-03-2024
42,Kurnool,Jowar(Sorghum),3160,3200,3180,16-05-2024
43,Kurnool,Jowar(Sorghum),3160,3200,3180,17-02-2024
44,Kurnool,Jowar(Sorghum),3160,3200,3180,17-01-2024
45,Kurnool,Jowar(Sorghum),3160,3200,3180,17-03-2024
46,Kurnool,Jowar(Sorghum),3160,3200,3180,17-05-2024
47,Kurnool,Jowar(Sorghum),3160,3200,3180,18-04-2024
48,Kurnool,Jowar(Sorghum),3160,3200,3180,18-02-2024
49,Kurnool,Jowar(Sorghum),3160,3200,3180,18-01-2024
50,Kurnool,Jowar(Sorghum),3160,3200,3180,18-03-2024
51,Kurnool,Jowar(Sorghum),3160,3200,3180,18-05-2024
52,Kurnool,Jowar(Sorghum),3160,3200,3180,19-04-2024
53,Kurnool,Jowar(Sorghum),3160,3200,3180,19-02-2024
54,Kurnool,Jowar(Sorghum),3160,3200,3180,19-01-2024
55,Kurnool,Jowar(Sorghum),3160,3200,3180,19-03-2024
