Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Fazilka,Potato,1500,2000,1800,30-09-2024
2,Fazilka,Potato,1500,1800,1800,09-09-2024
3,Fazilka,Potato,1400,2000,2000,16-12-2024
4,Fazilka,Potato,1012,1750,1350,11-09-2024
5,Fazilka,Potato,950,2200,1850,30-11-2024
6,Fazilka,Potato,1500,2200,1850,10-07-2024
7,Fazilka,Potato,1600,2200,1950,09-12-2024
8,Fazilka,Potato,1350,3300,2500,04-12-2024
9,Fazilka,Potato,1150,2000,1700,26-12-2024
10,Fazilka,Potato,1200,2200,1800,09-07-2024
11,Fazilka,Potato,1200,1900,1350,17-09-2024
12,Fazilka,Potato,1200,2150,1950,07-12-2024
13,Fazilka,Potato,1500,2600,2600,05-12-2024
14,Fazilka,Potato,800,2400,2000,28-11-2024
15,Fazilka,Potato,1200,1800,1500,19-09-2024
16,Fazilka,Potato,1210,1950,1350,16-09-2024
17,Fazilka,Potato,1200,2600,2600,02-12-2024
18,Fazilka,Potato,1500,2100,1800,07-09-2024
19,Fazilka,Potato,1850,2350,2000,16-08-2024
20,Fazilka,Potato,2450,3800,2600,03-09-2024
21,Fazilka,Potato,1400,2050,1800,22-08-2024
22,Fazilka,Potato,900,2200,2040,27-11-2024
23,Fazilka,Potato,1100,2100,1850,11-12-2024
24,Fazilka,Potato,1150,2100,1800,31-12-2024
25,Fazilka,Potato,1800,2500,2000,09-08-2024
26,Fazilka,Potato,1950,2250,2035,10-08-2024
27,Fazilka,Potato,1200,1800,1500,18-09-2024
28,Fazilka,Potato,1010,1750,1350,12-09-2024
29,Fazilka,Potato,1500,2000,1800,06-08-2024
30,Fazilka,Potato,1800,2500,2200,26-07-2024
31,Fazilka,Potato,1900,2400,2000,17-08-2024
32,Fazilka,Potato,1600,2300,1800,08-10-2024
33,Fazilka,Potato,1150,2000,1900,12-12-2024
34,Fazilka,Potato,1800,2200,2000,12-08-2024
35,Fazilka,Potato,1300,2100,2100,20-08-2024
36,Fazilka,Potato,800,2000,1500,29-06-2024
37,Fazilka,Potato,1600,2100,1800,31-08-2024
38,Fazilka,Potato,1200,1950,1800,20-09-2024
39,Fazilka,Potato,1200,2200,1800,09-10-2024
40,Fazilka,Potato,1400,2000,1800,06-09-2024
41,Fazilka,Potato,1100,1800,1800,24-12-2024
42,Fazilka,Potato,1200,2200,1800,14-12-2024
43,Fazilka,Potato,1200,2150,1800,30-08-2024
44,Fazilka,Potato,1600,1800,1800,18-12-2024
45,Fazilka,Potato,1300,2100,1800,26-09-2024
46,Fazilka,Potato,1725,2165,2000,29-08-2024
47,Fazilka,Potato,900,2400,2000,06-12-2024
48,Fazilka,Potato,1200,1800,1500,25-09-2024
49,Fazilka,Potato,1100,1750,1500,10-09-2024
50,Fazilka,Potato,850,2200,1950,29-11-2024
