Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ambala,Barara,Coriander(Leaves),500,600,500,24-02-2024
2,Ambala,Barara,Coriander(Leaves),600,700,600,26-02-2024
3,Ambala,Barara,Coriander(Leaves),600,1000,600,01-03-2024
4,Ambala,Barara,Coriander(Leaves),600,1000,600,22-02-2024
5,Ambala,Barara,Coriander(Leaves),600,1000,600,23-02-2024
6,Ambala,Barara,Coriander(Leaves),600,1000,600,27-02-2024
7,Ambala,Barara,Coriander(Leaves),800,1000,800,20-02-2024
8,Ambala,Barara,Coriander(Leaves),1000,1000,1000,21-02-2024
9,Ambala,Barara,Coriander(Leaves),1000,1000,1000,28-02-2024
10,Ambala,Barara,Coriander(Leaves),1000,1200,1200,02-01-2024
11,Ambala,Barara,Coriander(Leaves),1000,1500,1000,04-03-2024
12,Ambala,Barara,Coriander(Leaves),1000,1500,1000,15-02-2024
13,Ambala,Barara,Coriander(Leaves),1000,1800,1000,03-01-2024
14,Ambala,Barara,Coriander(Leaves),1000,1800,1000,04-01-2024
15,Ambala,Barara,Coriander(Leaves),1000,1800,1000,12-01-2024
16,Ambala,Barara,Coriander(Leaves),1000,2000,1000,22-01-2024
17,Ambala,Barara,Coriander(Leaves),1200,1300,1200,29-02-2024
18,Ambala,Barara,Coriander(Leaves),1200,1500,1200,14-03-2024
19,Ambala,Barara,Coriander(Leaves),1200,1500,1200,15-01-2024
20,Ambala,Barara,Coriander(Leaves),1200,1500,1200,16-02-2024
21,Ambala,Barara,Coriander(Leaves),1200,1500,1200,19-02-2024
22,Ambala,Barara,Coriander(Leaves),1200,1500,1200,23-03-2024
23,Ambala,Barara,Coriander(Leaves),1200,1800,1200,06-01-2024
24,Ambala,Barara,Coriander(Leaves),1200,1800,1200,08-02-2024
25,Ambala,Barara,Coriander(Leaves),1200,2000,1200,01-01-2024
26,Ambala,Barara,Coriander(Leaves),1200,2000,1200,03-02-2024
27,Ambala,Barara,Coriander(Leaves),1200,2500,1200,13-01-2024
28,Ambala,Barara,Coriander(Leaves),1500,1500,1500,12-03-2024
29,Ambala,Barara,Coriander(Leaves),1500,1500,1500,13-03-2024
30,Ambala,Barara,Coriander(Leaves),1500,1500,1500,16-03-2024
31,Ambala,Barara,Coriander(Leaves),1500,1500,1500,19-03-2024
32,Ambala,Barara,Coriander(Leaves),1500,1500,1500,21-03-2024
33,Ambala,Barara,Coriander(Leaves),1500,1600,1500,14-02-2024
34,Ambala,Barara,Coriander(Leaves),1500,1600,1500,17-02-2024
35,Ambala,Barara,Coriander(Leaves),1500,1800,1500,09-03-2024
36,Ambala,Barara,Coriander(Leaves),1500,1800,1500,13-02-2024
37,Ambala,Barara,Coriander(Leaves),1500,1800,1500,15-03-2024
38,Ambala,Barara,Coriander(Leaves),1500,1800,1500,18-03-2024
39,Ambala,Barara,Coriander(Leaves),1500,1800,1500,25-01-2024
40,Ambala,Barara,Coriander(Leaves),1500,2000,1500,05-02-2024
41,Ambala,Barara,Coriander(Leaves),1500,2000,1500,05-03-2024
42,Ambala,Barara,Coriander(Leaves),1500,2000,1500,06-02-2024
43,Ambala,Barara,Coriander(Leaves),1500,2000,1500,09-02-2024
44,Ambala,Barara,Coriander(Leaves),1500,2000,1500,10-01-2024
45,Ambala,Barara,Coriander(Leaves),1500,2000,1500,11-03-2024
46,Ambala,Barara,Coriander(Leaves),1500,2000,1500,16-01-2024
47,Ambala,Barara,Coriander(Leaves),1500,2000,1500,18-04-2024
48,Ambala,Barara,Coriander(Leaves),1500,2000,1500,19-01-2024
49,Ambala,Barara,Coriander(Leaves),1500,2000,1500,24-01-2024
50,Ambala,Barara,Coriander(Leaves),1500,2000,1500,29-04-2024
51,Ambala,Barara,Coriander(Leaves),1500,2000,2000,18-01-2024
