Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Amritsar,Ajnala,Tomato,1500,2000,1700,18-02-2024
2,Amritsar,Ajnala,Tomato,1500,2500,2000,23-01-2024
3,Amritsar,Ajnala,Tomato,1650,1750,1700,15-04-2024
4,Amritsar,Ajnala,Tomato,2000,2200,2100,19-02-2024
5,Amritsar,Ajnala,Tomato,2000,2500,2200,03-04-2024
6,Amritsar,Ajnala,Tomato,2000,2500,2200,19-01-2024
7,Amritsar,Ajnala,Tomato,2000,2500,2200,22-01-2024
8,Amritsar,Ajnala,Tomato,2000,2500,2300,18-01-2024
9,Amritsar,Ajnala,Tomato,2500,2500,2500,07-02-2024
10,Amritsar,Ajnala,Tomato,2500,2700,2600,06-04-2024
11,Amritsar,Ajnala,Tomato,2500,2700,2600,18-03-2024
12,Amritsar,Ajnala,Tomato,2500,2700,2600,19-03-2024
13,Amritsar,Ajnala,Tomato,2500,3000,2700,06-02-2024
14,Amritsar,Ajnala,Tomato,2500,3000,2700,22-03-2024
15,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,04-06-2024
16,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,05-06-2024
17,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,06-06-2024
18,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,07-06-2024
19,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,08-06-2024
20,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,10-06-2024
21,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,11-06-2024
22,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,12-06-2024
23,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,16-05-2024
24,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,17-05-2024
25,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,18-05-2024
26,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,400,300,20-05-2024
27,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,13-06-2024
28,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,14-06-2024
29,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,15-06-2024
30,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,17-06-2024
31,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,21-05-2024
32,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,22-05-2024
33,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,23-05-2024
34,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,24-05-2024
35,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,200,600,400,25-05-2024
36,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,300,500,400,01-06-2024
37,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,300,500,400,03-06-2024
38,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,300,500,400,29-05-2024
39,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,300,500,400,30-05-2024
40,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,300,500,400,31-05-2024
41,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,600,500,15-05-2024
42,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,600,500,27-05-2024
43,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,600,500,28-05-2024
44,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,1000,800,27-06-2024
45,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,1000,800,28-06-2024
46,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,400,1000,800,29-06-2024
47,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,1000,800,08-04-2024
48,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,1000,800,09-04-2024
49,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,1200,800,10-04-2024
50,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,1500,1200,12-04-2024
51,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,1800,1400,01-01-2024
52,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2000,1500,02-09-2024
53,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2000,1500,16-12-2024
54,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2000,1500,23-12-2024
55,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2000,1500,27-01-2024
56,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2200,1500,26-01-2024
57,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2500,1500,31-08-2024
58,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,500,2500,1700,30-08-2024
59,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,600,1000,800,14-05-2024
60,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,600,2500,1500,06-09-2024
61,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,600,2500,1800,04-09-2024
62,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,11-05-2024
63,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,13-05-2024
64,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,18-06-2024
65,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,19-06-2024
66,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,20-06-2024
67,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,24-06-2024
68,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1000,25-06-2024
69,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1100,21-06-2024
70,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1200,1100,22-06-2024
71,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1400,1100,06-04-2024
72,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1600,1200,09-01-2024
73,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,1800,1400,02-01-2024
74,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,3500,2500,10-08-2024
75,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,800,4000,3000,08-07-2024
76,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1600,1300,19-09-2024
77,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1700,1400,17-01-2024
78,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1400,05-04-2024
79,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1400,08-01-2024
80,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1400,10-01-2024
81,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1400,11-01-2024
82,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1500,15-04-2024
83,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1800,1500,16-04-2024
84,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1900,1400,13-12-2024
85,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,1900,1500,13-04-2024
86,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,01-04-2024
87,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,02-04-2024
88,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,03-04-2024
89,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,03-01-2024
90,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,04-04-2024
91,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,05-01-2024
92,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,06-01-2024
93,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,08-02-2024
94,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,08-05-2024
95,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,09-05-2024
96,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,10-02-2024
97,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,10-05-2024
98,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,12-02-2024
99,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,12-01-2024
100,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,13-02-2024
101,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,13-01-2024
102,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,14-02-2024
103,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,15-02-2024
104,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,16-02-2024
105,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,17-02-2024
106,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,18-04-2024
107,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,18-01-2024
108,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,19-04-2024
109,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,25-03-2024
110,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,27-03-2024
111,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,28-03-2024
112,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,29-04-2024
113,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,29-03-2024
114,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,30-04-2024
115,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1500,30-03-2024
116,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1600,04-01-2024
117,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1600,15-01-2024
118,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2000,1600,16-01-2024
119,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1500,24-01-2024
120,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1500,25-01-2024
121,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1500,26-03-2024
122,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1600,17-04-2024
123,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1600,23-01-2024
124,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1800,07-02-2024
125,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2200,1800,07-05-2024
126,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,1700,09-02-2024
127,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,1700,19-01-2024
128,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,1800,20-01-2024
129,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,1800,27-02-2024
130,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,04-03-2024
131,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,05-03-2024
132,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,14-03-2024
133,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,20-03-2024
134,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,21-02-2024
135,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2400,2000,21-03-2024
136,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,1700,05-02-2024
137,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,1700,06-02-2024
138,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,1700,07-09-2024
139,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,1900,22-01-2024
140,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,01-05-2024
141,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,02-03-2024
142,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,02-05-2024
143,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,06-03-2024
144,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,15-03-2024
145,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,16-03-2024
146,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,18-03-2024
147,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,19-02-2024
148,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,19-03-2024
149,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,20-04-2024
150,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,20-02-2024
151,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,22-04-2024
152,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,23-04-2024
153,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,24-02-2024
154,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,26-02-2024
155,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2500,2000,28-02-2024
156,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2600,2000,08-03-2024
157,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2600,2000,11-03-2024
158,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2800,1900,11-09-2024
159,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2800,2000,24-04-2024
160,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2800,2200,09-03-2024
161,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,2800,2200,12-09-2024
162,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,01-08-2024
163,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,02-07-2024
164,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,09-09-2024
165,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,10-09-2024
166,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,17-09-2024
167,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,26-08-2024
168,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,27-08-2024
169,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,29-01-2024
170,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2000,30-01-2024
171,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2200,09-12-2024
172,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2300,14-09-2024
173,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2500,03-02-2024
174,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2500,13-09-2024
175,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2500,28-08-2024
176,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3000,2500,29-08-2024
177,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3200,2200,16-09-2024
178,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3300,2000,31-07-2024
179,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3500,2000,30-07-2024
180,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,3800,2500,29-07-2024
181,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,20-09-2024
182,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,21-09-2024
183,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,23-09-2024
184,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,24-09-2024
185,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,25-09-2024
186,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,1000,4000,2500,26-09-2024
