Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bangalore,Rice,3000,3500,3250,20-03-2024
2,Bangalore,Rice,3100,4300,3700,11-09-2024
3,Bangalore,Rice,3100,4300,3700,19-08-2024
4,Bangalore,Rice,3500,4200,3850,22-01-2024
5,Bangalore,Rice,3700,4300,4000,30-10-2024
6,Bangalore,Rice,3800,4000,3900,01-06-2024
7,Bangalore,Rice,3800,4200,4000,19-02-2024
8,Bangalore,Rice,3800,4200,4000,27-02-2024
9,Bangalore,Rice,3800,4200,4000,28-02-2024
10,Bangalore,Rice,4200,4500,4350,27-09-2024
11,Bangalore,Rice,4500,4800,4650,04-01-2024
12,Bangalore,Rice,5000,6400,5700,11-09-2024
13,Bangalore,Rice,5000,6400,5700,13-08-2024
14,Bangalore,Rice,5400,6300,5850,06-03-2024
15,Bangalore,Rice,5400,6800,6100,01-07-2024
16,Bangalore,Rice,5400,6800,6100,08-07-2024
17,Bangalore,Rice,5400,6800,6100,27-06-2024
18,Bangalore,Rice,5700,6700,6200,10-06-2024
19,Bangalore,Rice,5800,6300,6050,21-10-2024
20,Bangalore,Rice,5800,6300,6050,24-10-2024
21,Bangalore,Rice,5800,6300,6050,28-10-2024
22,Bangalore,Rice,5800,6400,6100,14-03-2024
23,Bangalore,Rice,5800,6400,6100,18-03-2024
24,Bangalore,Rice,5800,6400,6100,25-03-2024
25,Bangalore,Rice,5900,6000,5950,16-04-2024
26,Bangalore,Rice,5900,6000,5950,19-04-2024
27,Bangalore,Rice,5900,6000,5950,30-03-2024
28,Bangalore,Rice,6000,6500,6250,07-10-2024
29,Bangalore,Rice,6000,6500,6250,19-09-2024
30,Bangalore,Rice,6000,6500,6250,25-09-2024
31,Bangalore,Rice,6000,6500,6250,27-09-2024
32,Bangalore,Rice,6000,7000,6500,14-05-2024
33,Bangalore,Rice,4300,5400,4850,06-03-2024
34,Bangalore,Rice,4800,5500,5150,12-08-2024
35,Bangalore,Rice,5200,5800,5500,22-10-2024
36,Bangalore,Rice,5600,5900,5750,09-01-2024
37,Bangalore,Rice,5800,6000,5900,17-09-2024
38,Bangalore,Rice,5800,6000,5900,20-09-2024
39,Bangalore,Rice,5800,6000,5900,25-09-2024
40,Bangalore,Rice,6000,6200,6100,08-02-2024
41,Bangalore,Rice,2800,3800,3300,22-05-2024
42,Bangalore,Rice,3100,4300,3700,09-09-2024
43,Bangalore,Rice,3500,4200,3850,08-02-2024
44,Bangalore,Rice,3800,4200,4000,04-03-2024
45,Bangalore,Rice,4400,4600,4500,05-07-2024
46,Bangalore,Rice,5000,6400,5700,10-09-2024
47,Bangalore,Rice,5400,6000,5700,04-12-2024
48,Bangalore,Rice,5400,6300,5850,21-02-2024
49,Bangalore,Rice,5400,6800,6100,10-07-2024
50,Bangalore,Rice,5700,6700,6200,04-06-2024
