Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hassan,Potato,2000,3500,2000,26-08-2024
2,Hassan,Potato,3000,3000,3000,27-08-2024
3,Hassan,Potato,2000,3000,3000,17-09-2024
4,Hassan,Potato,1000,3000,3000,12-08-2024
5,Hassan,Potato,1000,7000,3000,19-08-2024
6,Hassan,Potato,2000,2500,2000,18-05-2024
7,Hassan,Potato,2500,7000,7000,03-08-2024
8,Hassan,Potato,3000,3000,3000,05-11-2024
9,Hassan,Potato,1600,3000,2500,29-06-2024
10,Hassan,Potato,750,750,750,06-04-2024
11,Hassan,Potato,2000,3000,2500,15-06-2024
12,Hassan,Potato,3000,5000,5000,16-12-2024
13,Hassan,Potato,2000,3000,2000,20-07-2024
14,Hassan,Potato,1500,2600,2600,13-05-2024
15,Hassan,Potato,2500,2500,2500,07-05-2024
16,Hassan,Potato,2000,3000,2500,15-10-2024
17,Hassan,Potato,2000,3200,2000,21-09-2024
18,Hassan,Potato,2500,5000,2500,11-11-2024
19,Hassan,Potato,2500,3000,3000,07-12-2024
20,Hassan,Potato,2000,7000,4000,15-07-2024
21,Hassan,Potato,3000,3000,3000,14-08-2024
22,Hassan,Potato,1000,3000,1000,01-06-2024
23,Hassan,Potato,2300,2800,2300,04-05-2024
24,Hassan,Potato,2000,3000,2000,31-08-2024
25,Hassan,Potato,2200,3000,2200,10-06-2024
26,Hassan,Potato,2000,3500,2000,24-06-2024
27,Hassan,Potato,1000,2500,2500,21-12-2024
28,Hassan,Potato,2000,3000,3000,06-07-2024
29,Hassan,Potato,2000,2600,2600,27-05-2024
30,Hassan,Potato,2000,2900,2900,30-09-2024
31,Hassan,Potato,2500,5000,2500,30-12-2024
32,Hassan,Potato,2500,3000,3000,09-09-2024
33,Hassan,Potato,2000,2500,2000,29-07-2024
34,Hassan,Potato,2000,3000,3000,16-11-2024
35,Hassan,Potato,3000,5000,5000,19-10-2024
36,Hassan,Potato,2800,6000,3000,08-05-2024
37,Hassan,Potato,3000,3000,3000,19-11-2024
