Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ambala,Wheat,2275,2275,2275,03-05-2024
2,Ambala,Wheat,2275,2275,2275,06-05-2024
3,Ambala,Wheat,2275,2275,2275,08-04-2024
4,Ambala,Wheat,2275,2275,2275,09-04-2024
5,Ambala,Wheat,2275,2275,2275,09-05-2024
6,Ambala,Wheat,2275,2275,2275,10-04-2024
7,Ambala,Wheat,2275,2275,2275,11-04-2024
8,Ambala,Wheat,2275,2275,2275,11-05-2024
9,Ambala,Wheat,2275,2275,2275,12-04-2024
10,Ambala,Wheat,2275,2275,2275,13-04-2024
11,Ambala,Wheat,2275,2275,2275,13-05-2024
12,Ambala,Wheat,2275,2275,2275,14-04-2024
13,Ambala,Wheat,2275,2275,2275,14-05-2024
14,Ambala,Wheat,2275,2275,2275,15-04-2024
15,Ambala,Wheat,2275,2275,2275,15-05-2024
16,Ambala,Wheat,2275,2275,2275,17-04-2024
17,Ambala,Wheat,2275,2275,2275,18-04-2024
18,Ambala,Wheat,2275,2275,2275,19-04-2024
19,Ambala,Wheat,2275,2275,2275,20-04-2024
20,Ambala,Wheat,2275,2275,2275,22-04-2024
21,Ambala,Wheat,2275,2275,2275,22-05-2024
22,Ambala,Wheat,2275,2275,2275,24-04-2024
23,Ambala,Wheat,2275,2275,2275,25-04-2024
24,Ambala,Wheat,2275,2275,2275,26-04-2024
25,Ambala,Wheat,2275,2275,2275,28-04-2024
26,Ambala,Wheat,2275,2275,2275,29-04-2024
27,Ambala,Wheat,2275,2276,2275,01-05-2024
28,Ambala,Wheat,2275,2276,2275,02-05-2024
29,Ambala,Wheat,2275,2276,2275,21-05-2024
30,Ambala,Wheat,2275,2278,2275,04-05-2024
31,Ambala,Wheat,2275,2278,2275,07-05-2024
32,Ambala,Wheat,2275,2278,2275,16-04-2024
33,Ambala,Wheat,2275,2278,2275,23-04-2024
34,Ambala,Wheat,2275,2278,2275,27-04-2024
35,Ambala,Wheat,2275,2278,2275,30-04-2024
36,Ambala,Wheat,2278,2278,2278,16-05-2024
