Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3500,3250,25-12-2024
2,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3650,3325,26-12-2024
3,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3700,3350,27-12-2024
4,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3700,3350,30-12-2024
5,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3750,3375,28-12-2024
6,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,3750,3375,31-12-2024
7,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4200,3600,21-11-2024
8,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4250,3625,23-11-2024
9,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4300,3650,22-11-2024
10,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4650,3825,17-12-2024
11,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4700,3850,18-12-2024
12,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4750,3875,19-12-2024
13,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4800,3900,20-12-2024
14,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4800,3900,24-12-2024
15,Banaskanth,Deesa(Deesa Veg Yard),Orange,3000,4850,3925,21-12-2024
16,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,6150,5575,14-12-2024
17,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7000,6000,30-11-2024
18,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7200,6100,02-12-2024
19,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7200,6100,10-12-2024
20,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7200,6100,12-12-2024
21,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7250,6125,03-12-2024
22,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7250,6125,05-12-2024
23,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7250,6125,09-12-2024
24,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7250,6125,11-12-2024
25,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7250,6125,13-12-2024
26,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7300,6150,04-12-2024
27,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7300,6150,06-12-2024
28,Banaskanth,Deesa(Deesa Veg Yard),Orange,5000,7350,6175,07-12-2024
