Sl no.,District Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Nawanshahr,Maize,1400,1500,1450,26-06-2024
2,Nawanshahr,Maize,1500,1500,1500,13-07-2024
3,Nawanshahr,Maize,1500,1500,1500,15-07-2024
4,Nawanshahr,Maize,1299,2219,1500,28-06-2024
5,Nawanshahr,Maize,1300,2229,1600,20-06-2024
6,Nawanshahr,Maize,1350,2282,1650,22-06-2024
7,Nawanshahr,Maize,1375,2260,1600,24-06-2024
8,Nawanshahr,Maize,1400,2200,1570,21-06-2024
9,Nawanshahr,Maize,1400,2217,1700,19-06-2024
10,Nawanshahr,Maize,1400,2229,1750,18-06-2024
11,Nawanshahr,Maize,1400,2282,1630,23-06-2024
12,Nawanshahr,Maize,1400,2325,1700,25-06-2024
13,Nawanshahr,Maize,1450,2282,1700,26-06-2024
14,Nawanshahr,Maize,1460,2259,1650,03-07-2024
15,Nawanshahr,Maize,1490,2256,1550,04-07-2024
16,Nawanshahr,Maize,1500,2261,1720,30-06-2024
17,Nawanshahr,Maize,1500,2300,1900,12-07-2024
18,Nawanshahr,Maize,1500,2400,1630,05-07-2024
19,Nawanshahr,Maize,1511,2251,1650,27-06-2024
20,Nawanshahr,Maize,1534,2256,1750,01-07-2024
21,Nawanshahr,Maize,1541,2282,2100,07-07-2024
22,Nawanshahr,Maize,1550,2240,1750,06-07-2024
23,Nawanshahr,Maize,1565,1880,1740,20-08-2024
24,Nawanshahr,Maize,1572,2291,1750,29-06-2024
25,Nawanshahr,Maize,1595,2422,1700,11-07-2024
26,Nawanshahr,Maize,1597,2300,2100,16-09-2024
27,Nawanshahr,Maize,1600,2676,2251,23-09-2024
28,Nawanshahr,Maize,1610,2286,1850,08-07-2024
29,Nawanshahr,Maize,1622,2366,2100,26-07-2024
30,Nawanshahr,Maize,1625,2305,1900,14-07-2024
31,Nawanshahr,Maize,1640,2282,2200,15-07-2024
32,Nawanshahr,Maize,1646,2292,1850,10-07-2024
33,Nawanshahr,Maize,1650,2308,2000,13-07-2024
34,Nawanshahr,Maize,1650,2313,1900,16-07-2024
35,Nawanshahr,Maize,1651,2615,1700,20-09-2024
36,Nawanshahr,Maize,1671,2332,1850,18-07-2024
37,Nawanshahr,Maize,1680,2475,2458,06-08-2024
38,Nawanshahr,Maize,1686,2050,2000,31-07-2024
39,Nawanshahr,Maize,1700,2081,1990,21-10-2024
40,Nawanshahr,Maize,1700,2273,2000,27-07-2024
41,Nawanshahr,Maize,1700,2690,2622,01-10-2024
42,Nawanshahr,Maize,1703,2401,2200,20-07-2024
43,Nawanshahr,Maize,1705,2483,2483,21-07-2024
44,Nawanshahr,Maize,1707,2401,1860,09-07-2024
45,Nawanshahr,Maize,1710,2360,2000,01-08-2024
46,Nawanshahr,Maize,1710,2612,2612,09-09-2024
47,Nawanshahr,Maize,1712,2710,2710,11-10-2024
48,Nawanshahr,Maize,1720,2332,2100,18-09-2024
49,Nawanshahr,Maize,1721,2612,2612,07-09-2024
50,Nawanshahr,Maize,1735,2273,2273,25-07-2024
51,Nawanshahr,Maize,1736,2206,2149,17-09-2024
52,Nawanshahr,Maize,1750,2213,2000,12-09-2024
53,Nawanshahr,Maize,1781,2549,2267,15-09-2024
54,Nawanshahr,Maize,1781,2563,2563,29-09-2024
