Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Alwar,Alwar (F&V),Coriander(Leaves),1000,1800,1400,30-12-2024
2,Alwar,Alwar (F&V),Coriander(Leaves),1000,1800,1500,29-12-2024
3,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,01-03-2024
4,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,02-03-2024
5,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,03-03-2024
6,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,12-02-2024
7,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,13-02-2024
8,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,27-02-2024
9,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1400,29-02-2024
10,Alwar,Alwar (F&V),Coriander(Leaves),1200,1600,1500,14-02-2024
11,Alwar,Alwar (F&V),Coriander(Leaves),1200,1700,1500,10-02-2024
12,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1500,14-03-2024
13,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1500,15-03-2024
14,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1500,26-02-2024
15,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1600,02-04-2024
16,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1600,09-02-2024
17,Alwar,Alwar (F&V),Coriander(Leaves),1200,1800,1600,25-12-2024
18,Alwar,Alwar (F&V),Coriander(Leaves),1200,1900,1600,26-12-2024
19,Alwar,Alwar (F&V),Coriander(Leaves),1200,2000,1600,05-02-2024
20,Alwar,Alwar (F&V),Coriander(Leaves),1200,2000,1600,13-03-2024
21,Alwar,Alwar (F&V),Coriander(Leaves),1200,2000,1600,31-03-2024
22,Alwar,Alwar (F&V),Coriander(Leaves),1300,1600,1400,04-03-2024
23,Alwar,Alwar (F&V),Coriander(Leaves),1300,1600,1500,28-02-2024
24,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,16-03-2024
25,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,17-03-2024
26,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,18-03-2024
27,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,19-03-2024
28,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,20-03-2024
29,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,21-03-2024
30,Alwar,Alwar (F&V),Coriander(Leaves),1300,1800,1500,23-12-2024
31,Alwar,Alwar (F&V),Coriander(Leaves),1300,1900,1500,27-12-2024
32,Alwar,Alwar (F&V),Coriander(Leaves),1300,2000,1600,08-02-2024
33,Alwar,Alwar (F&V),Coriander(Leaves),1300,2000,1600,12-03-2024
34,Alwar,Alwar (F&V),Coriander(Leaves),1300,2000,1800,06-02-2024
35,Alwar,Alwar (F&V),Coriander(Leaves),1300,2000,1800,07-02-2024
36,Alwar,Alwar (F&V),Coriander(Leaves),1300,2900,1700,28-12-2024
37,Alwar,Alwar (F&V),Coriander(Leaves),1400,1700,1500,05-03-2024
38,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,06-03-2024
39,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,07-01-2024
40,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,09-03-2024
41,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,10-03-2024
42,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,16-02-2024
43,Alwar,Alwar (F&V),Coriander(Leaves),1400,1800,1600,22-03-2024
44,Alwar,Alwar (F&V),Coriander(Leaves),1400,1900,1600,22-12-2024
45,Alwar,Alwar (F&V),Coriander(Leaves),1400,1900,1700,21-12-2024
46,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,08-01-2024
47,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,09-01-2024
48,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,11-03-2024
49,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,22-11-2024
50,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,30-04-2024
51,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1700,30-03-2024
52,Alwar,Alwar (F&V),Coriander(Leaves),1400,2000,1800,04-04-2024
53,Alwar,Alwar (F&V),Coriander(Leaves),1400,2400,2000,04-01-2024
54,Alwar,Alwar (F&V),Coriander(Leaves),1500,1800,1600,07-03-2024
55,Alwar,Alwar (F&V),Coriander(Leaves),1500,1900,1700,08-03-2024
56,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1700,02-01-2024
57,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1700,07-04-2024
58,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1700,13-12-2024
59,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1700,19-12-2024
60,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1700,20-12-2024
61,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,01-12-2024
62,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,02-12-2024
63,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,03-01-2024
64,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,05-04-2024
65,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,06-04-2024
66,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,06-12-2024
67,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,07-12-2024
68,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,08-04-2024
69,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,11-04-2024
70,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,13-04-2024
71,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,18-12-2024
72,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,24-04-2024
73,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,25-04-2024
74,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,27-03-2024
75,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,28-03-2024
76,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,29-03-2024
77,Alwar,Alwar (F&V),Coriander(Leaves),1500,2000,1800,30-11-2024
78,Alwar,Alwar (F&V),Coriander(Leaves),1500,2100,1700,03-12-2024
79,Alwar,Alwar (F&V),Coriander(Leaves),1500,2200,1800,14-04-2024
80,Alwar,Alwar (F&V),Coriander(Leaves),1500,2200,1800,26-04-2024
81,Alwar,Alwar (F&V),Coriander(Leaves),1500,2500,2000,01-01-2024
82,Alwar,Alwar (F&V),Coriander(Leaves),1500,2500,2000,25-02-2024
83,Alwar,Alwar (F&V),Coriander(Leaves),1600,2000,1800,01-05-2024
84,Alwar,Alwar (F&V),Coriander(Leaves),1600,2000,1800,10-12-2024
85,Alwar,Alwar (F&V),Coriander(Leaves),1600,2000,1800,14-12-2024
86,Alwar,Alwar (F&V),Coriander(Leaves),1600,2100,1800,16-12-2024
87,Alwar,Alwar (F&V),Coriander(Leaves),1600,2200,1800,08-12-2024
88,Alwar,Alwar (F&V),Coriander(Leaves),1600,2200,1900,23-11-2024
89,Alwar,Alwar (F&V),Coriander(Leaves),1600,2200,2000,04-12-2024
90,Alwar,Alwar (F&V),Coriander(Leaves),1600,2200,2000,24-03-2024
91,Alwar,Alwar (F&V),Coriander(Leaves),1600,2200,2000,26-03-2024
92,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,06-01-2024
93,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,07-05-2024
94,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,08-05-2024
95,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,10-05-2024
96,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,24-11-2024
97,Alwar,Alwar (F&V),Coriander(Leaves),1600,2400,2000,29-04-2024
98,Alwar,Alwar (F&V),Coriander(Leaves),1600,2500,2000,02-02-2024
99,Alwar,Alwar (F&V),Coriander(Leaves),1600,2800,2000,21-11-2024
100,Alwar,Alwar (F&V),Coriander(Leaves),1700,2400,2000,27-04-2024
101,Alwar,Alwar (F&V),Coriander(Leaves),1700,2500,2200,03-02-2024
102,Alwar,Alwar (F&V),Coriander(Leaves),1800,2200,2000,02-05-2024
103,Alwar,Alwar (F&V),Coriander(Leaves),1800,2200,2000,10-01-2024
104,Alwar,Alwar (F&V),Coriander(Leaves),1800,2200,2000,23-03-2024
105,Alwar,Alwar (F&V),Coriander(Leaves),1800,2400,2100,03-05-2024
106,Alwar,Alwar (F&V),Coriander(Leaves),1800,2400,2100,06-05-2024
107,Alwar,Alwar (F&V),Coriander(Leaves),1800,2400,2100,11-01-2024
108,Alwar,Alwar (F&V),Coriander(Leaves),1800,2400,2100,19-02-2024
109,Alwar,Alwar (F&V),Coriander(Leaves),1800,2500,2000,28-04-2024
110,Alwar,Alwar (F&V),Coriander(Leaves),1800,2500,2200,12-05-2024
111,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,04-05-2024
112,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,05-01-2024
113,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,11-05-2024
114,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,12-01-2024
115,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,17-02-2024
116,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,22-02-2024
117,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2200,23-02-2024
118,Alwar,Alwar (F&V),Coriander(Leaves),1800,2600,2300,01-02-2024
119,Alwar,Alwar (F&V),Coriander(Leaves),2000,2500,2200,22-01-2024
120,Alwar,Alwar (F&V),Coriander(Leaves),2000,2500,2200,26-01-2024
121,Alwar,Alwar (F&V),Coriander(Leaves),2000,2500,2200,29-11-2024
122,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,05-05-2024
123,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,13-01-2024
124,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,15-01-2024
125,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,18-02-2024
126,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,20-02-2024
127,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,23-01-2024
128,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,27-01-2024
129,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,28-01-2024
130,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2300,29-01-2024
131,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2400,13-05-2024
132,Alwar,Alwar (F&V),Coriander(Leaves),2000,2600,2400,21-01-2024
133,Alwar,Alwar (F&V),Coriander(Leaves),2000,2700,2300,20-01-2024
134,Alwar,Alwar (F&V),Coriander(Leaves),2000,2700,2400,21-02-2024
135,Alwar,Alwar (F&V),Coriander(Leaves),2000,2700,2400,30-01-2024
136,Alwar,Alwar (F&V),Coriander(Leaves),2000,2800,2400,31-01-2024
137,Alwar,Alwar (F&V),Coriander(Leaves),2000,2800,2500,19-01-2024
138,Alwar,Alwar (F&V),Coriander(Leaves),2000,3000,2400,19-11-2024
139,Alwar,Alwar (F&V),Coriander(Leaves),2000,3600,2200,26-11-2024
140,Alwar,Alwar (F&V),Coriander(Leaves),2000,11000,9000,10-08-2024
141,Alwar,Alwar (F&V),Coriander(Leaves),2100,3200,2800,19-05-2024
142,Alwar,Alwar (F&V),Coriander(Leaves),2200,2600,2400,27-11-2024
143,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2500,14-05-2024
144,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2500,15-05-2024
145,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2500,17-01-2024
146,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2500,18-01-2024
147,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2500,24-01-2024
148,Alwar,Alwar (F&V),Coriander(Leaves),2200,2800,2600,20-05-2024
149,Alwar,Alwar (F&V),Coriander(Leaves),2200,3000,2600,18-05-2024
150,Alwar,Alwar (F&V),Coriander(Leaves),2200,3500,2900,07-06-2024
151,Alwar,Alwar (F&V),Coriander(Leaves),2300,2800,2500,16-05-2024
152,Alwar,Alwar (F&V),Coriander(Leaves),2300,3500,3000,05-06-2024
153,Alwar,Alwar (F&V),Coriander(Leaves),2300,3800,3200,04-06-2024
154,Alwar,Alwar (F&V),Coriander(Leaves),2400,2800,2600,28-11-2024
155,Alwar,Alwar (F&V),Coriander(Leaves),2400,3000,2600,17-05-2024
156,Alwar,Alwar (F&V),Coriander(Leaves),2400,3400,3000,06-06-2024
157,Alwar,Alwar (F&V),Coriander(Leaves),2400,3600,3000,12-11-2024
158,Alwar,Alwar (F&V),Coriander(Leaves),2400,3800,3000,03-06-2024
159,Alwar,Alwar (F&V),Coriander(Leaves),2400,4000,3200,02-06-2024
160,Alwar,Alwar (F&V),Coriander(Leaves),2400,4000,3400,30-05-2024
161,Alwar,Alwar (F&V),Coriander(Leaves),2500,3500,3000,10-11-2024
162,Alwar,Alwar (F&V),Coriander(Leaves),2500,3800,3000,08-11-2024
163,Alwar,Alwar (F&V),Coriander(Leaves),2500,3800,3200,27-05-2024
164,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3000,04-11-2024
165,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3200,10-06-2024
166,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3200,25-05-2024
167,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3200,31-05-2024
168,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3300,24-05-2024
169,Alwar,Alwar (F&V),Coriander(Leaves),2500,4000,3400,29-05-2024
170,Alwar,Alwar (F&V),Coriander(Leaves),2600,3800,3000,09-11-2024
171,Alwar,Alwar (F&V),Coriander(Leaves),2600,3800,3200,06-11-2024
172,Alwar,Alwar (F&V),Coriander(Leaves),2600,3800,3200,07-11-2024
173,Alwar,Alwar (F&V),Coriander(Leaves),2600,3800,3200,28-05-2024
174,Alwar,Alwar (F&V),Coriander(Leaves),2600,4000,3200,26-05-2024
175,Alwar,Alwar (F&V),Coriander(Leaves),2600,4000,3300,01-06-2024
176,Alwar,Alwar (F&V),Coriander(Leaves),2600,4000,3500,08-06-2024
177,Alwar,Alwar (F&V),Coriander(Leaves),3000,3800,3400,11-07-2024
178,Alwar,Alwar (F&V),Coriander(Leaves),3000,5000,4000,28-10-2024
179,Alwar,Alwar (F&V),Coriander(Leaves),3000,5000,4200,24-10-2024
180,Alwar,Alwar (F&V),Coriander(Leaves),3000,5000,4200,26-10-2024
181,Alwar,Alwar (F&V),Coriander(Leaves),3000,5000,4500,11-06-2024
182,Alwar,Alwar (F&V),Coriander(Leaves),3000,5200,4000,25-10-2024
183,Alwar,Alwar (F&V),Coriander(Leaves),3000,5200,4000,27-10-2024
184,Alwar,Alwar (F&V),Coriander(Leaves),3000,6000,5000,12-06-2024
185,Alwar,Alwar (F&V),Coriander(Leaves),3200,5000,4400,29-10-2024
