Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Coimbatore,Jowar(Sorghum),3300,3800,3500,13-06-2024
2,Coimbatore,Jowar(Sorghum),4300,5200,4800,03-06-2024
3,Coimbatore,Jowar(Sorghum),2500,3500,3000,10-05-2024
4,Coimbatore,Jowar(Sorghum),2500,3500,3000,12-03-2024
5,Coimbatore,Jowar(Sorghum),2500,3500,3000,14-03-2024
6,Coimbatore,Jowar(Sorghum),2500,3500,3000,18-04-2024
7,Coimbatore,Jowar(Sorghum),2500,3500,3100,13-05-2024
8,Coimbatore,Jowar(Sorghum),2650,3100,2900,13-06-2024
9,Coimbatore,Jowar(Sorghum),2700,3150,2950,18-06-2024
10,Coimbatore,Jowar(Sorghum),2700,3200,2900,28-05-2024
11,Coimbatore,Jowar(Sorghum),2700,3550,3300,14-05-2024
12,Coimbatore,Jowar(Sorghum),2700,3700,3200,15-03-2024
13,Coimbatore,Jowar(Sorghum),2800,3400,3100,27-05-2024
14,Coimbatore,Jowar(Sorghum),2800,3800,3200,23-05-2024
15,Coimbatore,Jowar(Sorghum),3600,4000,3800,02-05-2024
16,Coimbatore,Jowar(Sorghum),2400,3100,2800,11-03-2024
17,Coimbatore,Jowar(Sorghum),2400,3500,3100,26-03-2024
18,Coimbatore,Jowar(Sorghum),2500,3100,2800,08-03-2024
19,Coimbatore,Jowar(Sorghum),2500,3100,2800,12-02-2024
20,Coimbatore,Jowar(Sorghum),2500,3100,2800,22-02-2024
21,Coimbatore,Jowar(Sorghum),2500,3500,3000,08-05-2024
22,Coimbatore,Jowar(Sorghum),2500,3500,3000,17-04-2024
23,Coimbatore,Jowar(Sorghum),2500,3500,3000,22-03-2024
24,Coimbatore,Jowar(Sorghum),2500,3500,3000,24-05-2024
25,Coimbatore,Jowar(Sorghum),2500,3500,3000,25-03-2024
26,Coimbatore,Jowar(Sorghum),2500,3600,3000,21-03-2024
27,Coimbatore,Jowar(Sorghum),3000,4000,3500,10-06-2024
