Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Shajapur,Wheat,1404,2645,2560,11-Jun-24
2,Shajapur,Wheat,1700,2590,2400,26-Feb-24
3,Shajapur,Wheat,1900,3100,2150,05-Apr-24
4,Shajapur,Wheat,1901,2601,2400,04-Mar-24
5,Shajapur,Wheat,1951,2660,2200,01-Mar-24
6,Shajapur,Wheat,1997,2600,2100,05-Mar-24
7,Shajapur,Wheat,2000,2551,2300,22-Mar-24
8,Shajapur,Wheat,2000,2662,2500,14-Mar-24
9,Shajapur,Wheat,2000,2670,2450,04-Apr-24
10,Shajapur,Wheat,2000,2680,2460,18-Mar-24
11,Shajapur,Wheat,2000,2796,2600,03-Jun-24
12,Shajapur,Wheat,2001,2570,2250,29-Feb-24
13,Shajapur,Wheat,2010,2672,2500,11-Mar-24
14,Shajapur,Wheat,2010,2796,2345,19-Mar-24
15,Shajapur,Wheat,2017,2477,2280,02-Mar-24
16,Shajapur,Wheat,2038,2711,2300,15-Mar-24
17,Shajapur,Wheat,2039,2530,2300,21-Mar-24
18,Shajapur,Wheat,2040,2670,2500,07-Mar-24
19,Shajapur,Wheat,2041,2640,2300,13-Mar-24
20,Shajapur,Wheat,2050,2560,2150,27-Feb-24
21,Shajapur,Wheat,2050,2634,2170,06-Mar-24
22,Shajapur,Wheat,2051,2765,2500,12-Mar-24
23,Shajapur,Wheat,2060,2700,2250,02-Apr-24
24,Shajapur,Wheat,2080,3200,2200,03-Apr-24
25,Shajapur,Wheat,2100,2700,2700,16-May-24
26,Shajapur,Wheat,2100,2750,2200,20-Mar-24
27,Shajapur,Wheat,2130,2693,2500,16-Mar-24
28,Shajapur,Wheat,2140,2760,2760,22-Apr-24
29,Shajapur,Wheat,2160,2586,2470,06-Apr-24
30,Shajapur,Wheat,2166,2690,2350,16-Apr-24
31,Shajapur,Wheat,2170,2675,2500,29-Apr-24
32,Shajapur,Wheat,2191,2770,2400,21-Feb-24
33,Shajapur,Wheat,2200,2600,2200,22-Feb-24
34,Shajapur,Wheat,2200,2675,2675,28-Mar-24
35,Shajapur,Wheat,2216,2740,2600,15-Apr-24
36,Shajapur,Wheat,2225,2685,2350,06-May-24
37,Shajapur,Wheat,2230,2631,2400,07-May-24
38,Shajapur,Wheat,2237,2662,2400,24-Apr-24
39,Shajapur,Wheat,2240,3300,2500,03-May-24
40,Shajapur,Wheat,2250,2656,2500,09-May-24
41,Shajapur,Wheat,2250,2720,2400,19-Feb-24
42,Shajapur,Wheat,2250,2800,2390,27-May-24
43,Shajapur,Wheat,2260,3000,2350,19-Apr-24
44,Shajapur,Wheat,2265,2720,2470,04-May-24
45,Shajapur,Wheat,2270,2670,2670,25-Apr-24
46,Shajapur,Wheat,2270,2700,2560,18-Apr-24
47,Shajapur,Wheat,2272,2641,2601,31-May-24
48,Shajapur,Wheat,2275,2700,2275,20-Feb-24
49,Shajapur,Wheat,2280,2720,2597,20-May-24
50,Shajapur,Wheat,2287,2686,2600,15-May-24
51,Shajapur,Wheat,2290,2630,2445,18-May-24
52,Shajapur,Wheat,2300,2450,2450,07-Apr-24
53,Shajapur,Wheat,2300,2727,2390,30-Apr-24
54,Shajapur,Wheat,2307,2762,2460,21-May-24
55,Shajapur,Wheat,2311,2670,2670,26-Apr-24
56,Shajapur,Wheat,2329,4300,2450,13-Jun-24
57,Shajapur,Wheat,2330,2714,2460,10-Jun-24
58,Shajapur,Wheat,2331,2618,2450,05-Jun-24
59,Shajapur,Wheat,2331,2657,2657,17-May-24
60,Shajapur,Wheat,2340,2690,2585,28-May-24
61,Shajapur,Wheat,2342,2610,2350,07-Jun-24
62,Shajapur,Wheat,2350,2350,2350,01-Apr-24
63,Shajapur,Wheat,2350,2601,2601,24-May-24
64,Shajapur,Wheat,2350,2625,2625,01-Jun-24
65,Shajapur,Wheat,2350,2661,2400,21-Jun-24
66,Shajapur,Wheat,2350,2667,2550,19-Jun-24
67,Shajapur,Wheat,2350,2766,2550,30-May-24
68,Shajapur,Wheat,2355,2622,2622,20-Jun-24
69,Shajapur,Wheat,2357,2670,2595,12-Jun-24
