Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Hathras,Masur Dal,8350,8450,8400,01-01-2025
2,Hathras,Masur Dal,8350,8450,8400,30-12-2024
3,Hathras,Masur Dal,8370,8430,8400,27-12-2024
4,Hathras,Masur Dal,8370,8440,8400,28-12-2024
5,Hathras,Masur Dal,8380,8440,8410,31-12-2024
6,Hathras,Masur Dal,8400,8650,8500,21-10-2024
7,Hathras,Masur Dal,8400,8650,8550,17-10-2024
8,Hathras,Masur Dal,8410,8610,8510,22-10-2024
9,Hathras,Masur Dal,8450,8550,8500,09-12-2024
10,Hathras,Masur Dal,8450,8600,8530,18-09-2024
11,Hathras,Masur Dal,8450,8600,8530,19-09-2024
12,Hathras,Masur Dal,8450,8650,8550,07-10-2024
13,Hathras,Masur Dal,8450,8650,8550,21-09-2024
14,Hathras,Masur Dal,8450,8650,8560,10-10-2024
15,Hathras,Masur Dal,8450,8650,8560,13-09-2024
16,Hathras,Masur Dal,8450,8650,8560,16-10-2024
17,Hathras,Masur Dal,8450,8650,8565,10-09-2024
18,Hathras,Masur Dal,8450,8650,8570,05-09-2024
19,Hathras,Masur Dal,8450,8700,8570,28-09-2024
20,Hathras,Masur Dal,8480,8530,8510,12-12-2024
21,Hathras,Masur Dal,8500,8580,8540,18-12-2024
22,Hathras,Masur Dal,8500,8600,8540,05-10-2024
23,Hathras,Masur Dal,8500,8600,8550,07-12-2024
24,Hathras,Masur Dal,8500,8600,8550,17-12-2024
25,Hathras,Masur Dal,8500,8600,8550,19-12-2024
26,Hathras,Masur Dal,8500,8620,8560,16-12-2024
27,Hathras,Masur Dal,8500,8620,8560,23-12-2024
28,Hathras,Masur Dal,8500,8650,8560,30-09-2024
29,Hathras,Masur Dal,8500,8650,8570,23-09-2024
30,Hathras,Masur Dal,8500,8650,8580,01-10-2024
31,Hathras,Masur Dal,8500,8650,8580,08-10-2024
32,Hathras,Masur Dal,8500,8650,8580,25-09-2024
33,Hathras,Masur Dal,8500,8670,8570,15-10-2024
34,Hathras,Masur Dal,8500,8750,8620,11-12-2024
35,Hathras,Masur Dal,8500,8800,8650,27-07-2024
36,Hathras,Masur Dal,8520,8720,8620,23-10-2024
37,Hathras,Masur Dal,8540,8600,8570,21-12-2024
38,Hathras,Masur Dal,8540,8620,8580,20-12-2024
39,Hathras,Masur Dal,8550,8650,8600,10-12-2024
40,Hathras,Masur Dal,8550,8650,8600,21-11-2024
41,Hathras,Masur Dal,8550,8650,8600,23-11-2024
42,Hathras,Masur Dal,8550,8650,8600,24-10-2024
43,Hathras,Masur Dal,8550,8650,8610,02-09-2024
44,Hathras,Masur Dal,8550,8660,8610,22-11-2024
45,Hathras,Masur Dal,8550,8750,8650,11-11-2024
46,Hathras,Masur Dal,8550,8750,8650,29-11-2024
47,Hathras,Masur Dal,8560,8680,8610,20-11-2024
48,Hathras,Masur Dal,8570,8670,8620,19-11-2024
49,Hathras,Masur Dal,8570,8770,8670,09-11-2024
50,Hathras,Masur Dal,8580,8650,8620,26-12-2024
51,Hathras,Masur Dal,8580,8700,8640,03-12-2024
52,Hathras,Masur Dal,8600,8680,8640,18-11-2024
53,Hathras,Masur Dal,8600,8680,8640,25-10-2024
54,Hathras,Masur Dal,8600,8680,8640,26-11-2024
55,Hathras,Masur Dal,8600,8680,8640,28-11-2024
56,Hathras,Masur Dal,8600,8680,8640,30-11-2024
57,Hathras,Masur Dal,8600,8700,8650,02-12-2024
58,Hathras,Masur Dal,8600,8700,8650,04-12-2024
59,Hathras,Masur Dal,8600,8700,8650,05-12-2024
60,Hathras,Masur Dal,8600,8700,8650,08-11-2024
61,Hathras,Masur Dal,8600,8700,8650,25-11-2024
62,Hathras,Masur Dal,8600,8700,8650,26-10-2024
63,Hathras,Masur Dal,8600,8700,8650,29-10-2024
64,Hathras,Masur Dal,8600,8700,8650,30-10-2024
65,Hathras,Masur Dal,8600,8720,8660,06-12-2024
66,Hathras,Masur Dal,8600,8720,8660,12-11-2024
67,Hathras,Masur Dal,8600,8720,8660,27-11-2024
68,Hathras,Masur Dal,8600,8740,8670,06-11-2024
69,Hathras,Masur Dal,8600,8740,8670,14-11-2024
70,Hathras,Masur Dal,8600,8740,8670,28-10-2024
71,Hathras,Masur Dal,8600,8760,8680,07-11-2024
72,Hathras,Masur Dal,8610,8750,8680,05-11-2024
73,Hathras,Masur Dal,8620,8740,8680,13-11-2024
74,Hathras,Masur Dal,8650,8750,8700,04-11-2024
75,Hathras,Masur Dal,8650,8950,8800,21-08-2024
76,Hathras,Masur Dal,8700,8950,8820,24-08-2024
