Sl no.,Centre Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Sholapur,Wheat,2000,2800,2200,01-01-2024
2,Sholapur,Wheat,2025,3700,2025,05-01-2024
3,Sholapur,Wheat,2100,3000,2600,08-02-2024
4,Sholapur,Wheat,2100,3500,2100,11-06-2024
5,Sholapur,Wheat,2100,3500,2800,14-06-2024
6,Sholapur,Wheat,2150,3300,3200,16-05-2024
7,Sholapur,Wheat,2200,2450,2450,08-01-2024
8,Sholapur,Wheat,2200,4000,3600,01-06-2024
9,Sholapur,Wheat,2300,2300,2300,10-08-2024
10,Sholapur,Wheat,2300,2300,2300,28-08-2024
11,Sholapur,Wheat,2300,3500,3500,24-01-2024
12,Sholapur,Wheat,2350,2350,2350,22-08-2024
13,Sholapur,Wheat,2350,2500,2350,23-08-2024
14,Sholapur,Wheat,2350,2800,2350,15-01-2024
15,Sholapur,Wheat,2400,2400,2400,04-07-2024
16,Sholapur,Wheat,2400,2400,2400,07-06-2024
17,Sholapur,Wheat,2400,2400,2400,22-02-2024
18,Sholapur,Wheat,2400,2400,2400,27-07-2024
19,Sholapur,Wheat,2400,2501,2400,29-01-2024
20,Sholapur,Wheat,2400,3600,3200,26-08-2024
21,Sholapur,Wheat,2400,4300,2400,31-01-2024
22,Sholapur,Wheat,2450,2450,2450,07-10-2024
23,Sholapur,Wheat,2450,2450,2450,21-09-2024
24,Sholapur,Wheat,2450,3000,2450,03-09-2024
25,Sholapur,Wheat,2500,3100,2800,30-01-2024
26,Sholapur,Wheat,2500,3500,3100,20-05-2024
27,Sholapur,Wheat,2500,3600,2500,29-06-2024
28,Sholapur,Wheat,2575,3700,2575,26-04-2024
29,Sholapur,Wheat,2600,2600,2600,19-09-2024
30,Sholapur,Wheat,2600,2600,2600,23-09-2024
31,Sholapur,Wheat,2600,3800,3500,02-04-2024
32,Sholapur,Wheat,2700,3600,3450,21-05-2024
33,Sholapur,Wheat,2750,3500,3300,02-01-2024
34,Sholapur,Wheat,2800,2800,2800,06-07-2024
35,Sholapur,Wheat,2800,3000,2800,20-01-2024
36,Sholapur,Wheat,2800,3300,2800,19-01-2024
37,Sholapur,Wheat,2800,3400,3400,04-04-2024
38,Sholapur,Wheat,2800,3500,2800,06-12-2024
39,Sholapur,Wheat,2800,4200,3300,30-03-2024
40,Sholapur,Wheat,2850,3500,2850,30-07-2024
41,Sholapur,Wheat,2850,4000,3300,24-05-2024
42,Sholapur,Wheat,2900,2900,2900,13-01-2024
43,Sholapur,Wheat,2900,3450,3100,03-01-2024
44,Sholapur,Wheat,2900,3700,3450,08-05-2024
45,Sholapur,Wheat,3000,3000,3000,05-02-2024
46,Sholapur,Wheat,3000,3000,3000,08-03-2024
47,Sholapur,Wheat,3000,3000,3000,13-06-2024
48,Sholapur,Wheat,3000,3000,3000,20-02-2024
49,Sholapur,Wheat,3000,3000,3000,29-08-2024
50,Sholapur,Wheat,3000,3200,3000,12-02-2024
51,Sholapur,Wheat,3000,3300,3000,21-03-2024
52,Sholapur,Wheat,3000,3400,3400,25-03-2024
53,Sholapur,Wheat,3000,3500,3000,19-03-2024
54,Sholapur,Wheat,3000,3500,3000,22-03-2024
55,Sholapur,Wheat,3000,3500,3100,06-04-2024
56,Sholapur,Wheat,3000,3500,3300,30-08-2024
57,Sholapur,Wheat,3000,3500,3400,05-04-2024
58,Sholapur,Wheat,3000,3600,3200,12-03-2024
59,Sholapur,Wheat,3000,3800,3600,02-05-2024
60,Sholapur,Wheat,3000,4000,3500,30-05-2024
61,Sholapur,Wheat,3100,3100,3100,26-03-2024
62,Sholapur,Wheat,3100,3600,3100,26-06-2024
63,Sholapur,Wheat,3100,3600,3200,09-05-2024
64,Sholapur,Wheat,3200,3200,3200,03-08-2024
65,Sholapur,Wheat,3200,3200,3200,14-03-2024
66,Sholapur,Wheat,3200,3500,3200,05-12-2024
67,Sholapur,Wheat,3200,3600,3200,28-03-2024
68,Sholapur,Wheat,3200,4000,3400,27-05-2024
69,Sholapur,Wheat,3251,3351,3351,14-02-2024
70,Sholapur,Wheat,3300,3300,3300,11-03-2024
71,Sholapur,Wheat,3300,3600,3300,18-05-2024
72,Sholapur,Wheat,3300,3600,3500,17-05-2024
73,Sholapur,Wheat,3300,4000,3300,25-05-2024
74,Sholapur,Wheat,3350,3600,3350,03-05-2024
75,Sholapur,Wheat,3400,3400,3400,18-06-2024
76,Sholapur,Wheat,3400,3400,3400,24-09-2024
77,Sholapur,Wheat,3400,3400,3400,29-03-2024
78,Sholapur,Wheat,3450,3500,3450,11-05-2024
79,Sholapur,Wheat,3450,3500,3450,13-05-2024
80,Sholapur,Wheat,3500,3500,3500,08-06-2024
81,Sholapur,Wheat,3500,3500,3500,12-07-2024
82,Sholapur,Wheat,3500,3500,3500,16-07-2024
83,Sholapur,Wheat,3500,3500,3500,25-06-2024
84,Sholapur,Wheat,3500,3500,3500,27-03-2024
85,Sholapur,Wheat,3500,3500,3500,28-06-2024
86,Sholapur,Wheat,3500,3600,3500,15-05-2024
87,Sholapur,Wheat,3500,3800,3600,08-04-2024
88,Sholapur,Wheat,3500,3800,3800,01-04-2024
89,Sholapur,Wheat,3500,4000,3500,29-05-2024
90,Sholapur,Wheat,3500,4000,3600,10-05-2024
91,Sholapur,Wheat,3500,4000,4000,10-06-2024
92,Sholapur,Wheat,3600,3600,3600,06-06-2024
93,Sholapur,Wheat,3600,3600,3600,10-12-2024
94,Sholapur,Wheat,3600,3600,3600,13-12-2024
95,Sholapur,Wheat,3800,3800,3800,25-04-2024
96,Sholapur,Wheat,3800,3800,3800,27-04-2024
97,Sholapur,Wheat,3800,3800,3800,28-12-2024
98,Sholapur,Wheat,3801,3801,3801,20-03-2024
99,Sholapur,Wheat,4000,4000,4000,09-08-2024
100,Sholapur,Wheat,4400,4400,4400,10-09-2024
